deltaTime(s);Time(s);Roll(rad);Pitch(rad);Yaw(rad);RollSpeed(rad/s);PitchSpeed(rad/s);YawSpeed(rad/s) 
0.24839807;15.01274323;-0.00431399;0.01208589;-0.08553170;0.00059104;0.00297377;0.00360263 
0.25000238;15.26274562;-0.00424725;0.01206595;-0.08548647;0.00055971;-0.00094816;-0.00149719 
0.26250648;15.52525210;-0.00428438;0.01193921;-0.08556668;0.00108360;-0.00155421;-0.00067666 
0.24160028;15.76685238;-0.00421962;0.01207952;-0.08532787;-0.00014286;0.00216841;0.00099402 
0.28617620;16.05302858;-0.00416787;0.01196333;-0.08537937;0.00025071;-0.00053581;-0.00164310 
0.21944118;16.27246976;-0.00408565;0.01204261;-0.08518860;-0.00025821;0.00009874;0.00168933 
0.24031496;16.51278472;-0.00405841;0.01192916;-0.08527627;-0.00071642;-0.00181837;-0.00142584 
0.24951673;16.76230145;-0.00398278;0.01197750;-0.08511407;-0.00026251;0.00524915;0.00503705 
0.25093317;17.01323462;-0.00403964;0.01185143;-0.08518651;-0.00137713;-0.00636528;-0.00761767 
0.24909592;17.26233053;-0.00396719;0.01195123;-0.08501309;0.00093578;0.00365760;0.00533331 
0.25026321;17.51259375;-0.00399856;0.01195354;-0.08504003;-0.00127223;-0.00317289;-0.00463565 
0.25172281;17.76431656;-0.00395858;0.01193829;-0.08501421;0.00023279;0.00167614;0.00261979 
0.25298953;18.01730609;-0.00395981;0.01203175;-0.08483662;0.00003759;0.00215811;0.00205392 
0.24736428;18.26467037;-0.00398954;0.01183125;-0.08495155;-0.00114188;-0.00300698;-0.00415237 
0.25908327;18.52375364;-0.00394925;0.01187281;-0.08488300;0.00112523;0.00200307;0.00251106 
0.23852110;18.76227474;-0.00387135;0.01183404;-0.08487143;0.00034201;-0.00146258;-0.00141741 
0.25019860;19.01247334;-0.00386808;0.01183985;-0.08486591;-0.00063751;0.00164695;0.00050684 
0.25212908;19.26460242;-0.00384813;0.01176104;-0.08487996;-0.00038632;-0.00460084;-0.00435331 
0.25258017;19.51718259;-0.00380078;0.01175762;-0.08477920;0.00066417;-0.00070206;0.00095636 
0.26022887;19.77741146;-0.00375589;0.01190115;-0.08469235;0.00011205;0.00675445;0.00512128 
0.26042914;20.03784060;-0.00370674;0.01177402;-0.08468292;-0.00003923;-0.00419945;-0.00382459 
0.26270604;20.30054665;-0.00377613;0.01182414;-0.08463079;-0.00560008;0.00897102;-0.00057348 
0.21374989;20.51429653;-0.00370006;0.01171702;-0.08448879;0.00095314;0.00176094;0.00337994 
0.25290585;20.76720238;-0.00366933;0.01165009;-0.08451363;0.00025255;-0.00355591;-0.00057370 
0.25524712;21.02244949;-0.00370260;0.01183003;-0.08508655;0.00050165;-0.00050346;-0.01208396 
0.24465895;21.26710844;-0.00369874;0.01175124;-0.08499184;0.00072250;-0.00008240;-0.00377324 
0.25514960;21.52225804;-0.00364167;0.01182516;-0.08477539;-0.00028374;0.00311287;0.00041162 
0.26291156;21.78516960;-0.00356939;0.01176793;-0.08475288;0.00111197;-0.00244266;-0.00305192 
0.34665918;22.13182878;-0.00349340;0.01183482;-0.08475383;0.00088012;0.00151797;0.00042312 
0.34610176;22.47793055;-0.00343777;0.01172463;-0.08455995;0.00070202;-0.00269307;0.00526648 
0.37908149;22.85701203;-0.00343529;0.01172977;-0.08467097;0.00046674;-0.00123088;-0.00440000 
0.20747852;23.06449056;-0.00339366;0.01167982;-0.08474307;0.00146057;-0.00166486;0.00120116 
0.42601895;23.49050951;-0.00341297;0.01175411;-0.08462904;-0.00122735;0.00363344;0.00775730 
0.35237837;23.84288788;-0.00338918;0.01166106;-0.08485088;0.00096336;-0.00239000;-0.00713540 
0.30614161;24.14902949;-0.00340756;0.01166966;-0.08463815;-0.00090389;-0.00100148;0.00280805 
0.31049800;24.45952749;-0.00344962;0.01167203;-0.08473797;-0.00064691;-0.00129297;-0.00599874 
0.26523352;24.72476101;-0.00348219;0.01167509;-0.08470532;0.00011096;0.00068224;0.00255890 
0.33643246;25.06119347;-0.00344116;0.01171087;-0.08456816;0.00053616;-0.00168747;0.00129377 
0.33665967;25.39785314;-0.00341774;0.01176045;-0.08478403;0.00096865;0.00255560;0.00189353 
0.32095408;25.71880722;-0.00341240;0.01181650;-0.08471332;-0.00098131;0.00079440;-0.00544639 
0.30068398;26.01949120;-0.00342764;0.01177379;-0.08479978;0.00020253;0.00129260;-0.00344822 
0.31689048;26.33638167;-0.00343745;0.01176763;-0.08466972;0.00027429;-0.00139285;-0.00589078 
0.34171510;26.67809677;-0.00348947;0.01166026;-0.08465066;-0.00045500;-0.00117011;0.00615711 
0.29557633;26.97367311;-0.00353817;0.01164559;-0.08480813;0.00102857;-0.00061626;-0.00242685 
0.27532268;27.24899578;-0.00358814;0.01168203;-0.08478460;-0.00007855;-0.00073589;-0.00191265 
0.26015186;27.50914764;-0.00359947;0.01170676;-0.08476570;0.00144629;0.00230723;0.00066633 
0.32149506;27.83064270;-0.00360430;0.01164302;-0.08484478;0.00030485;0.00004771;-0.00761980 
0.31686521;28.14750791;-0.00368036;0.01149694;-0.08476739;-0.00116871;-0.00556930;-0.00385457 
0.32653737;28.47404528;-0.00372794;0.01151780;-0.08483750;0.00036042;-0.00002339;0.00217438 
0.38013101;28.85417628;-0.00371315;0.01150828;-0.08483431;-0.00013515;-0.00038620;0.00198493 
0.36791754;29.22209382;-0.00367962;0.01141780;-0.08490025;0.00070399;-0.00032697;0.00245538 
0.32147408;29.54356790;-0.00370566;0.01136302;-0.08507223;-0.00062101;-0.00155486;-0.00367439 
0.36210036;29.90566826;-0.00372126;0.01145104;-0.08500438;-0.00014863;0.00057894;0.00168283 
0.38150072;30.28716898;-0.00371125;0.01142866;-0.08505779;-0.00027597;0.00018139;0.00189263 
0.44769239;30.73486137;-0.00374739;0.01142786;-0.08496386;0.00021123;-0.00085811;0.00120787 
0.47931886;31.21418023;-0.00378549;0.01135606;-0.08501968;-0.00059682;-0.00077414;0.00177651 
0.43158436;31.64576459;-0.00375273;0.01139345;-0.08500379;0.00020269;0.00066984;-0.00010861 
0.44750524;32.09326982;-0.00378116;0.01138698;-0.08501644;-0.00046243;-0.00015459;-0.00231265 
0.40739417;32.50066400;-0.00377309;0.01145093;-0.08502184;-0.00003533;0.00305623;-0.00077258 
0.51336336;33.01402736;-0.00386139;0.01150571;-0.08509536;0.00031724;0.00124845;-0.00145638 
0.38591266;33.39994001;-0.00394068;0.01154800;-0.08507784;-0.00031392;0.00099425;0.00080610 
0.40624809;33.80618811;-0.00395172;0.01151968;-0.08512025;0.00108939;0.00030711;-0.00011640 
0.57418752;34.38037562;-0.00395466;0.01147114;-0.08513990;0.00032122;-0.00052905;-0.00149286 
0.42674160;34.80711722;-0.00392028;0.01149646;-0.08513474;-0.00031752;-0.00012520;0.00317731 
0.43635988;35.24347711;-0.00391330;0.01142744;-0.08518679;0.00029761;-0.00028060;-0.00125685 
0.51308489;35.75656199;-0.00396443;0.01139325;-0.08513116;0.00028573;-0.00089000;-0.00161566 
0.46339011;36.21995211;-0.00401835;0.01136902;-0.08511075;-0.00120419;-0.00122834;0.00020709 
0.43173647;36.65168858;-0.00407009;0.01137427;-0.08519813;0.00002400;0.00017339;-0.00115588 
0.34736061;36.99904919;-0.00407461;0.01138017;-0.08517171;0.00033165;-0.00074688;-0.00199395 
0.30548549;37.30453467;-0.00412308;0.01146720;-0.08503694;0.00037846;0.00027421;0.00352209 
0.32129574;37.62583041;-0.00413108;0.01143508;-0.08512861;0.00025092;-0.00019857;-0.00458335 
0.30531931;37.93114972;-0.00420896;0.01141800;-0.08522233;-0.00114802;0.00134020;-0.00502976 
0.30066681;38.23181653;-0.00422475;0.01139779;-0.08514788;-0.00137531;0.00024742;-0.00297003 
0.37113214;38.60294867;-0.00421950;0.01135115;-0.08509640;0.00077312;0.00049386;-0.00139184 
0.38727689;38.99022555;-0.00420426;0.01131059;-0.08502481;-0.00069130;-0.00055229;-0.00008446 
0.37122869;39.36145425;-0.00413857;0.01126376;-0.08496904;-0.00118383;0.00289992;0.00311402 
0.29357886;39.65503311;-0.00414039;0.01125761;-0.08509180;-0.00004620;0.00307013;-0.00170940 
0.29330325;39.94833636;-0.00414256;0.01131427;-0.08498622;-0.00116259;0.00297868;-0.00593415 
0.29373050;40.24206686;-0.00405125;0.01131077;-0.08500177;0.00127316;0.00180525;-0.00059138 
0.35192227;40.59398913;-0.00411162;0.01124725;-0.08478110;-0.00207213;-0.00149660;0.00211282 
0.40336466;40.99735379;-0.00408111;0.01128745;-0.08488645;-0.00036773;-0.00200461;0.00274646 
0.39302874;41.39038253;-0.00400997;0.01123183;-0.08482727;0.00007427;-0.00156176;0.00044239 
0.37255979;41.76294231;-0.00398945;0.01121866;-0.08476075;0.00030392;-0.00050707;0.00429737 
0.25964642;42.02258873;-0.00398230;0.01121702;-0.08490559;0.00123030;0.00095175;0.00154418 
0.21794915;42.24053788;-0.00398095;0.01119082;-0.08486331;-0.00080942;-0.00014512;-0.00067835 
0.24329090;42.48382878;-0.00402076;0.01113094;-0.08482766;-0.00005211;-0.00001077;-0.00062980 
0.26888156;42.75271034;-0.00403157;0.01114015;-0.08484666;-0.00001091;-0.00050687;-0.00210841 
0.26341796;43.01612830;-0.00400174;0.01114976;-0.08484138;-0.00005946;-0.00039047;-0.00127538 
0.24801970;43.26414800;-0.00398712;0.01112992;-0.08489945;-0.00043871;-0.00001546;0.00028856 
0.25357294;43.51772094;-0.00401711;0.01110512;-0.08492582;0.00021355;0.00046436;0.00046506 
0.27443671;43.79215765;-0.00396592;0.01105552;-0.08486792;0.00138449;-0.00126848;0.00183383 
0.25891495;44.05107260;-0.00396598;0.01109233;-0.08484734;0.00017444;-0.00093557;-0.00027023 
0.24899268;44.30006528;-0.00396698;0.01114765;-0.08482436;-0.00012501;-0.00031274;0.00183643 
0.26388264;44.56394792;-0.00401706;0.01107257;-0.08479484;-0.00051735;-0.00568013;-0.00472890 
0.23916960;44.80311751;-0.00400041;0.01107961;-0.08474082;0.00063007;-0.00171008;0.00673636 
0.26379323;45.06691074;-0.00392280;0.01109488;-0.08485239;0.00026476;0.00108244;0.00105753 
0.24879336;45.31570411;-0.00389486;0.01116288;-0.08481245;0.00033492;0.00120275;0.00655585 
0.22370291;45.53940701;-0.00398441;0.01107730;-0.08485276;-0.00032716;-0.00375489;-0.00295993 
0.25444245;45.79384947;-0.00397346;0.01117668;-0.08475753;0.00020237;-0.00087197;0.00497487 
0.23884678;46.03269625;-0.00401253;0.01123195;-0.08488094;-0.00051175;0.00102927;0.00229651 
0.25887680;46.29157305;-0.00399847;0.01123095;-0.08493232;-0.00008366;-0.00028910;0.00095725 
0.27922821;46.57080126;-0.00403324;0.01124207;-0.08494218;-0.00052721;-0.00087974;-0.00169841 
0.31515646;46.88595772;-0.00400605;0.01127166;-0.08490539;0.00030328;0.00070325;-0.00081048 
0.28437281;47.17033052;-0.00403995;0.01127592;-0.08486742;-0.00013228;-0.00000202;-0.00003729 
0.28435850;47.45468903;-0.00406237;0.01136241;-0.08488097;-0.00061417;0.00075225;-0.00070998 
0.26924729;47.72393632;-0.00406775;0.01139213;-0.08485673;0.00060075;0.00059685;0.00105499 
0.27980804;48.00374436;-0.00408386;0.01141609;-0.08500317;0.00002963;0.00327432;-0.00625140 
0.24917388;48.25291824;-0.00410609;0.01140213;-0.08496216;0.00018480;0.00123974;-0.00328789 
0.22409797;48.47701621;-0.00408189;0.01141673;-0.08504785;0.00038104;0.00411549;0.00242999 
0.24959874;48.72661495;-0.00412103;0.01151757;-0.08508741;-0.00026594;0.00193139;-0.00054011 
0.33071280;49.05732775;-0.00416556;0.01154335;-0.08511094;0.00020414;0.00541796;0.00208396 
0.24923730;49.30656505;-0.00421267;0.01147791;-0.08513328;0.00100798;-0.00298612;-0.00196136 
0.25964165;49.56620669;-0.00428799;0.01150348;-0.08507616;-0.00043588;-0.00371437;0.00065939 
0.23925805;49.80546474;-0.00435373;0.01153125;-0.08513765;0.00012720;0.00310018;-0.00026431 
0.23975468;50.04521942;-0.00444573;0.01147103;-0.08513737;-0.00177255;-0.00000322;-0.00529101 
0.24933743;50.29455686;-0.00437404;0.01149391;-0.08516004;0.00099291;0.00335465;0.00851593 
0.24435902;50.53891587;-0.00441091;0.01138768;-0.08520116;0.00048188;-0.00498547;-0.01079740 
0.28471780;50.82363367;-0.00439785;0.01125983;-0.08501171;0.00025818;-0.00719117;-0.00234620 
0.27027082;51.09390450;-0.00437131;0.01126060;-0.08497715;0.00059900;-0.00048663;0.00472090 
0.25454450;51.34844899;-0.00433040;0.01123928;-0.08513989;0.00059752;0.00051586;-0.00313337 
0.24988627;51.59833527;-0.00427832;0.01126345;-0.08504444;0.00124756;0.00063262;0.00086483 
0.26459050;51.86292577;-0.00429453;0.01130038;-0.08503866;-0.00030390;-0.00053407;-0.00146304 
0.32052684;52.18345261;-0.00427365;0.01132520;-0.08495079;0.00049820;0.00058528;0.00009534 
0.23939109;52.42284369;-0.00427114;0.01143207;-0.08495443;0.00119426;0.00223315;0.00847005 
0.23953485;52.66237855;-0.00435551;0.01137194;-0.08515667;0.00032769;-0.00050261;-0.00140637 
0.23535347;52.89773202;-0.00432726;0.01136168;-0.08505656;-0.00055133;-0.00052287;-0.00077524 
0.26589203;53.16362405;-0.00434339;0.01136459;-0.08509142;0.00017286;0.00107526;0.00093967 
0.27071381;53.43433785;-0.00433394;0.01138391;-0.08512292;-0.00002372;0.00038893;-0.00000495 
0.27435827;53.70869613;-0.00432367;0.01137595;-0.08512520;-0.00016480;0.00071775;-0.00100648 
0.30461264;54.01330876;-0.00429509;0.01134181;-0.08502809;-0.00069613;-0.00354247;-0.00441581 
0.32988310;54.34319186;-0.00424612;0.01137485;-0.08496777;0.00049509;0.00125274;0.00460447 
0.28385067;54.62704253;-0.00422924;0.01138937;-0.08512975;-0.00002364;0.00090965;0.00023848 
0.40570617;55.03274870;-0.00420499;0.01148208;-0.08507534;-0.00048429;-0.00154801;-0.00061153 
0.26868677;55.30143547;-0.00419430;0.01151269;-0.08508090;0.00097787;0.00034808;0.00158761 
0.24370170;55.54513717;-0.00420049;0.01148790;-0.08520354;-0.00080419;0.00006460;-0.00407245 
0.26896906;55.81410623;-0.00413537;0.01157208;-0.08520344;0.00004152;-0.00026569;-0.00097208 
0.35504651;56.16915274;-0.00412989;0.01159376;-0.08518784;-0.00006421;0.00096686;0.00294306 
0.13703847;56.30619121;-0.00410858;0.01155123;-0.08523533;-0.00048951;-0.00033841;-0.00099464 
0.12209105;56.42828226;-0.00414316;0.01156536;-0.08524443;-0.00090850;0.00021151;-0.00008079 
0.34481668;56.77309895;-0.00410400;0.01156171;-0.08535049;0.00004936;0.00050488;-0.00000448 
0.29739571;57.07049465;-0.00405918;0.01158115;-0.08543626;-0.00004227;-0.00030108;-0.00082266 
0.24994397;57.32043862;-0.00405322;0.01161673;-0.08544575;-0.00015076;0.00084922;0.00247472 
0.28069305;57.60113168;-0.00398871;0.01164844;-0.08556100;0.00064532;0.00097941;0.00211309 
0.33074975;57.93188143;-0.00396358;0.01165805;-0.08562634;-0.00084194;-0.00091761;-0.00126775 
0.26479340;58.19667482;-0.00392674;0.01163978;-0.08569696;0.00056379;-0.00004787;0.00056660 
0.25486708;58.45154190;-0.00395516;0.01157318;-0.08567308;-0.00037118;-0.00091493;0.00039024 
0.31272388;58.76426578;-0.00387748;0.01155641;-0.08570462;-0.00013709;0.00056658;-0.00012547 
0.32086825;59.08513403;-0.00387374;0.01155104;-0.08582571;-0.00003087;0.00078683;-0.00062980 
0.26006508;59.34519911;-0.00379913;0.01150164;-0.08589725;0.00034076;0.00000162;0.00033923 
0.30026603;59.64546514;-0.00379705;0.01148952;-0.08583991;0.00062432;-0.00012186;0.00061759 
0.30555367;59.95101881;-0.00377867;0.01149402;-0.08589226;0.00066726;0.00068693;0.00028176 
0.37607169;60.32709050;-0.00376654;0.01150045;-0.08600985;-0.00053441;0.00076059;0.00098775 
0.26521397;60.59230447;-0.00371434;0.01146549;-0.08603937;0.00069694;-0.00004062;-0.00069902 
0.34077764;60.93308210;-0.00363183;0.01149548;-0.08595876;0.00006345;-0.00279396;0.00238715 
0.24457669;61.17765880;-0.00361273;0.01151858;-0.08608007;-0.00120447;-0.00154002;0.00540996 
0.10678411;61.28444290;-0.00352173;0.01152577;-0.08625407;-0.00030272;0.00016351;-0.00270433 
0.11168790;61.39613080;-0.00352446;0.01157888;-0.08623252;-0.00017309;0.00050892;0.00001989 
0.09145284;61.48758364;-0.00351673;0.01159883;-0.08624163;-0.00060544;0.00009678;0.00011180 
0.09181738;61.57940102;-0.00346279;0.01164527;-0.08629274;0.00081507;0.00091569;-0.00073589 
0.08628845;61.66568947;-0.00344479;0.01167760;-0.08628704;0.00021891;-0.00041540;0.00000850 
0.13208151;61.79777098;-0.00342799;0.01163277;-0.08634216;-0.00015775;-0.00008728;-0.00043779 
0.13194871;61.92971969;-0.00338062;0.01165002;-0.08627743;0.00068426;-0.00013237;0.00091636 
0.11713362;62.04685330;-0.00347271;0.01162896;-0.08630817;0.00002308;0.00002083;0.00065656 
0.14724326;62.19409657;-0.00348392;0.01164356;-0.08641744;0.00025476;-0.00041053;-0.00040815 
0.11179161;62.30588818;-0.00346563;0.01163011;-0.08645677;-0.00004588;0.00016636;-0.00065294 
0.03542328;62.34131145;-0.00349629;0.01160500;-0.08643125;-0.00055053;-0.00156177;-0.00228642 
0.00510621;62.34641767;-0.00351123;0.01163314;-0.08642524;-0.00068798;-0.00036537;0.00076017 
0.00480294;62.35122061;-0.00352479;0.01174613;-0.08638246;0.00062764;0.00025227;0.00911289 
0.12698698;62.47820759;-0.00357449;0.01163932;-0.08656181;0.00038266;-0.00049515;0.00150134 
0.09638429;62.57459188;-0.00361278;0.01166637;-0.08658056;0.00000934;0.00027425;-0.00241792 
0.11203074;62.68662262;-0.00367879;0.01168243;-0.08654813;0.00059402;0.00096752;0.00155815 
0.14749122;62.83411384;-0.00373467;0.01162259;-0.08658499;0.00062579;-0.00059255;-0.00137206 
0.11199975;62.94611359;-0.00370486;0.01157635;-0.08661953;0.00071295;-0.00067660;-0.00069441 
0.09138441;63.03749800;-0.00374024;0.01155117;-0.08669773;-0.00072685;0.00071897;0.00032123 
0.10202670;63.13952470;-0.00374557;0.01156662;-0.08671332;-0.00025483;-0.00013250;0.00280130 
0.17009354;63.30961823;-0.00379680;0.01155896;-0.08679868;0.00003800;0.00025596;0.00054231 
0.21345568;63.52307391;-0.00384530;0.01161516;-0.08684451;0.00019981;-0.00024316;-0.00003900 
0.26014304;63.78321695;-0.00382953;0.01160503;-0.08680801;0.00008333;0.00041711;0.00162911 
0.09716582;63.88038278;-0.00374575;0.01118893;-0.08669172;0.03430714;0.00558816;-0.00122370 
0.20862269;64.08900547;-0.00435380;0.01150302;-0.08718469;-0.00101702;-0.00002363;-0.01688575 
0.13739133;64.22639680;-0.00467108;0.01126323;-0.08692953;0.00129305;0.00644522;0.00390439 
0.13735747;64.36375427;-0.00429738;0.01157657;-0.08737129;-0.00069277;0.00084923;0.01941806 
0.03067279;64.39442706;-0.00426299;0.01152213;-0.08763248;-0.00018387;0.00049587;0.00405873 
0.00995326;64.40438032;-0.00425906;0.01155559;-0.08776186;0.00034124;0.00003831;-0.00260099 
0.00482225;64.40920258;-0.00427399;0.01159292;-0.08770034;0.00010635;-0.00002562;-0.00087042 
0.04051399;64.44971657;-0.00435741;0.01164877;-0.08766869;0.00004187;0.00049573;-0.00016048 
0.00515461;64.45487118;-0.00433152;0.01162130;-0.08768842;-0.00002873;0.00073769;0.00016611 
0.01502705;64.46989822;-0.00436230;0.01160264;-0.08774909;-0.00005114;-0.00040427;-0.00029581 
0.14738536;64.61728358;-0.00438444;0.01150465;-0.08790528;0.00067975;-0.00756439;-0.00592554 
0.13722444;64.75450802;-0.00435698;0.01160495;-0.08781866;0.00039152;-0.00145243;-0.00447952 
0.17409635;64.92860436;-0.00439008;0.01158765;-0.08774197;-0.00036257;0.00098492;0.00521033 
0.30584764;65.23445201;-0.00440394;0.01160615;-0.08781487;-0.00060005;0.00110355;-0.00074965 
0.27549171;65.50994372;-0.00439452;0.01144173;-0.08774500;0.00027294;-0.00246711;0.00283861 
0.27527475;65.78521848;-0.00441702;0.01138491;-0.08783380;-0.00067553;-0.00143709;-0.00491833 
0.40755320;66.19277167;-0.00441361;0.01138488;-0.08770271;-0.00045876;0.00056775;0.00035971 
0.32100391;66.51377559;-0.00441597;0.01132858;-0.08770819;-0.00149133;-0.00052829;0.00042048 
0.28560257;66.79937816;-0.00444132;0.01134432;-0.08769929;0.00005193;-0.00115212;0.00143549 
0.28047252;67.07985067;-0.00451295;0.01141901;-0.08765567;-0.00136932;0.00150837;0.00102550 
0.29601264;67.37586331;-0.00455794;0.01141138;-0.08767395;0.00056668;-0.00078481;-0.00089174 
0.32600784;67.70187116;-0.00453685;0.01146130;-0.08768692;0.00083271;-0.00091111;-0.00104743 
0.33588648;68.03775764;-0.00448480;0.01150541;-0.08764163;-0.00038791;0.00170043;0.00117115 
0.27008677;68.30784440;-0.00447410;0.01150571;-0.08752573;-0.00047834;0.00191299;0.00210416 
0.38772488;68.69556928;-0.00444114;0.01146857;-0.08755071;-0.00020183;0.00026633;0.00197688 
0.32026744;69.01583672;-0.00436891;0.01157621;-0.08757543;0.00221454;-0.00099992;-0.00078753 
0.28558683;69.30142355;-0.00437661;0.01165016;-0.08766634;-0.00075926;0.00199461;0.00003291 
0.24521804;69.54664159;-0.00428333;0.01170618;-0.08744295;0.00086537;0.00633358;0.00740410 
0.24031043;69.78695202;-0.00428612;0.01162403;-0.08772777;0.00103747;-0.00138097;0.00069148 
0.27552533;70.06247735;-0.00424305;0.01158959;-0.08774166;-0.00032672;-0.00311321;-0.00260182 
