deltaTime(s);Time(s);Roll(rad);Pitch(rad);Yaw(rad);RollSpeed(rad/s);PitchSpeed(rad/s);YawSpeed(rad/s) 
0.23543191;15.43355918;-0.00481213;0.00922887;-0.03377179;-0.00052107;0.00079319;0.00026566 
0.25708437;15.69064355;-0.00480780;0.00932771;-0.03370024;-0.00150598;0.00087032;0.00075027 
0.28391004;15.97455359;-0.00479953;0.00932047;-0.03372462;-0.00009891;0.00076112;-0.00069120 
0.25816417;16.23271775;-0.00478350;0.00934132;-0.03364861;0.00024536;0.00122125;0.00327748 
0.27852321;16.51124096;-0.00472973;0.00934469;-0.03359696;0.00139744;-0.00027318;0.00178483 
0.25848174;16.76972270;-0.00471631;0.00931444;-0.03358480;-0.00048141;-0.00105483;-0.00254080 
0.26170421;17.03142691;-0.00477382;0.00932031;-0.03363466;0.00044049;-0.00098443;0.00122766 
0.21987534;17.25130224;-0.00477355;0.00924269;-0.03375982;-0.00007363;-0.00183443;-0.00600938 
0.24119806;17.49250031;-0.00480029;0.00926033;-0.03358742;0.00083672;-0.00044924;-0.00075663 
0.23584461;17.72834492;-0.00484092;0.00923193;-0.03358328;0.00068348;-0.00157399;-0.00337645 
0.29233789;18.02068281;-0.00483835;0.00926492;-0.03360593;-0.00120999;0.00130857;-0.00032371 
0.24596143;18.26664424;-0.00475178;0.00919448;-0.03357062;-0.00162792;0.00042353;0.00137215 
0.24829388;18.51493812;-0.00468958;0.00916206;-0.03352715;0.00053295;0.00017299;0.00142279 
0.23535275;18.75029087;-0.00472799;0.00916316;-0.03350897;0.00105264;0.00016154;-0.00133807 
0.26660395;19.01689482;-0.00464226;0.00918360;-0.03344065;0.00050877;0.00135823;0.00237275 
0.23555160;19.25244641;-0.00455982;0.00914308;-0.03357034;0.00027885;0.00079028;-0.00133653 
0.23562980;19.48807621;-0.00458823;0.00907500;-0.03359042;0.00022363;0.00005558;0.00085899 
0.32202864;19.81010485;-0.00455207;0.00904940;-0.03357251;-0.00010650;-0.00099850;0.00195549 
0.08513141;19.89523625;-0.00455793;0.00901496;-0.03370245;-0.00045810;-0.00213217;-0.00143407 
0.10328126;19.99851751;-0.00451531;0.00904335;-0.03381367;0.00148689;-0.00054585;-0.00644747 
0.25107217;20.24958968;-0.00449558;0.00908872;-0.03384809;0.00133969;0.00048004;-0.00378514 
0.23373342;20.48332310;-0.00450433;0.00907984;-0.03379791;0.00009395;-0.00041538;0.00207379 
0.27755237;20.76087546;-0.00449993;0.00908274;-0.03389964;-0.00050494;0.00010959;-0.00097363 
0.28546262;21.04633808;-0.00457965;0.00916534;-0.03405289;-0.00027659;0.00198071;0.00056124 
0.26145744;21.30779552;-0.00461231;0.00912801;-0.03419888;0.00020543;-0.00012848;0.00027958 
0.24070120;21.54849672;-0.00459102;0.00917712;-0.03428010;-0.00001438;-0.00030740;-0.00020565 
0.25611711;21.80461383;-0.00455911;0.00917638;-0.03441728;0.00089156;0.00010791;0.00197473 
0.25336647;22.05798030;-0.00455818;0.00916762;-0.03455541;0.00055715;0.00080558;-0.00233624 
0.27707863;22.33505893;-0.00457620;0.00917243;-0.03457816;-0.00074461;0.00005953;-0.00108975 
0.20494556;22.54000449;-0.00461601;0.00924759;-0.03461600;-0.00058964;0.00032817;-0.00081575 
0.30229354;22.84229803;-0.00459687;0.00922224;-0.03466344;0.00180776;-0.00153722;0.00085173 
0.37189484;23.21419287;-0.00470695;0.00929867;-0.03467610;-0.00028754;-0.00025273;0.00321774 
0.26957774;23.48377061;-0.00474661;0.00933600;-0.03465267;-0.00085118;0.00091093;0.00146272 
0.26272297;23.74649358;-0.00473832;0.00931101;-0.03473679;-0.00008898;-0.00028958;-0.00009912 
0.29305887;24.03955245;-0.00469647;0.00935946;-0.03474703;-0.00031464;0.00099099;0.00240729 
0.22604942;24.26560187;-0.00468026;0.00932119;-0.03486652;-0.00044860;0.00091469;-0.00170543 
0.22999644;24.49559832;-0.00473869;0.00932691;-0.03494163;-0.00103273;0.00041442;-0.00061890 
0.23530698;24.73090529;-0.00475151;0.00935367;-0.03494196;-0.00044209;0.00185325;0.00322705 
0.29456949;25.02547479;-0.00472067;0.00934584;-0.03514032;0.00150379;0.00452759;-0.00254337 
0.24105620;25.26653099;-0.00466301;0.00930264;-0.03511737;0.00173414;0.00044571;0.00156302 
0.25711465;25.52364564;-0.00467043;0.00928256;-0.03520846;0.00094393;-0.00015234;-0.00098822 
0.34357762;25.86722326;-0.00467470;0.00927892;-0.03526548;0.00033899;-0.00084411;-0.00265010 
0.26215053;26.12937379;-0.00467973;0.00930128;-0.03530014;0.00044852;0.00039694;-0.00055397 
0.24304557;26.37241936;-0.00467106;0.00932716;-0.03536617;0.00041329;0.00015621;-0.00101463 
0.28440738;26.65682673;-0.00466341;0.00936162;-0.03542393;-0.00040167;-0.00001698;-0.00140980 
0.09124184;26.74806857;-0.00467552;0.00928491;-0.03546248;-0.00093474;0.00001180;-0.00463216 
0.10751510;26.85558367;-0.00468501;0.00930111;-0.03539146;0.00097358;-0.00027505;0.00339273 
0.27040100;27.12598467;-0.00468601;0.00935439;-0.03552075;0.00007544;0.00033926;-0.00083668 
0.10248494;27.22846961;-0.00469932;0.00935513;-0.03565121;-0.00038502;0.00042736;0.00074774 
0.27524996;27.50371957;-0.00467374;0.00935485;-0.03573577;-0.00063984;0.00006451;-0.00253123 
0.26445103;27.76817060;-0.00468440;0.00937055;-0.03577175;-0.00065906;-0.00036506;-0.00064589 
0.25948739;28.02765799;-0.00472080;0.00944527;-0.03576190;-0.00070861;0.00055832;-0.00463098 
0.22965574;28.25731373;-0.00474145;0.00941106;-0.03571757;-0.00003879;0.00008075;0.00189338 
0.22543049;28.48274422;-0.00474888;0.00935756;-0.03575140;0.00032243;-0.00026553;0.00120789 
0.31606889;28.79881310;-0.00472390;0.00929012;-0.03581641;-0.00036860;-0.00002043;-0.00026421 
0.23710489;29.03591800;-0.00475412;0.00930306;-0.03585820;-0.00027180;0.00091731;-0.00055032 
0.20207000;29.23798800;-0.00470481;0.00927294;-0.03593240;0.00078360;0.00028320;0.00003040 
0.25991940;29.49790740;-0.00460627;0.00919609;-0.03601317;0.00013025;0.00026387;0.00013870 
0.24509883;29.74300623;-0.00458866;0.00921027;-0.03610973;0.00089536;0.00050325;0.00013053 
0.29027963;30.03328586;-0.00459625;0.00919342;-0.03623124;0.00051981;0.00041924;-0.00022659 
0.21471214;30.24799800;-0.00459055;0.00921803;-0.03627569;0.00067643;0.00032391;-0.00150633 
0.23345232;30.48145032;-0.00463672;0.00920461;-0.03636712;-0.00022732;0.00008438;-0.00027068 
0.26982141;30.75127172;-0.00461324;0.00917250;-0.03647428;-0.00043689;-0.00165071;-0.00070775 
0.22661471;30.97788644;-0.00466498;0.00913951;-0.03651702;-0.00015392;0.00043021;0.00048513 
0.25322437;31.23111081;-0.00466043;0.00917139;-0.03655851;0.00005327;0.00092412;0.00003538 
0.24564099;31.47675180;-0.00462226;0.00916715;-0.03663581;0.00022779;-0.00146524;0.00218392 
0.25619483;31.73294663;-0.00457304;0.00916341;-0.03669540;0.00086806;-0.00110453;0.00118397 
0.31534171;32.04828835;-0.00455336;0.00910548;-0.03681318;-0.00035862;0.00033895;-0.00184175 
0.22244430;32.27073264;-0.00459472;0.00906934;-0.03690361;0.00008473;0.00021848;-0.00107684 
0.20713305;32.47786570;-0.00459426;0.00905817;-0.03698612;-0.00001546;0.00001419;-0.00050331 
0.34730411;32.82516980;-0.00460226;0.00901378;-0.03700576;-0.00121299;-0.00037467;0.00090832 
0.19392657;33.01909637;-0.00461374;0.00907273;-0.03710100;-0.00091852;-0.00000069;-0.00042896 
0.20860720;33.22770357;-0.00465774;0.00911147;-0.03712157;-0.00038536;0.00032596;0.00254751 
0.27461004;33.50231361;-0.00477314;0.00914653;-0.03712242;0.00055917;-0.00018068;0.00090634 
0.24032450;33.74263811;-0.00477592;0.00915101;-0.03729438;-0.00021376;-0.00000660;0.00032450 
0.28995347;34.03259158;-0.00475817;0.00912668;-0.03740779;0.00043952;0.00013606;-0.00042913 
0.19724178;34.22983336;-0.00481418;0.00906708;-0.03750342;-0.00028595;-0.00015239;0.00013708 
0.24757338;34.47740674;-0.00482830;0.00904464;-0.03755244;0.00072043;0.00004400;0.00006710 
0.27644396;34.75385070;-0.00488770;0.00903084;-0.03766920;-0.00018061;0.00002941;0.00042730 
0.24391365;34.99776435;-0.00487650;0.00898345;-0.03768949;0.00036242;0.00037564;0.00001873 
0.23300242;35.23076677;-0.00486944;0.00897496;-0.03770641;0.00008796;-0.00086131;-0.00063750 
0.25687337;35.48764014;-0.00492548;0.00888701;-0.03769654;-0.00032925;-0.00056178;0.00031843 
0.34643865;35.83407879;-0.00494937;0.00891789;-0.03784437;-0.00027893;-0.00071143;0.00031877 
0.26459575;36.09867454;-0.00499738;0.00892408;-0.03795948;0.00029144;-0.00004328;-0.00119412 
0.12888789;36.22756243;-0.00504708;0.00889317;-0.03795981;0.00086823;-0.00007851;-0.00077735 
0.36522961;36.59279203;-0.00505426;0.00882830;-0.03794657;0.00096401;-0.00089090;0.00096692 
0.15116382;36.74395585;-0.00511995;0.00880854;-0.03797864;0.00006498;-0.00025717;-0.00044933 
0.42823887;37.17219472;-0.00513591;0.00884025;-0.03800109;-0.00008458;-0.00020257;0.00058839 
0.24983430;37.42202902;-0.00518497;0.00880656;-0.03798732;0.00016464;0.00040468;0.00067369 
0.11207771;37.53410673;-0.00516997;0.00879806;-0.03797772;-0.00057787;0.00035149;0.00037391 
0.31582856;37.84993529;-0.00511292;0.00886513;-0.03804579;-0.00090474;0.00121002;-0.00088630 
0.16311264;38.01304793;-0.00509778;0.00893103;-0.03807664;-0.00044594;0.00040194;-0.00024894 
0.22438669;38.23743463;-0.00515685;0.00896846;-0.03815199;0.00024825;0.00036475;0.00074752 
0.25880194;38.49623656;-0.00515476;0.00901557;-0.03821444;0.00014267;-0.00004287;-0.00051890 
0.24104834;38.73728490;-0.00513631;0.00894517;-0.03826955;0.00004623;-0.00107879;-0.00136636 
0.27965856;39.01694345;-0.00514180;0.00899171;-0.03833815;0.00002201;0.00034537;0.00090193 
0.22087288;39.23781633;-0.00516346;0.00898796;-0.03833494;-0.00046117;-0.00017538;0.00296973 
0.24984455;39.48766088;-0.00516441;0.00900283;-0.03834536;-0.00044106;0.00028440;0.00108475 
0.24984765;39.73750854;-0.00512878;0.00888982;-0.03847511;0.00027886;-0.00084275;-0.00244214 
0.32080197;40.05831051;-0.00509573;0.00881523;-0.03851613;0.00034257;-0.00084504;-0.00089553 
0.20388937;40.26219988;-0.00510876;0.00885240;-0.03852607;0.00039816;0.00001837;0.00294670 
0.21489501;40.47709489;-0.00507596;0.00888470;-0.03865040;0.00034881;0.00005501;-0.00005571 
0.28259397;40.75968885;-0.00509189;0.00885464;-0.03869501;-0.00001787;-0.00065393;-0.00041581 
0.23769903;40.99738789;-0.00505919;0.00882435;-0.03871045;-0.00046733;-0.00103571;0.00044037 
0.22982478;41.22721267;-0.00505027;0.00881654;-0.03871669;-0.00013074;-0.00096554;0.00084646 
0.24999666;41.47720933;-0.00511240;0.00877582;-0.03873137;-0.00085154;-0.00053627;0.00087828 
0.24975252;41.72696185;-0.00514185;0.00876262;-0.03878530;0.00108173;0.00016252;-0.00171073 
0.28799582;42.01495767;-0.00515901;0.00868876;-0.03882081;0.00050012;0.00043736;-0.00233012 
0.28589392;42.30085158;-0.00509741;0.00867128;-0.03885690;-0.00055922;0.00170512;-0.00249609 
0.24568224;42.54653382;-0.00508709;0.00868585;-0.03889720;-0.00121742;-0.00005125;-0.00202791 
0.28192210;42.82845592;-0.00512432;0.00865774;-0.03890784;0.00002229;-0.00063624;0.00020973 
0.26543140;43.09388733;-0.00510922;0.00862807;-0.03893159;-0.00067427;-0.00066844;-0.00179768 
0.27668834;43.37057567;-0.00506485;0.00867152;-0.03896254;0.00041047;-0.00043511;0.00084184 
0.24976015;43.62033582;-0.00508507;0.00867640;-0.03896828;0.00005737;-0.00023890;0.00138188 
0.24066758;43.86100340;-0.00506693;0.00858233;-0.03897538;0.00789534;-0.00211074;0.00018268 
0.29708600;44.15808940;-0.00510063;0.00839016;-0.04011218;-0.00057450;-0.00256230;0.01878338 
0.26710796;44.42519736;-0.00508776;0.00841508;-0.04054775;-0.00018745;-0.00009548;0.00038296 
0.23010278;44.65530014;-0.00507816;0.00839831;-0.04061043;0.00008083;0.00030901;-0.00013806 
0.27230787;44.92760801;-0.00500510;0.00832813;-0.04064083;-0.00030685;-0.00173384;0.00012756 
0.24054670;45.16815472;-0.00503185;0.00832722;-0.04072595;-0.00029062;-0.00028857;-0.00077117 
0.26118517;45.42933989;-0.00498028;0.00834274;-0.04072867;0.00024583;0.00142954;-0.00099984 
0.23586679;45.66520667;-0.00492239;0.00837510;-0.04074185;-0.00000635;0.00047939;-0.00009991 
0.26166391;45.92687058;-0.00496147;0.00835591;-0.04085343;0.00014760;0.00126932;0.00022008 
0.23013067;46.15700126;-0.00505097;0.00833536;-0.04098492;0.00004010;-0.00058050;-0.00194947 
0.27204394;46.42904520;-0.00499757;0.00832783;-0.04102348;-0.00029980;-0.00092850;-0.00065221 
0.21988678;46.64893198;-0.00496126;0.00830073;-0.04103845;-0.00062937;0.00010336;-0.00143935 
0.26730895;46.91624093;-0.00496627;0.00833076;-0.04111128;-0.00010348;0.00031002;-0.00040317 
0.22486877;47.14110970;-0.00495616;0.00834668;-0.04123222;-0.00141605;0.00001526;-0.00220608 
0.22518301;47.36629272;-0.00488982;0.00837563;-0.04121966;0.00027744;0.00082622;0.00151684 
0.21479058;47.58108330;-0.00487631;0.00840113;-0.04127144;0.00099152;-0.00005164;0.00113272 
0.23066258;47.81174588;-0.00483359;0.00841188;-0.04131567;0.00040193;0.00034428;-0.00011635 
0.24594736;48.05769324;-0.00480861;0.00841337;-0.04132500;-0.00040573;-0.00009757;-0.00004987 
0.25106621;48.30875945;-0.00482549;0.00846598;-0.04133343;-0.00055530;-0.00007979;0.00116842 
0.22017264;48.52893209;-0.00482764;0.00845419;-0.04138553;-0.00020628;-0.00058564;0.00029165 
0.25116825;48.78010035;-0.00477042;0.00845766;-0.04148870;0.00029035;0.00062141;-0.00019502 
0.24610567;49.02620602;-0.00474927;0.00849636;-0.04156284;0.00054885;0.00076335;0.00008355 
0.23069096;49.25689697;-0.00472584;0.00841881;-0.04164315;0.00014993;-0.00070973;0.00067005 
0.24574518;49.50264215;-0.00469532;0.00847537;-0.04167444;0.00046007;-0.00005098;0.00052783 
0.23028636;49.73292851;-0.00472637;0.00845093;-0.04170882;0.00078642;-0.00071706;-0.00080192 
0.26182055;49.99474907;-0.00466626;0.00846761;-0.04176747;0.00005606;0.00003711;0.00001351 
0.23524380;50.22999287;-0.00461804;0.00851561;-0.04177750;0.00093224;-0.00027043;-0.00015511 
0.26160240;50.49159527;-0.00462105;0.00855387;-0.04184843;0.00019447;-0.00027962;-0.00035351 
0.27205539;50.76365066;-0.00456775;0.00852596;-0.04189863;0.00048683;-0.00017222;0.00037506 
0.24235535;51.00600600;-0.00457829;0.00854507;-0.04198309;-0.00018477;0.00045054;0.00013516 
0.23022890;51.23623490;-0.00464157;0.00864762;-0.04206751;-0.00033963;0.00063725;-0.00064234 
0.24553633;51.48177123;-0.00467846;0.00868734;-0.04210623;0.00041422;0.00166541;-0.00093895 
0.26147699;51.74324822;-0.00464492;0.00867216;-0.04219019;-0.00003361;-0.00008497;-0.00092163 
0.25123143;51.99447966;-0.00465296;0.00867222;-0.04225688;0.00102652;-0.00074005;-0.00053290 
0.24225402;52.23673368;-0.00464771;0.00874808;-0.04231084;-0.00050195;-0.00018237;-0.00096460 
0.25121522;52.48794889;-0.00462788;0.00873428;-0.04226182;0.00029091;-0.00078697;-0.00113274 
0.24888515;52.73683405;-0.00470159;0.00878596;-0.04230773;0.00075523;0.00131804;0.00277927 
0.24579978;52.98263383;-0.00473241;0.00882707;-0.04232806;0.00003769;-0.00167765;0.00233626 
0.27635646;53.25899029;-0.00473337;0.00883150;-0.04229990;-0.00067658;0.00088935;-0.00045310 
0.23306656;53.49205685;-0.00472629;0.00886995;-0.04235017;-0.00035230;0.00131413;-0.00181005 
0.28848195;53.78053880;-0.00470128;0.00886259;-0.04234536;0.00002032;0.00129876;-0.00264117 
0.27216768;54.05270648;-0.00475238;0.00880303;-0.04240220;-0.00101533;-0.00047203;0.00016760 
0.24560928;54.29831576;-0.00482692;0.00875836;-0.04241588;-0.00102010;-0.00205324;-0.00039720 
0.21475673;54.51307249;-0.00476761;0.00884656;-0.04263369;0.00466349;0.00341820;-0.00817988 
0.23032975;54.74340224;-0.0045
