deltaTime(s)	Time(s)	Roll(rad)	Pitch(rad)	Yaw(rad)	RollSpeed(rad/s)	PitchSpeed(rad/s)	YawSpeed(rad/s)	Motor1(PWM)	Motor2(PWM)	Motor3(PWM)	Motor4(PWM)	
0.25044799	7.51884675	0.00383572	0.00078386	1.58281684	-0.00183364	-0.00103654	0.00489294	900	900	900	900
0.28626275	7.80510950	0.00383934	0.00078804	1.58253944	-0.00153688	0.00193010	-0.00033520	900	900	900	900
0.27056956	8.07567906	0.00377381	0.00073150	1.58244944	-0.00004694	0.00016369	-0.00077132	900	900	900	900
0.24004245	8.31572151	0.00377761	0.00071771	1.58239591	-0.00125988	-0.00296351	-0.00097268	900	900	900	900
0.21957684	8.53529835	0.00380132	0.00074875	1.58217680	0.00105409	-0.00263783	-0.00374615	900	900	900	900
0.26589227	8.80119061	0.00378673	0.00080050	1.58214307	0.00002576	0.00046986	0.00148408	900	900	900	900
0.20936108	9.01055169	0.00381787	0.00083200	1.58201480	-0.00094225	0.00002995	0.00048360	900	900	900	900
0.30651212	9.31706381	0.00386883	0.00090486	1.58192170	0.00032936	-0.00036247	0.00121882	900	900	900	900
0.26038003	9.57744384	0.00385916	0.00088650	1.58184862	0.00008498	-0.00108519	0.00142647	900	900	900	900
0.28060961	9.85805345	0.00383454	0.00088077	1.58159113	-0.00149454	-0.00106370	-0.00296976	900	900	900	900
0.21929955	10.07735300	0.00378679	0.00092068	1.58143461	-0.00129453	0.00206829	0.00081726	900	900	900	900
0.25497675	10.33232975	0.00383306	0.00090282	1.58141780	0.00202598	-0.00233744	0.00123137	900	900	900	900
0.20412898	10.53645873	0.00381704	0.00079526	1.58136356	0.00060105	-0.00279082	0.00359014	900	900	900	900
0.25080800	10.78726673	0.00379625	0.00082680	1.58123124	0.00023594	-0.00055226	-0.00017773	900	900	900	900
0.16562080	10.95288754	0.00377159	0.00081418	1.58121336	-0.00024281	-0.00152979	-0.00179048	900	900	900	900
0.26488972	11.21777725	0.00375548	0.00076173	1.58116376	0.00014372	-0.00103921	0.00072739	900	900	900	900
0.24461436	11.46239161	0.00374627	0.00070374	1.58112764	-0.00103106	-0.00080697	0.00197649	900	900	900	900
0.27220917	11.73460078	0.00368567	0.00065484	1.58098435	-0.00266955	0.00070001	-0.00105177	900	900	900	900
0.22033644	11.95493722	0.00372132	0.00061503	1.58091176	-0.00034547	-0.00034421	-0.00002355	900	900	900	900
0.34374022	12.29867744	0.00378189	0.00061241	1.58086419	-0.00017256	0.00018139	0.00041445	900	900	900	900
0.27086687	12.56954432	0.00376918	0.00054375	1.58077836	0.00068715	-0.00056902	0.00160721	900	900	900	900
0.28690863	12.85645294	0.00380999	0.00054653	1.58072889	0.00012361	-0.00060034	-0.00077544	900	900	900	900
0.25525975	13.11171269	0.00384854	0.00046803	1.58073545	0.00074023	-0.00106031	0.00223482	900	900	900	900
0.20936370	13.32107639	0.00387903	0.00040244	1.58065546	0.00038220	-0.00163874	-0.00074209	900	900	900	900
0.22954297	13.55061936	0.00390074	0.00031951	1.58051360	0.00047001	-0.00063510	0.00035336	900	900	900	900
0.20966697	13.76028633	0.00392572	0.00027703	1.58050537	0.00037441	-0.00063322	-0.00042652	900	900	900	900
0.24786139	14.00814772	0.00391484	0.00022367	1.58048534	-0.00022888	-0.00194492	-0.00016848	900	900	900	900
0.24984622	14.25799394	0.00400423	0.00020732	1.58038926	-0.00007391	-0.00096194	0.00076088	900	900	900	900
0.25511837	14.51311231	0.00402805	0.00017074	1.58047235	-0.00097937	0.00102033	0.00066450	900	900	900	900
0.26511669	14.77822900	0.00410274	0.00011020	1.58046937	0.00051844	-0.00030771	0.00085714	900	900	900	900
0.29052925	15.06875825	0.00409681	0.00006674	1.58039439	0.00012839	-0.00126468	-0.00169203	900	900	900	900
0.23060322	15.29936147	0.00411508	0.00008397	1.58032203	-0.00050514	-0.00282193	0.00184773	900	900	900	900
0.20943475	15.50879622	0.00413293	0.00009587	1.58029211	-0.00030852	-0.00146438	-0.00026172	900	900	900	900
0.27596974	15.78476596	0.00413776	0.00013737	1.58028579	-0.00004515	-0.00061322	0.00070954	900	900	900	900
0.23769116	16.02245712	0.00417777	0.00009111	1.58026135	-0.00014034	-0.00115777	0.00078501	900	900	900	900
0.23541236	16.25786948	0.00423149	0.00010650	1.58025181	-0.00083001	-0.00120597	0.00152183	900	900	900	900
0.27492428	16.53279376	0.00423620	0.00007255	1.58022988	-0.00121405	0.00173002	-0.00027471	900	900	900	900
0.27571440	16.80850816	0.00434077	-0.00000893	1.58021963	0.00120156	-0.00111207	0.00373817	900	900	900	900
0.26296782	17.07147598	0.00433628	-0.00005433	1.58022225	0.00030232	-0.00123382	-0.00195453	900	900	900	900
0.24982238	17.32129836	0.00430726	-0.00005578	1.58024359	-0.00105314	0.00092474	-0.00107565	900	900	900	900
0.21946216	17.54076052	0.00433816	-0.00009990	1.58025110	0.00009177	-0.00087953	0.00122438	900	900	900	900
0.22995710	17.77071762	0.00431823	-0.00007632	1.58018041	-0.00071073	0.00017489	0.00033821	900	900	900	900
0.24539018	18.01610780	0.00429849	-0.00008552	1.58013403	-0.00044213	-0.00090273	-0.00026300	900	900	900	900
0.30210066	18.31820846	0.00430858	-0.00008720	1.58009291	-0.00149628	0.00093191	-0.00416882	900	900	900	900
0.23481131	18.55301976	0.00433871	-0.00004039	1.58019245	-0.00023415	-0.00038649	0.00307931	900	900	900	900
0.29168892	18.84470868	0.00435626	-0.00001516	1.58008432	-0.00071778	0.00084512	-0.00154508	900	900	900	900
0.20412874	19.04883742	0.00444200	-0.00009571	1.58024192	0.00039699	-0.00038187	0.00157691	900	900	900	900
0.20919204	19.25802946	0.00444725	-0.00006934	1.58018267	-0.00038799	0.00030201	0.00241247	900	900	900	900
0.29123211	19.54926157	0.00445782	-0.00010945	1.58013105	-0.00064525	-0.00416214	-0.00059222	900	900	900	900
0.34776855	19.89703012	0.00447654	0.00000949	1.58015025	0.00051960	-0.00140754	-0.00109015	900	900	900	900
0.19978166	20.09681177	0.00443456	-0.00004124	1.58028698	-0.00138311	-0.00183988	0.00005979	900	900	900	900
0.16456199	20.26137376	0.00442447	-0.00002650	1.58016706	-0.00027021	-0.00366197	-0.00342336	900	900	900	900
0.21458316	20.47595692	0.00442619	0.00000481	1.58028758	0.00055547	-0.00231186	0.00408874	900	900	900	900
0.25342703	20.72938395	0.00435631	0.00008467	1.58020639	0.00026303	-0.00022495	-0.00325365	900	900	900	900
0.25571847	20.98510242	0.00435316	0.00015674	1.58032632	-0.00070501	0.00103253	0.00233450	900	900	900	900
0.25392699	21.23902941	0.00426091	0.00014845	1.58016944	0.00025507	0.00043989	0.00284614	900	900	900	900
0.23189688	21.47092628	0.00423588	0.00011188	1.58016956	0.00055147	-0.00091357	0.00126786	900	900	900	900
0.26053810	21.73146439	0.00419525	0.00018173	1.58007085	-0.00026657	-0.00006440	-0.00166152	900	900	900	900
0.23009753	21.96156192	0.00419441	0.00027165	1.58009696	0.00078885	-0.00220620	-0.00099654	900	900	900	900
0.25910425	22.22066617	0.00421041	0.00027805	1.58006668	0.00056338	-0.00384746	-0.00052714	900	900	900	900
0.24605918	22.46672535	0.00418233	0.00043553	1.58008623	-0.00173062	0.00184490	0.00423639	900	900	900	900
0.25027180	22.71699715	0.00423168	0.00038175	1.57996750	-0.00080741	-0.00258418	-0.00273676	900	900	900	900
0.24777532	22.96477246	0.00424014	0.00047790	1.57996809	0.00056088	0.00025464	0.00090949	900	900	900	900
0.24622178	23.21099424	0.00431679	0.00052018	1.57994771	0.00099561	0.00023811	0.00308850	900	900	900	900
0.40281057	23.61380482	0.00432964	0.00050007	1.57990944	-0.00009120	-0.00059105	-0.00327386	900	900	900	900
0.08786917	23.70167398	0.00432110	0.00052163	1.57990348	0.00059627	0.00183294	0.00431529	900	900	900	900
0.26968527	23.97135925	0.00426624	0.00054426	1.57989419	-0.00121639	-0.00202390	0.00176217	900	900	900	900
0.25420785	24.22556710	0.00426519	0.00052791	1.57976830	-0.00061561	-0.00226243	-0.00106108	900	900	900	900
0.24780655	24.47337365	0.00428907	0.00052705	1.57972777	0.00091497	-0.00258309	-0.00032575	900	900	900	900
0.25123692	24.72461057	0.00430451	0.00052419	1.57973623	0.00006549	-0.00138906	-0.00074272	900	900	900	900
0.24714994	24.97176051	0.00425555	0.00052944	1.57973433	-0.00009541	-0.00118479	0.00272202	900	900	900	900
0.23423290	25.20599341	0.00430468	0.00050120	1.57964945	0.00024230	-0.00199250	-0.00282771	900	900	900	900
0.25434995	25.46034336	0.00434364	0.00050663	1.57968831	0.00048342	-0.00046207	-0.00029676	900	900	900	900
0.25824714	25.71859050	0.00431609	0.00050573	1.57969522	-0.00029973	0.00004218	0.00057826	900	900	900	900
0.25499034	25.97358084	0.00429563	0.00054464	1.57961440	0.00007496	-0.00029051	-0.00099016	900	900	900	900
0.24359322	26.21717405	0.00440951	0.00061641	1.57963479	0.00077827	0.00018569	0.00046479	900	900	900	900
0.24408579	26.46125984	0.00437225	0.00064235	1.57975912	-0.00074605	-0.00164373	-0.00219572	900	900	900	900
0.24401093	26.70527077	0.00436283	0.00058060	1.57968068	0.00019610	-0.00059792	-0.00052436	900	900	900	900
0.26515293	26.97042370	0.00436486	0.00060680	1.57973146	-0.00062671	0.00065366	0.00152147	900	900	900	900
0.29631758	27.26674128	0.00441585	0.00054417	1.57976186	-0.00021603	-0.00129976	0.00063844	900	900	900	900
0.24473763	27.51147890	0.00441799	0.00053145	1.57967973	-0.00023440	0.00224695	0.00016782	900	900	900	900
0.28073168	27.79221058	0.00438647	0.00045352	1.57964420	-0.00008230	-0.00199379	-0.00177929	900	900	900	900
0.22479892	28.01700950	0.00435373	0.00042909	1.57975388	-0.00065777	-0.00209010	0.00219832	900	900	900	900
0.23937392	28.25638342	0.00434128	0.00047365	1.57974768	0.00112780	-0.00112553	0.00275226	900	900	900	900
0.26514649	28.52152991	0.00426840	0.00047847	1.57976484	-0.00033548	-0.00139434	-0.00076012	900	900	900	900
0.25066423	28.77219415	0.00429206	0.00048515	1.57980871	-0.00043286	-0.00052986	-0.00006864	900	900	900	900
0.23937058	29.01156473	0.00424740	0.00053240	1.57984614	-0.00196336	-0.00105471	-0.00274773	900	900	900	900
0.24997211	29.26153684	0.00419390	0.00060308	1.57969844	-0.00077963	-0.00290699	-0.00962210	900	900	900	900
0.24505329	29.50659013	0.00424876	0.00058765	1.57997668	0.00001549	-0.00244067	0.01017969	900	900	900	900
0.25508308	29.76167321	0.00418799	0.00067176	1.57986522	-0.00007569	0.00072916	0.00039585	900	900	900	900
0.26016736	30.02184057	0.00420680	0.00065545	1.57981801	0.00098454	0.00001478	-0.00126323	900	900	900	900
0.26008701	30.28192759	0.00412401	0.00061399	1.57993197	0.00115307	-0.00508324	0.00212627	900	900	900	900
0.25008178	30.53200936	0.00419579	0.00068467	1.57994294	0.00220244	-0.00202926	0.00545692	900	900	900	900
0.25027275	30.78228211	0.00416729	0.00084076	1.58021140	-0.00202340	0.00096505	-0.00154981	900	900	900	900
0.23985553	31.02213764	0.00413960	0.00080587	1.58027244	-0.00122552	-0.00026460	0.00119048	900	900	900	900
0.23476982	31.25690746	0.00406081	0.00081830	1.58040917	-0.00173186	0.00070838	0.00449579	900	900	900	900
0.24759436	31.50450182	0.00412681	0.00072638	1.58046222	0.00937346	-0.00133337	0.01748953	900	900	900	900
0.25562286	31.76012468	0.00397490	0.00071054	1.58094871	-0.00486582	0.00659759	0.00882701	900	900	900	900
0.24678564	32.00691032	0.00392236	0.00074468	1.58025312	-0.00156499	0.00106435	-0.01277072	900	900	900	900
0.25512576	32.26203609	0.00393085	0.00077847	1.58067727	0.00051706	0.00033596	0.00358312	900	900	900	900
0.24516749	32.50720358	0.00399403	0.00090956	1.58069634	0.00160559	-0.00124502	-0.00092163	900	900	900	900
0.24465466	32.75185823	0.00402317	0.00093568	1.58068609	0.00067300	-0.00192036	-0.00319246	900	900	900	900
0.24992704	33.00178528	0.00402547	0.00095208	1.58070958	0.00025169	-0.00127141	0.00345676	900	900	900	900
0.25582623	33.25761151	0.00400988	0.00101558	1.58079195	-0.00098715	0.00027827	-0.00299688	900	900	900	900
0.24434090	33.50195241	0.00403503	0.00092448	1.58078897	-0.00067190	-0.00015991	0.00116890	900	900	900	900
0.24784923	33.74980164	0.00410940	0.00095904	1.58087456	0.00059243	-0.00029422	-0.00020811	900	900	900	900
0.25207424	34.00187588	0.00413005	0.00096240	1.58093381	-0.00078739	-0.00245941	0.00379505	900	900	900	900
0.26022220	34.26209807	0.00407095	0.00102218	1.58092034	0.00047460	0.00131400	-0.00268941	900	900	900	900
0.25536990	34.51746798	0.00406911	0.00097617	1.58103764	0.00064524	-0.00230989	0.00103286	900	900	900	900
0.23525953	34.75272751	0.00406327	0.00102269	1.58106852	-0.00119645	-0.00034817	-0.00435309	900	900	900	900
0.25946522	35.01219273	0.00406522	0.00099423	1.58112216	-0.00044698	-0.00119697	0.00181170	900	900	900	900
0.25036073	35.26255345	0.00407778	0.00100740	1.58133686	0.00063536	-0.00192100	0.00657114	900	900	900	900
0.29098606	35.55353951	0.00403531	0.00098520	1.58123064	0.00109331	-0.00347500	-0.00185387	900	900	900	900
0.26049900	35.81403852	0.00402086	0.00096005	1.58126926	0.00032846	0.00011407	0.00060575	900	900	900	900
0.21953559	36.03357410	0.00407780	0.00098404	1.58136213	0.00019899	-0.00276896	-0.00068908	900	900	900	900
0.22000551	36.25357962	0.00417194	0.00086338	1.58145380	0.00375217	-0.00533880	0.00090961	900	900	900	900
0.26378345	36.51736307	0.00413596	0.00099214	1.58145809	0.00040499	0.00047156	0.00134705	900	900	900	900
0.22480512	36.74216819	0.00420270	0.00091225	1.58142662	0.00117305	-0.00321191	-0.00075627	900	900	900	900
0.26526093	37.00742912	0.00419061	0.00096287	1.58155358	-0.00032092	-0.00062239	-0.00028145	900	900	900	900
0.25007772	37.25750685	0.00424886	0.00099562	1.58157766	-0.00037986	0.00023969	0.00462456	900	900	900	900
0.25056434	37.50807118	0.00428326	0.00103656	1.58153224	-0.00092639	-0.00128412	-0.00058686	900	900	900	900
0.22871923	37.73679042	0.00431823	0.00102160	1.58166969	-0.00094100	-0.00243425	-0.00043082	900	900	900	900
0.27542281	38.01221323	0.00435468	0.00104035	1.58174741	-0.00046923	0.00136722	0.00635343	900	900	900	900
