deltaTime(s)	Time(s)	Roll(rad)	Pitch(rad)	Yaw(rad)	RollSpeed(rad/s)	PitchSpeed(rad/s)	YawSpeed(rad/s)	Motor1(PWM)	Motor2(PWM)	Motor3(PWM)	Motor4(PWM)	
0.25522041 	57.54621363	0.00411115	-0.00536347	2.45565248	-0.00184590	-0.00031900	-0.00028901	900	900	900	900
0.28622890 	57.83244252	0.00413862	-0.00530894	2.45575452	-0.00119017	0.00099800	-0.00180474	900	900	900	900
0.22980976 	58.06225228	0.00422157	-0.00531786	2.45595694	0.00144658	-0.00139231	0.00465103	900	900	900	900
0.23986697 	58.30211926	0.00422678	-0.00527431	2.45597267	-0.00113511	-0.00018029	0.00056202	900	900	900	900
0.23509765 	58.53721690	0.00427558	-0.00521196	2.45602036	-0.00087806	-0.00015617	-0.00053620	900	900	900	900
0.22510576 	58.76232266	0.00435654	-0.00522679	2.45610189	0.00014591	-0.00192314	-0.00053214	900	900	900	900
0.25027251 	59.01259518	0.00434777	-0.00523368	2.45626807	-0.00057860	-0.00125325	0.00287606	900	900	900	900
0.25050020 	59.26309538	0.00437994	-0.00520832	2.45636559	-0.00032043	-0.00020768	0.00023863	900	900	900	900
0.26006937 	59.52316475	0.00442628	-0.00517534	2.45639920	-0.00035157	0.00005909	0.00033875	900	900	900	900
0.23014426 	59.75330901	0.00447824	-0.00511513	2.45646477	0.00004008	-0.00079502	0.00327449	900	900	900	900
0.26188874 	60.01519775	0.00446573	-0.00514784	2.45654655	-0.00086948	-0.00010829	0.00213560	900	900	900	900
0.26510549 	60.28030324	0.00451058	-0.00518004	2.45656943	-0.00044812	0.00034773	0.00100204	900	900	900	900
0.24489880 	60.52520204	0.00447966	-0.00517273	2.45665836	-0.00089084	-0.00121459	0.00378910	900	900	900	900
0.26538563 	60.79058766	0.00449726	-0.00518004	2.45675445	0.00020185	0.00052676	-0.00032431	900	900	900	900
0.21942616 	61.01001382	0.00443848	-0.00515478	2.45671415	-0.00140365	-0.00096241	-0.00182787	900	900	900	900
0.25538373 	61.26539755	0.00443925	-0.00513631	2.45684075	-0.00049869	-0.00122104	-0.00283965	900	900	900	900
0.24513960 	61.51053715	0.00445843	-0.00508576	2.45688534	-0.00039711	-0.00078727	0.00120452	900	900	900	900
0.29534960 	61.80588675	0.00444002	-0.00506343	2.45700026	-0.00103748	-0.00110307	0.00250867	900	900	900	900
0.20961881 	62.01550555	0.00440382	-0.00505219	2.45704103	-0.00017360	-0.00068531	0.00161123	900	900	900	900
0.25536513 	62.27087069	0.00434096	-0.00500403	2.45711088	-0.00087913	-0.00054213	0.00279195	900	900	900	900
0.25010514 	62.52097583	0.00427018	-0.00495756	2.45714450	-0.00002984	-0.00034835	-0.00071671	900	900	900	900
0.27609372 	62.79706955	0.00424057	-0.00492540	2.45724273	0.00047664	-0.00023499	-0.00280989	900	900	900	900
0.24488354 	63.04195309	0.00424927	-0.00488002	2.45735121	0.00072863	-0.00103877	0.00318723	900	900	900	900
0.22304106 	63.26499414	0.00425729	-0.00490629	2.45736742	-0.00097847	-0.00195945	0.00358046	900	900	900	900
0.25040293 	63.51539707	0.00415458	-0.00482292	2.45734978	-0.00126342	-0.00101001	-0.00695939	900	900	900	900
0.24021697 	63.75561404	0.00409400	-0.00484810	2.45752859	-0.00065970	-0.00032250	0.00162936	900	900	900	900
0.26480770 	64.02042174	0.00408038	-0.00479996	2.45755291	-0.00140218	-0.00056852	0.00358141	900	900	900	900
0.23703957 	64.25746131	0.00405334	-0.00479455	2.45761585	-0.00140380	-0.00049969	0.00167347	900	900	900	900
0.25488472 	64.51234603	0.00401507	-0.00474566	2.45762348	-0.00039431	-0.00028239	-0.00030845	900	900	900	900
0.25521970 	64.76756573	0.00398700	-0.00469017	2.45770836	0.00014416	0.00040776	0.00205290	900	900	900	900
0.25517726 	65.02274299	0.00398984	-0.00466117	2.45780826	0.00060722	0.00007788	0.00190605	900	900	900	900
0.23507977 	65.25782275	0.00397476	-0.00462286	2.45779181	-0.00055415	-0.00047908	-0.00281966	900	900	900	900
0.27509689 	65.53291965	0.00394061	-0.00462290	2.45782161	-0.00074195	-0.00240834	0.00394208	900	900	900	900
0.24020457 	65.77312422	0.00398934	-0.00462577	2.45793772	0.00014329	-0.00139816	0.00304074	900	900	900	900
0.25977731 	66.03290153	0.00394571	-0.00459818	2.45784712	0.00038262	-0.00183227	0.00044373	900	900	900	900
0.23199964 	66.26490116	0.00385467	-0.00456249	2.45781970	-0.00101983	-0.00137435	-0.00593448	900	900	900	900
0.24237251 	66.50727367	0.00378519	-0.00456137	2.45806360	-0.00032717	-0.00054650	0.00548292	900	900	900	900
0.25791955 	66.76519322	0.00374551	-0.00457126	2.45812678	-0.00326422	-0.00114383	0.00428531	900	900	900	900
0.23991728 	67.00511050	0.00370874	-0.00453861	2.45808649	-0.00049186	-0.00107100	-0.00398922	900	900	900	900
0.26007533 	67.26518583	0.00372537	-0.00453203	2.45843053	0.00011143	-0.00245999	0.00694049	900	900	900	900
0.23959422 	67.50478005	0.00376729	-0.00452033	2.45823121	-0.00100453	-0.00383460	-0.00454310	900	900	900	900
0.21230626 	67.71708632	0.00376944	-0.00449532	2.45837927	-0.00034077	-0.00124049	0.00032527	900	900	900	900
0.24738765 	67.96447396	0.00377927	-0.00444627	2.45840049	0.00008446	0.00088769	0.00019726	900	900	900	900
0.27558541 	68.24005938	0.00381467	-0.00442480	2.45839953	-0.00010481	-0.00029961	0.00174841	900	900	900	900
0.28478312 	68.52484250	0.00379848	-0.00437996	2.45852089	0.00018433	-0.00054024	0.00205142	900	900	900	900
0.18861008 	68.71345258	0.00381000	-0.00428857	2.45860004	0.00029595	0.00011350	0.00100633	900	900	900	900
0.25540113 	68.96885371	0.00382554	-0.00427034	2.45867968	-0.00008270	-0.00034900	0.00216755	900	900	900	900
0.25038433 	69.21923804	0.00386370	-0.00426604	2.45872188	-0.00042307	-0.00014207	0.00035719	900	900	900	900
0.25343418 	69.47267222	0.00384503	-0.00429241	2.45875454	-0.00034025	-0.00036378	0.00155932	900	900	900	900
0.26498008 	69.73765230	0.00386555	-0.00434374	2.45880890	-0.00042657	-0.00149858	0.00201536	900	900	900	900
0.23311377 	69.97076607	0.00387014	-0.00436885	2.45894146	0.00024287	-0.00068010	0.00201745	900	900	900	900
0.24825382 	70.21901989	0.00391243	-0.00440136	2.45899916	-0.00035621	-0.00083547	-0.00065150	900	900	900	900
0.24844694 	70.46746683	0.00390955	-0.00441591	2.45908570	-0.00088526	-0.00110759	0.00102483	900	900	900	900
0.24230981 	70.70977664	0.00397200	-0.00453536	2.45920992	0.00061445	-0.00058112	0.00147647	900	900	900	900
0.28192353 	70.99170017	0.00396829	-0.00455700	2.45930696	-0.00043769	-0.00050960	0.00219729	900	900	900	900
0.24228215 	71.23398232	0.00395252	-0.00460355	2.45938087	-0.00057104	-0.00029141	-0.00081231	900	900	900	900
0.23952055 	71.47350287	0.00399074	-0.00467573	2.45945120	-0.00067387	-0.00088031	0.00231713	900	900	900	900
0.26542735 	71.73893023	0.00400830	-0.00473992	2.45953417	-0.00084540	-0.00026507	0.00173096	900	900	900	900
0.23994541 	71.97887564	0.00399705	-0.00479006	2.45963502	0.00002524	-0.00143010	0.00113692	900	900	900	900
0.24451041 	72.22338605	0.00399917	-0.00481972	2.45974851	-0.00071383	-0.00045852	0.00092943	900	900	900	900
0.24991751 	72.47330356	0.00404595	-0.00488841	2.45980120	0.00021565	-0.00098827	0.00348509	900	900	900	900
0.25519586 	72.72849941	0.00406293	-0.00492477	2.45983005	-0.00016980	-0.00025606	-0.00023544	900	900	900	900
0.26412725 	72.99262667	0.00406550	-0.00499385	2.45991755	0.00045734	-0.00051125	0.00209278	900	900	900	900
0.22914815 	73.22177482	0.00410365	-0.00509112	2.46001911	-0.00001829	-0.00162573	0.00164227	900	900	900	900
0.25232577 	73.47410059	0.00415228	-0.00511500	2.46006250	-0.00000904	-0.00084409	0.00173461	900	900	900	900
0.25067973 	73.72478032	0.00417973	-0.00511904	2.46015358	-0.00080941	-0.00063735	0.00027805	900	900	900	900
0.24680972 	73.97159004	0.00420095	-0.00509070	2.46023560	0.00008869	-0.00050925	-0.00058140	900	900	900	900
0.25263309 	74.22422314	0.00419831	-0.00510306	2.46033287	-0.00083399	-0.00075215	0.00117341	900	900	900	900
0.25234461 	74.47656775	0.00419941	-0.00515601	2.46035457	0.00014075	-0.00013384	0.00048344	900	900	900	900
0.25717616 	74.73374391	0.00418340	-0.00520264	2.46049166	0.00016596	-0.00138642	0.00474698	900	900	900	900
0.24967313 	74.98341703	0.00421835	-0.00529232	2.46058273	0.00021230	-0.00093183	0.00094276	900	900	900	900
0.22952843 	75.21294546	0.00422862	-0.00529367	2.46072245	-0.00023621	0.00056647	0.00140381	900	900	900	900
0.26797628 	75.48092175	0.00424435	-0.00532555	2.46070766	-0.00031063	-0.00000548	-0.00084764	900	900	900	900
0.24101925 	75.72194099	0.00424176	-0.00530448	2.46083164	0.00005767	-0.00085739	0.00110625	900	900	900	900
0.24661708 	75.96855807	0.00423440	-0.00534676	2.46098375	-0.00001194	-0.00116376	0.00361422	900	900	900	900
0.25001478 	76.21857285	0.00422739	-0.00533461	2.46102786	-0.00112906	-0.00083196	0.00029038	900	900	900	900
0.25271082 	76.47128367	0.00422769	-0.00530247	2.46111655	0.00001477	-0.00074603	0.00165969	900	900	900	900
0.24510002 	76.71638370	0.00423586	-0.00529788	2.46117663	-0.00059324	-0.00055954	0.00117362	900	900	900	900
0.25871634 	76.97510004	0.00423344	-0.00533481	2.46129680	-0.00006562	-0.00081738	0.00115053	900	900	900	900
0.25884461 	77.23394465	0.00422032	-0.00533110	2.46145368	-0.00031779	-0.00043155	0.00259544	900	900	900	900
0.25516343 	77.48910809	0.00418095	-0.00531224	2.46150160	0.00001276	-0.00026968	-0.00036714	900	900	900	900
0.24163461 	77.73074269	0.00413734	-0.00531041	2.46159148	-0.00086033	-0.00096880	0.00256208	900	900	900	900
0.28363872 	78.01438141	0.00417726	-0.00530777	2.46171832	0.00003794	-0.00059137	0.00150656	900	900	900	900
0.24533153 	78.25971293	0.00420417	-0.00530912	2.46184397	0.00027726	-0.00053334	0.00328653	900	900	900	900
0.24967694 	78.50938988	0.00418371	-0.00532208	2.46187830	-0.00038542	-0.00116398	0.00423267	900	900	900	900
0.26565766 	78.77504754	0.00416518	-0.00526536	2.46189594	-0.00080185	-0.00059562	-0.00122192	900	900	900	900
0.23488951 	79.00993705	0.00423452	-0.00523894	2.46201968	-0.00027390	-0.00099072	0.00416099	900	900	900	900
0.26943946 	79.27937651	0.00427774	-0.00524194	2.46210313	0.00016318	-0.00131128	0.00217942	900	900	900	900
0.23221326 	79.51158977	0.00425827	-0.00521241	2.46207619	-0.00042533	-0.00058263	-0.00084703	900	900	900	900
0.24244714 	79.75403690	0.00426761	-0.00517475	2.46216440	-0.00049913	-0.00112857	0.00315603	900	900	900	900
0.25247598 	80.00651288	0.00422042	-0.00517923	2.46226120	-0.00052121	-0.00157189	0.00243952	900	900	900	900
0.25262761 	80.25914049	0.00424108	-0.00514065	2.46232295	-0.00133079	-0.00032221	0.00203216	900	900	900	900
0.27043653 	80.52957702	0.00420339	-0.00511278	2.46223235	0.00049363	0.00073951	-0.00305788	900	900	900	900
0.22049618 	80.75007319	0.00422145	-0.00508443	2.46226287	0.00164781	-0.00154462	-0.00257689	900	900	900	900
0.39742827 	81.14750147	0.00421987	-0.00513450	2.46245670	0.00022975	-0.00205836	0.00696974	900	900	900	900
0.43974638 	81.58724785	0.00415594	-0.00512217	2.46251440	0.00030977	-0.00168800	0.00191949	900	900	900	900
0.30893707 	81.89618492	0.00411341	-0.00512529	2.46244597	-0.00063663	-0.00058867	-0.00148610	900	900	900	900
0.29779363 	82.19397855	0.00411314	-0.00513285	2.46249199	-0.00041309	-0.00001799	0.00056188	900	900	900	900
0.20445108 	82.39842963	0.00410153	-0.00515739	2.46239662	-0.00008606	-0.00197795	0.00010851	900	900	900	900
0.20959926 	82.60802889	0.00415772	-0.00514355	2.46227336	0.00056314	-0.00073082	-0.00773744	900	900	900	900
0.20954704 	82.81757593	0.00417571	-0.00511903	2.46228790	-0.00015833	-0.00119031	0.00159105	900	900	900	900
0.22016740 	83.03774333	0.00414543	-0.00516139	2.46233082	-0.00094430	-0.00092002	0.00355765	900	900	900	900
0.20946121 	83.24720454	0.00418095	-0.00514092	2.46239567	-0.00001413	0.00037517	0.00021788	900	900	900	900
0.23292589 	83.48013043	0.00418550	-0.00510301	2.46238661	-0.00109376	0.00049670	0.00162746	900	900	900	900
0.21478939 	83.69491982	0.00428794	-0.00511283	2.46244383	0.00059177	-0.00073060	0.00217675	900	900	900	900
0.22542381 	83.92034364	0.00424279	-0.00514820	2.46251607	-0.00065404	-0.00114639	0.00263308	900	900	900	900
0.21453333 	84.13487697	0.00423753	-0.00514873	2.46255350	-0.00046504	-0.00065102	0.00017509	900	900	900	900
0.21480799 	84.34968495	0.00419412	-0.00514991	2.46259880	-0.00068485	-0.00063554	-0.00098823	900	900	900	900
0.20445704 	84.55414200	0.00429872	-0.00516313	2.46263218	-0.00008535	-0.00000402	0.00017781	900	900	900	900
0.22040415 	84.77454615	0.00434599	-0.00523245	2.46265244	-0.00030304	-0.00094400	0.00288303	900	900	900	900
0.36250830 	85.13705444	0.00431905	-0.00523034	2.46278381	-0.00157834	0.00067650	0.00144035	900	900	900	900
0.39069700 	85.52775145	0.00430145	-0.00520716	2.46277404	0.00005083	0.00010901	0.00180411	900	900	900	900
0.38969159 	85.91744304	0.00431555	-0.00512006	2.46257639	-0.00033239	0.00028095	-0.00026531	900	900	900	900
0.18358707 	86.10103011	0.00435755	-0.00514751	2.46258044	-0.00047194	-0.00097409	0.00258221	900	900	900	900
0.00995350 	86.11098361	0.00442050	-0.00515124	2.46247911	-0.00025202	-0.00043046	0.00150137	900	900	900	900
