deltaTime(s);Time(s);Roll(rad);Pitch(rad);Yaw(rad);RollSpeed(rad/s);PitchSpeed(rad/s);YawSpeed(rad/s) 
0.24496770;12.91180849;0.13164477;0.01598969;1.08304012;-0.00019181;-0.00082748;0.00138436 
0.26008058;13.17188907;0.13166095;0.01592947;1.08310854;0.00003167;-0.00102088;0.00138883 
0.24499202;13.41688108;0.13168512;0.01589878;1.08314252;0.00011567;-0.00039128;0.00101514 
0.24486017;13.66174126;0.13173312;0.01587756;1.08319080;-0.00012520;-0.00044368;0.00162116 
0.24997449;13.91171575;0.13177457;0.01584319;1.08320570;-0.00008314;-0.00079444;0.00161852 
0.25506210;14.16677785;0.13179445;0.01584360;1.08327651;0.00012273;-0.00043173;0.00101952 
0.24999595;14.41677380;0.13181125;0.01583786;1.08336878;-0.00038908;-0.00070848;0.00100176 
0.24485397;14.66162777;0.13179259;0.01579259;1.08346629;-0.00027653;-0.00097120;0.00104301 
0.25196433;14.91359210;0.13182327;0.01576163;1.08358228;-0.00000993;-0.00086124;0.00056648 
0.25391841;15.16751051;0.13185354;0.01577360;1.08367884;-0.00008410;-0.00022608;0.00104233 
0.24375200;15.41126251;0.13180168;0.01568430;1.08372605;-0.00005166;-0.00116711;0.00119227 
0.25216079;15.66342330;0.13179353;0.01561749;1.08377337;0.00002078;-0.00071502;0.00093252 
0.24858546;15.91200876;0.13178767;0.01559702;1.08387733;0.00028729;-0.00114720;0.00143622 
0.25041103;16.16241980;0.13175732;0.01552151;1.08399272;0.00046654;-0.00057167;0.00141436 
0.25448656;16.41690636;0.13170362;0.01551467;1.08407605;-0.00006487;-0.00027517;0.00082305 
0.25045133;16.66735768;0.13164158;0.01547438;1.08412027;-0.00130768;-0.00079568;0.00147595 
0.24408150;16.91143918;0.13163613;0.01541641;1.08417702;-0.00063234;-0.00167224;0.00103823 
0.25029063;17.16172981;0.13160604;0.01540554;1.08431745;-0.00106194;-0.00069753;0.00168773 
0.25122666;17.41295648;0.13157822;0.01541863;1.08437765;-0.00081699;-0.00091909;0.00094395 
0.24850297;17.66145945;0.13158038;0.01534675;1.08450961;-0.00087170;-0.00067778;0.00111794 
0.24989891;17.91135836;0.13153940;0.01533915;1.08458710;0.00031838;-0.00025097;0.00139310 
0.25513577;18.16649413;0.13152361;0.01536319;1.08457041;0.00014554;-0.00077633;0.00009950 
0.24996376;18.41645789;0.13152225;0.01539817;1.08459973;-0.00005169;-0.00062978;0.00050931 
0.24998617;18.66644406;0.13150950;0.01543697;1.08472633;0.00023295;-0.00082630;0.00153185 
0.24478054;18.91122460;0.13144055;0.01544461;1.08480585;0.00024261;-0.00039686;0.00045584 
0.25519180;19.16641641;0.13142189;0.01548139;1.08483315;0.00051157;-0.00050204;0.00092794 
0.24485421;19.41127062;0.13144924;0.01547971;1.08490372;0.00027708;-0.00153100;0.00119444 
0.25447369;19.66574430;0.13143785;0.01547662;1.08494067;0.00003800;-0.00093271;0.00007271 
0.24563217;19.91137648;0.13142081;0.01550365;1.08496547;0.00023886;-0.00049109;0.00084980 
0.25497937;20.16635585;0.13142774;0.01549428;1.08502138;-0.00039263;-0.00077435;0.00039170 
0.26013732;20.42649317;0.13146180;0.01556588;1.08512139;0.00021611;-0.00056890;0.00090557 
0.25000787;20.67650104;0.13150664;0.01557577;1.08519840;0.00009360;-0.00045427;0.00103241 
0.23172069;20.90822172;0.13151070;0.01564222;1.08523142;-0.00075578;-0.00044153;0.00074212 
0.25832224;21.16654396;0.13151152;0.01563022;1.08527875;0.00022150;-0.00117213;0.00037710 
0.24483347;21.41137743;0.13150762;0.01565207;1.08531690;0.00022473;-0.00055025;0.00051302 
0.25209951;21.66347694;0.13145684;0.01572169;1.08532870;-0.00057639;-0.00066329;0.00011772 
0.25804114;21.92151809;0.13140902;0.01575078;1.08535028;-0.00023823;-0.00041019;0.00078991 
0.25559998;22.17711806;0.13135831;0.01563925;1.08550715;-0.00017845;-0.00101314;0.00097177 
0.23422670;22.41134477;0.13127764;0.01558010;1.08564162;-0.00054887;-0.00021248;0.00120330 
0.25304890;22.66439366;0.13124378;0.01551095;1.08581054;-0.00035652;-0.00027736;0.00096623 
0.24695158;22.91134524;0.13126184;0.01545033;1.08597827;0.00040327;0.00003569;0.00040583 
0.25556779;23.16691303;0.13124199;0.01542707;1.08612454;0.00025037;-0.00050203;0.00077308 
0.25957680;23.42648983;0.13124458;0.01543787;1.08627045;-0.00013338;-0.00068303;0.00126417 
0.23806429;23.66455412;0.13126621;0.01539745;1.08633363;-0.00082005;-0.00073206;0.00022682 
0.24688888;23.91144300;0.13122535;0.01537668;1.08645856;0.00000302;-0.00102986;0.00084483 
0.24952435;24.16096735;0.13121727;0.01536694;1.08661294;-0.00012928;-0.00055830;0.00113005 
0.24998069;24.41094804;0.13122310;0.01531256;1.08676827;-0.00059604;-0.00095704;0.00131814 
0.25280952;24.66375756;0.13122898;0.01528386;1.08691287;0.00028323;-0.00153030;0.00085613 
0.25747347;24.92123103;0.13120696;0.01533077;1.08705437;-0.00093439;-0.00069677;0.00176685 
0.31100893;25.23223996;0.13122255;0.01530347;1.08714938;-0.00022617;-0.00088156;0.00109939 
0.31339240;25.54563236;0.13118954;0.01535847;1.08728456;-0.00104707;-0.00030792;0.00069648 
0.32110906;25.86674142;0.13117716;0.01536908;1.08743513;0.00027408;-0.00055850;0.00068847 
0.30520558;26.17194700;0.13119319;0.01536760;1.08754814;0.00011153;-0.00033110;0.00101405 
0.31096673;26.48291373;0.13123284;0.01536274;1.08761036;-0.00005030;-0.00086269;0.00130353 
0.27477169;26.75768542;0.13128377;0.01537786;1.08773780;0.00023289;-0.00032565;0.00073686 
0.24964428;27.00732970;0.13134901;0.01533401;1.08781457;0.00005594;-0.00113231;0.00080059 
0.24951982;27.25684953;0.13142635;0.01530213;1.08791351;0.00047307;-0.00047331;0.00087825 
0.13260913;27.38945866;0.13140565;0.01524042;1.08799767;-0.00016358;-0.00051715;0.00106456 
0.06602049;27.45547915;0.13139373;0.01523791;1.08803058;-0.00039648;-0.00037465;0.00136234 
0.20563102;27.66111016;0.13137868;0.01521382;1.08807755;0.00059120;-0.00105003;0.00057175 
0.25216556;27.91327572;0.13141884;0.01520821;1.08813858;-0.00037739;-0.00078243;0.00125429 
0.25248194;28.16575766;0.13146284;0.01521338;1.08822203;0.00020725;-0.00073208;0.00155960 
0.24510312;28.41086078;0.13146503;0.01523436;1.08822489;-0.00054266;-0.00120327;0.00002482 
0.25008273;28.66094351;0.13149120;0.01521821;1.08826506;-0.00010996;-0.00037006;0.00067480 
0.24967575;28.91061926;0.13147050;0.01527971;1.08837056;-0.00012513;-0.00038814;0.00176468 
0.25047088;29.16109014;0.13143097;0.01526351;1.08844793;-0.00053978;-0.00094041;0.00106596 
0.24951434;29.41060448;0.13143334;0.01530183;1.08849275;-0.00016464;-0.00070506;0.00083083 
0.25007820;29.66068268;0.13142392;0.01530985;1.08858836;0.00004782;-0.00033611;0.00090810 
0.26011229;29.92079496;0.13143237;0.01532765;1.08866084;-0.00002058;-0.00043077;0.00119113 
0.25573421;30.17652917;0.13142237;0.01534016;1.08874869;-0.00056598;-0.00055077;0.00144764 
0.23482275;30.41135192;0.13140361;0.01535624;1.08885717;-0.00001416;-0.00110278;0.00056884 
0.25502324;30.66637516;0.13147861;0.01535742;1.08893239;-0.00048891;-0.00078545;0.00068863 
0.24455142;30.91092658;0.13145688;0.01538909;1.08893132;-0.00038028;-0.00016697;0.00052920 
0.24547410;31.15640068;0.13147455;0.01538470;1.08900678;-0.00048550;-0.00052719;0.00080042 
0.25839806;31.41479874;0.13149066;0.01541034;1.08908570;0.00061936;-0.00048306;0.00081919 
0.24558496;31.66038370;0.13153239;0.01541390;1.08916509;0.00001230;-0.00118928;0.00081537 
0.25001574;31.91039944;0.13153026;0.01547637;1.08923006;-0.00015293;-0.00010000;0.00061936 
0.25504303;32.16544247;0.13154039;0.01545418;1.08936071;0.00009615;-0.00034579;0.00101703 
0.26015949;32.42560196;0.13156873;0.01546839;1.08942640;-0.00058387;-0.00063054;0.00121822 
0.23728752;32.66288948;0.13156988;0.01548730;1.08945775;-0.00035172;-0.00065982;0.00138790 
0.24659204;32.90948153;0.13158537;0.01551524;1.08954859;0.00029148;-0.00099717;0.00061225 
0.25592446;33.16540599;0.13156699;0.01550599;1.08968210;0.00023064;-0.00080235;0.00128857 
0.24528265;33.41068864;0.13157636;0.01555256;1.08977056;-0.00044091;-0.00033430;0.00134193 
0.25146317;33.66215181;0.13157040;0.01557013;1.08987057;0.00044050;-0.00057953;0.00083851 
0.24901628;33.91116810;0.13161246;0.01555246;1.08993173;0.00021639;-0.00029523;0.00062754 
0.26437163;34.17553973;0.13162273;0.01557271;1.08998382;-0.00044592;-0.00023226;0.00075453 
0.23509407;34.41063380;0.13165684;0.01557731;1.09003925;-0.00033694;-0.00059016;-0.00004375 
0.24995565;34.66058946;0.13167751;0.01559813;1.09008932;-0.00017689;-0.00059461;0.00137102 
0.25687218;34.91746163;0.13172208;0.01558184;1.09016728;0.00048617;-0.00050892;0.00116631 
0.24298668;35.16044831;0.13172270;0.01556334;1.09026277;-0.00024618;-0.00015956;0.00097982 
0.26493049;35.42537880;0.13171476;0.01554670;1.09028327;-0.00033476;-0.00017568;0.00084363 
0.23795605;35.66333485;0.13174351;0.01551646;1.09038317;-0.00008844;-0.00082282;0.00070425 
0.24681997;35.91015482;0.13174044;0.01549621;1.09048569;-0.00018444;-0.00083290;0.00089364 
0.25059319;36.16074800;0.13172601;0.01547610;1.09050536;-0.00078230;-0.00037533;0.00089352 
0.25422454;36.41497254;0.13172045;0.01552324;1.09054804;0.00002110;-0.00017467;0.00063291 
0.25019288;36.66516542;0.13170697;0.01551033;1.09056675;-0.00047862;-0.00038325;0.00043743 
0.24485850;36.91002393;0.13168225;0.01545878;1.09068990;-0.00005833;-0.00102301;0.00134986 
0.25162888;37.16165280;0.13161801;0.01541268;1.09074891;-0.00054112;-0.00088835;0.00117332 
0.24897623;37.41062903;0.13167314;0.01539167;1.09082913;0.00092086;-0.00067271;0.00096611 
0.25007629;37.66070533;0.13167210;0.01538329;1.09087062;0.00012710;-0.00093327;0.00017049 
0.24950957;37.91021490;0.13170852;0.01534338;1.09094679;-0.00042300;-0.00103485;0.00108977 
0.25251365;38.16272855;0.13168652;0.01526978;1.09099615;0.00028730;-0.00062727;0.00050291 
0.25280070;38.41552925;0.13164304;0.01525304;1.09106672;-0.00029632;-0.00062897;0.00102840 
0.24587631;38.66140556;0.13163348;0.01523637;1.09113204;0.00001387;-0.00065831;0.00085620 
0.24869537;38.91010094;0.13164593;0.01517498;1.09121776;0.00002272;-0.00077568;0.00100370 
0.25072074;39.16082168;0.13159844;0.01513125;1.09129429;-0.00048285;-0.00086603;0.00123922 
0.24944353;39.41026521;0.13157402;0.01505914;1.09137487;0.00008647;-0.00065693;0.00064506 
0.25407004;39.66433525;0.13152277;0.01502822;1.09144461;-0.00031597;-0.00117797;0.00036901 
0.24561930;39.90995455;0.13150169;0.01501835;1.09156525;-0.00011330;-0.00044757;0.00106634 
0.24991822;40.15987277;0.13150331;0.01501441;1.09163833;-0.00057325;-0.00019088;0.00080560 
0.25034046;40.41021323;0.13149434;0.01496962;1.09174192;0.00080074;-0.00073296;0.00110990 
0.25022793;40.66044116;0.13147615;0.01496127;1.09187186;-0.00089272;-0.00049737;0.00164011 
0.24936199;40.90980315;0.13145448;0.01491575;1.09195089;-0.00023745;-0.00098063;0.00052942 
0.24992895;41.15973210;0.13149129;0.01485490;1.09203410;0.00035749;-0.00067140;0.00099999 
0.25505900;41.41479111;0.13151494;0.01490733;1.09207857;0.00009531;-0.00086419;0.00086476 
0.24529624;41.66008735;0.13149832;0.01486785;1.09216237;-0.00041919;-0.00123761;0.00095843 
0.24947429;41.90956163;0.13147523;0.01485058;1.09223664;-0.00045648;-0.00109439;0.00080417 
0.25144172;42.16100335;0.13149457;0.01480400;1.09231520;-0.00016906;-0.00147447;0.00090813 
0.24907899;42.41008234;0.13148513;0.01481193;1.09236419;-0.00007614;-0.00056930;0.00133468 
0.25457931;42.66466165;0.13143222;0.01479116;1.09240294;-0.00051026;-0.00119783;0.00040773 
0.24501157;42.90967321;0.13139422;0.01478841;1.09240496;-0.00007252;-0.00088278;0.00175855 
0.26523852;43.17491174;0.13140348;0.01479039;1.09252131;0.00016906;-0.00087408;0.00118107 
0.23467731;43.40958905;0.13140747;0.01478179;1.09259176;-0.00037888;-0.00036209;0.00049682 
0.25416660;43.66375566;0.13134521;0.01474526;1.09268212;-0.00056428;-0.00031419;0.00135674 
0.25085425;43.91460991;0.13128303;0.01472537;1.09276092;-0.00019473;-0.00159575;0.00120199 
0.24719977;44.16180968;0.13123360;0.01474508;1.09280515;-0.00071460;-0.00081343;0.00074748 
0.24814558;44.40995526;0.13122050;0.01472143;1.09292734;0.00033581;-0.00071270;0.00076928 
0.25458360;44.66453886;0.13119988;0.01474300;1.09300077;-0.00038516;-0.00023650;0.00113314 
0.24152780;44.90606666;0.13116385;0.01469746;1.09304452;0.00018017;-0.00172598;0.00092553 
0.25851679;45.16458344;0.13110529;0.01473059;1.09309781;-0.00087091;-0.00003858;0.00075750 
0.24769402;45.41227746;0.13102800;0.01476442;1.09316206;-0.00047670;-0.00062998;0.00028447 
0.25300407;45.66528153;0.13105769;0.01481999;1.09320962;-0.00074985;-0.00055546;0.00065060 
0.25493526;45.92021680;0.13101813;0.01484215;1.09329641;0.00005252;-0.00080069;0.00078670 
0.24066997;46.16088676;0.13097741;0.01483141;1.09334397;-0.00052092;-0.00112314;0.00123457 
0.25169253;46.41257930;0.13095117;0.01484831;1.09339905;0.00006271;-0.00054951;0.00090824 
0.24856901;46.66114831;0.13098462;0.01484917;1.09348071;-0.00067712;-0.00070982;0.00117760 
0.25821424;46.91936255;0.13098314;0.01492974;1.09364641;0.00020105;-0.00102043;0.00153728 
0.24170351;47.16106606;0.13101910;0.01492817;1.09370172;-0.00027601;-0.00126284;0.00041219 
0.25333357;47.41439962;0.13100980;0.01499284;1.09379458;-0.00029240;-0.00022266;0.00106262 
0.24533963;47.65973926;0.13096122;0.01503608;1.09387815;-0.00063321;-0.00140981;0.00102986 
0.26471543;47.92445469;0.13101104;0.01506387;1.09397006;0.00043017;-0.00082171;0.00132882 
0.23476696;48.15922165;0.13104706;0.01506715;1.09400916;0.00012783;-0.00097625;0.00147321 
0.25468254;48.41390419;0.13103816;0.01513185;1.09406805;-0.00063192;-0.00040403;0.00146451 
0.25026035;48.66416454;0.13098288;0.01514714;1.09411061;-0.00063622;-0.00046109;0.00114497 
0.24489236;48.90905690;0.13101096;0.01516950;1.09419370;0.00030420;-0.00066618;0.00070301 
0.25072837;49.15978527;0.13105762;0.01517238;1.09426820;0.00015269;-0.00091940;0.00135011 
0.25445628;49.41424155;0.13104405;0.01518478;1.09427667;0.00021758;-0.00083623;0.00088257 
0.24800014;49.66224170;0.13101463;0.01522542;1.09429991;-0.00064852;-0.00058271;0.00123817 
0.24707627;49.90931797;0.13103616;0.01529800;1.09428430;0.00074918;-0.00024728;0.00086508 
0.24984050;50.15915847;0.13102360;0.01540135;1.09434223;0.00057946;0.00041083;0.00113770 
0.25468993;50.41384840;0.13105687;0.01538813;1.09441388;-0.00046299;-0.00151108;0.00119266 
0.24508452;50.65893292;0.13105233;0.01539799;1.09444964;-0.00059697;-0.00059182;0.00031892 
0.25050497;50.90943789;0.13107221;0.01542805;1.09452975;0.00020253;-0.00135345;0.00086422 
0.25468063;51.16411853;0.13103941;0.01548881;1.09454465;-0.00075571;-0.00097553;0.00114977 
0.25509691;51.41921544;0.13102666;0.01550992;1.09459794;-0.00010290;0.00000991;0.00121296 
0.24478817;51.66400361;0.13103215;0.01553208;1.09464347;0.00032685;-0.00090201;0.00046242 
0.24567342;51.90967703;0.13104947;0.01552696;1.09466076;0.00038280;-0.00089360;0.00109122 
0.26037359;52.17005062;0.13106529;0.01554076;1.09471798;-0.00030039;-0.00039155;0.00083966 
0.23918653;52.40923715;0.13108669;0.01554342;1.09471631;-0.00098423;-0.00124042;0.00087901 
0.24995565;52.65919280;0.13114344;0.01558314;1.09476244;0.00030354;-0.00090311;0.00111912 
0.25006342;52.90925622;0.13120289;0.01558931;1.09481180;0.00025877;-0.00086614;0.00137804 
0.25463438;53.16389060;0.13124682;0.01560342;1.09484649;0.00025465;0.00008417;0.00043700 
0.24712181;53.41101241;0.13129044;0.01561853;1.09490991;-0.00031046;-0.00102373;0.00074487 
0.24794650;53.65895891;0.13130860;0.01562859;1.09492767;-0.00034459;-0.00099689;0.00099404 
0.25318527;53.91214418;0.13129699;0.01565460;1.09494865;-0.00060406;-0.00118830;0.00050187 
0.25709915;54.16924334;0.13129573;0.01564520;1.09494638;-0.00025193;-0.00057251;0.00092411 
0.24346256;54.41270590;0.13131671;0.01562020;1.09493232;-0.00044399;-0.00064419;0.00121449 
0.25113559;54.66384149;0.13129373;0.01563435;1.09494984;-0.00100637;-0.00112437;0.00102773 
0.24836349;54.91220498;0.13128616;0.01570078;1.09495497;-0.00004556;-0.00089130;0.00100528 
0.24946690;55.16167188;0.13133059;0.01573114;1.09501016;0.00022541;0.00001342;0.00096515 
0.25529504;55.41696692;0.13132767;0.01572483;1.09500647;-0.00007534;-0.00088384;0.00052892 
0.24677634;55.66374326;0.13137540;0.01574676;1.09499550;-0.00029124;-0.00034164;0.00181335 
0.25002217;55.91376543;0.13137434;0.01576972;1.09500980;0.00002289;-0.00031172;0.00028001 
0.24995446;56.16371989;0.13135950;0.01577692;1.09495068;-0.00028053;-0.00127313;-0.00011339 
0.25903416;56.42275405;0.13137917;0.01581354;1.09496427;0.00063033;-0.00038355;0.00063487 
0.24107385;56.66382790;0.13137205;0.01587022;1.09496498;-0.00049387;-0.00027071;0.00088460 
0.24555063;56.90937853;0.13139631;0.01590816;1.09498763;0.00022591;-0.00055886;0.00095478 
0.25509191;57.16447043;0.13142516;0.01593596;1.09500992;-0.00045898;-0.00034328;0.00113502 
0.24434209;57.40881252;0.13144644;0.01597054;1.09503078;-0.00063260;-0.00033328;0.00107706 
0.25481677;57.66362929;0.13143884;0.01598741;1.09506238;-0.00060670;-0.00064612;0.00059939 
0.24574876;57.90937805;0.13145356;0.01601231;1.09512150;-0.00029687;-0.00063062;0.00200528 
0.24913049;58.15850854;0.13151124;0.01601508;1.09514093;0.00031792;-0.00088179;0.00092344 
0.24999022;58.40849876;0.13144945;0.01602253;1.09517622;-0.00022375;-0.00082241;0.00067791 
0.25507355;58.66357231;0.13145171;0.01597267;1.09520960;0.00006161;-0.00063423;0.00016233 
0.24853230;58.91210461;0.13145812;0.01599844;1.09522021;-0.00022408;-0.00031829;0.00086881 
0.24928784;59.16139245;0.13144122;0.01602780;1.09526360;0.00051869;-0.00056839;0.00056703 
0.24748135;59.40887380;0.13146162;0.01606671;1.09524632;-0.00061299;-0.00059571;0.00101604 
0.24954295;59.65841675;0.13145097;0.01609075;1.09523320;0.00038464;-0.00005653;0.00083832 
0.25018001;59.90859675;0.13150656;0.01616745;1.09526408;-0.00041695;-0.00054931;0.00092495 
0.25401211;60.16260886;0.13143842;0.01618553;1.09525096;-0.00108481;-0.00050286;0.00102177 
0.24575543;60.40836430;0.13141412;0.01617497;1.09520745;-0.00011697;-0.00029758;0.00069087 
0.25509620;60.66346049;0.13137050;0.01615167;1.09515476;-0.00056520;-0.00173168;0.00057017 
0.24580121;60.90926170;0.13138516;0.01617557;1.09519529;-0.00010868;-0.00080587;0.00106391 
0.24906778;61.15832949;0.13140942;0.01619434;1.09520459;-0.00060040;-0.00119196;0.00084423 
0.24993849;61.40826797;0.13140118;0.01617351;1.09520543;-0.00144713;-0.00059504;0.00120895 
0.25030541;61.65857339;0.13143253;0.01617130;1.09518385;0.00010751;-0.00080797;0.00022745 
0.24990106;61.90847445;0.13138241;0.01616659;1.09519446;-0.00078593;-0.00058305;0.00067236 
0.25095272;62.15942717;0.13143587;0.01620063;1.09517670;0.00093062;-0.00060341;0.00078159 
0.25105596;62.41048312;0.13141286;0.01615358;1.09516311;-0.00089852;-0.00067837;0.00082446 
0.24846673;62.65894985;0.13141739;0.01611664;1.09512484;-0.00059519;-0.00121188;0.00026245 
0.25136018;62.91031003;0.13147447;0.01615293;1.09509289;-0.00053194;-0.00025615;0.00094037 
0.24940252;63.15971255;0.13147491;0.01617083;1.09507775;-0.00080045;-0.00124938;0.00099764 
0.26400256;63.42371511;0.13146606;0.01621933;1.09507751;-0.00036759;-0.00074213;0.00152483 
0.23995900;63.66367412;0.13147660;0.01622931;1.09504473;-0.00005112;0.00013946;0.00099450 
0.24983263;63.91350675;0.13152568;0.01621706;1.09503806;0.00062802;-0.00094573;0.00131827 
0.24963570;64.16314244;0.13152747;0.01617893;1.09499252;-0.00016380;-0.00058282;0.00010655 
0.26003814;64.42318058;0.13144135;0.01618404;1.09498179;-0.00097635;-0.00057990;0.00099977 
0.23489237;64.65807295;0.13147764;0.01620943;1.09501505;0.00026742;-0.00041004;0.00050065 
0.25041866;64.90849161;0.13149051;0.01622361;1.09500253;-0.00021204;-0.00036032;0.00068545 
0.25460982;65.16310143;0.13150419;0.01621098;1.09498477;-0.00032630;-0.00090260;0.00006758 
0.25005984;65.41316128;0.13143095;0.01622922;1.09497166;-0.00074502;-0.00002188;0.00081703 
0.24484587;65.65800714;0.13145953;0.01625375;1.09495604;-0.00043449;-0.00052563;0.00052464 
0.25260782;65.91061497;0.13143435;0.01632676;1.09493291;0.00015083;-0.00024473;0.00058394 
0.24741459;66.15802956;0.13142306;0.01636640;1.09494257;-0.00009465;-0.00030055;0.00043067 
0.24985790;66.40788746;0.13145624;0.01639539;1.09498191;-0.00053334;-0.00062561;0.00147883 
0.25003505;66.65792251;0.13143362;0.01634923;1.09495723;-0.00043571;-0.00035079;0.00060227 
0.25039744;66.90831995;0.13140847;0.01632655;1.09494984;-0.00019632;-0.00054601;0.00100029 
0.24953842;67.15785837;0.13138632;0.01629384;1.09493923;-0.00074373;-0.00011051;0.00101956 
0.25043869;67.40829706;0.13141198;0.01627251;1.09490466;0.00006178;-0.00062348;0.00080839 
0.25454021;67.66283727;0.13142942;0.01621515;1.09496510;-0.00010188;-0.00084556;0.00072121 
0.24759626;67.91043353;0.13143675;0.01621171;1.09501708;-0.00010464;-0.00118992;0.00130876 
0.24867344;68.15910697;0.13143849;0.01616725;1.09507179;-0.00034021;-0.00087620;0.00081287 
