deltaTime(s);Time(s);Roll(rad);Pitch(rad);Yaw(rad);RollSpeed(rad/s);PitchSpeed(rad/s);YawSpeed(rad/s) 
0.30428362;139.59674335;-0.00467615;0.00458953;-0.00625328;-0.00031496;0.00029741;0.00082368 
0.38160896;139.97835231;-0.00469653;0.00455713;-0.00618865;0.00031461;-0.00072885;0.00063864 
0.30955696;140.28790927;-0.00470913;0.00456478;-0.00612869;-0.00033963;-0.00071678;0.00118661 
0.37582326;140.66373253;-0.00474839;0.00460196;-0.00608139;0.00008434;-0.00026138;0.00112545 
0.32982349;140.99355602;-0.00473567;0.00462915;-0.00604715;-0.00080129;0.00000619;0.00158409 
0.33452749;141.32808352;-0.00470577;0.00463952;-0.00598563;0.00051254;-0.00037556;0.00104935 
0.38043666;141.70852017;-0.00471580;0.00463199;-0.00589810;-0.00037481;-0.00056116;0.00118030 
0.27409554;141.98261571;-0.00465481;0.00466142;-0.00586792;0.00021957;-0.00032087;0.00083217 
0.35997152;142.34258723;-0.00468213;0.00467428;-0.00585549;0.00024518;0.00038488;0.00084987 
0.33460832;142.67719555;-0.00464384;0.00468141;-0.00579001;-0.00036509;-0.00032690;0.00153420 
0.33960962;143.01680517;-0.00460054;0.00470741;-0.00575432;0.00026188;-0.00101156;0.00093301 
0.35023379;143.36703897;-0.00459240;0.00477420;-0.00572110;0.00012546;-0.00060676;0.00071519 
0.39614654;143.76318550;-0.00464430;0.00477714;-0.00574411;-0.00008329;-0.00159627;0.00102768 
0.38070893;144.14389443;-0.00463383;0.00483536;-0.00570279;-0.00121821;-0.00047577;0.00112723 
0.29409766;144.43799210;-0.00460597;0.00481627;-0.00569488;0.00094572;-0.00018809;0.00099269 
0.26445031;144.70244241;-0.00456648;0.00486449;-0.00572375;0.00073823;-0.00017323;0.00165536 
0.40600181;145.10844421;-0.00457097;0.00485573;-0.00576202;0.00021697;-0.00058154;0.00163335 
0.38094258;145.48938680;-0.00458106;0.00481538;-0.00577736;-0.00039248;-0.00013797;0.00130055 
0.43199968;145.92138648;-0.00457313;0.00481451;-0.00573307;-0.00065589;-0.00070122;0.00103363 
0.42225885;146.34364533;-0.00458449;0.00482227;-0.00572968;-0.00019548;-0.00012817;0.00157382 
0.39633822;146.73998356;-0.00456569;0.00482646;-0.00580575;-0.00128698;0.00042907;0.00149185 
0.41632390;147.15630746;-0.00458814;0.00488155;-0.00579678;-0.00063762;-0.00005438;0.00148385 
0.25875187;147.41505933;-0.00458368;0.00490889;-0.00580130;0.00051682;-0.00023032;0.00059023 
0.33487940;147.74993873;-0.00461551;0.00489997;-0.00580146;-0.00080659;-0.00037299;0.00123262 
0.26870751;148.01864624;-0.00467751;0.00493079;-0.00580193;-0.00043083;-0.00020648;0.00139882 
0.32454610;148.34319234;-0.00474072;0.00489435;-0.00574978;0.00025063;0.00012871;0.00141795 
0.30448103;148.64767337;-0.00470203;0.00489551;-0.00568890;0.00065942;0.00028711;0.00107353 
0.34512973;148.99280310;-0.00466576;0.00488885;-0.00570700;0.00049689;-0.00062559;0.00088446 
0.33465672;149.32745981;-0.00470678;0.00492698;-0.00567931;-0.00016130;-0.00097107;0.00093403 
0.31956649;149.64702630;-0.00474071;0.00490370;-0.00564039;-0.00013506;0.00019025;0.00043807 
0.29951477;149.94654107;-0.00476953;0.00492289;-0.00561905;-0.00018891;-0.00047459;0.00118387 
0.36542630;150.31196737;-0.00477009;0.00493933;-0.00567453;0.00050659;-0.00013872;0.00095984 
0.31953073;150.63149810;-0.00480417;0.00497113;-0.00572826;-0.00023647;-0.00034828;0.00079451 
0.35993481;150.99143291;-0.00479584;0.00500799;-0.00572290;-0.00009724;-0.00043709;0.00118458 
0.36536741;151.35680032;-0.00480733;0.00504615;-0.00570544;0.00020327;-0.00056578;0.00051617 
0.42103934;151.77783966;-0.00479801;0.00505449;-0.00566682;-0.00041965;-0.00024259;0.00002733 
0.33463883;152.11247849;-0.00480888;0.00505787;-0.00562051;-0.00042458;-0.00027136;0.00030306 
0.32498574;152.43746424;-0.00481766;0.00505030;-0.00562794;-0.00089363;0.00013905;0.00178124 
0.25342155;152.69088578;-0.00481557;0.00510902;-0.00560757;-0.00066790;-0.00039010;0.00033370 
0.32982183;153.02070761;-0.00478721;0.00512716;-0.00566460;0.00071376;-0.00024919;0.00095164 
0.40559721;153.42630482;-0.00471866;0.00508683;-0.00567571;0.00077138;-0.00065202;0.00062387 
0.35053444;153.77683926;-0.00475959;0.00509053;-0.00563291;-0.00005931;-0.00018284;0.00149837 
0.27888775;154.05572701;-0.00473375;0.00503472;-0.00559345;-0.00057489;-0.00042838;0.00075599 
0.35533547;154.41106248;-0.00474206;0.00502112;-0.00560059;-0.00011903;0.00028562;0.00148320 
0.38044953;154.79151201;-0.00469052;0.00503489;-0.00561222;-0.00004749;-0.00066963;0.00050304 
0.37021971;155.16173172;-0.00466175;0.00502641;-0.00564737;-0.00021624;-0.00076233;0.00057014 
0.31957340;155.48130512;-0.00463288;0.00500458;-0.00566606;-0.00040077;-0.00022767;0.00117639 
0.42096686;155.90227199;-0.00456277;0.00502376;-0.00573089;0.00002909;-0.00042005;0.00025566 
0.32461119;156.22688317;-0.00453630;0.00506428;-0.00573950;0.00049056;-0.00074671;0.00203956 
0.42630982;156.65319300;-0.00451429;0.00504393;-0.00575853;-0.00000604;-0.00105487;0.00055819 
0.40631080;157.05950379;-0.00448025;0.00503216;-0.00576639;0.00060286;-0.00072047;0.00077805 
0.45227432;157.51177812;-0.00437695;0.00506940;-0.00580600;0.00056604;-0.00012322;0.00015438 
0.38597655;157.89775467;-0.00432096;0.00502948;-0.00586885;-0.00045617;-0.00132889;0.00085889 
0.36629725;158.26405191;-0.00428865;0.00501824;-0.00581650;-0.00040882;-0.00027675;0.00110888 
0.41683960;158.68089151;-0.00423486;0.00503427;-0.00588510;0.00009928;0.00030264;0.00124525 
0.46745062;159.14834213;-0.00422408;0.00506951;-0.00597440;-0.00070471;-0.00069387;0.00065595 
0.43702698;159.58536911;-0.00418236;0.00506076;-0.00596701;-0.00019124;-0.00086626;0.00077967 
0.36616397;159.95153308;-0.00417741;0.00503740;-0.00601253;-0.00046462;-0.00064660;0.00069974 
0.42178392;160.37331700;-0.00421442;0.00505166;-0.00600408;-0.00046484;-0.00022713;0.00150565 
0.45728326;160.83060026;-0.00421245;0.00502353;-0.00599253;0.00043595;-0.00058889;0.00087731 
0.38602471;161.21662498;-0.00424998;0.00498764;-0.00602244;0.00048385;-0.00048844;0.00118622 
0.40630293;161.62292790;-0.00422204;0.00496923;-0.00602089;0.00001704;-0.00069760;0.00012762 
0.41626835;162.03919625;-0.00429224;0.00496177;-0.00604720;-0.00033808;0.00005646;0.00026242 
0.45213556;162.49133182;-0.00429954;0.00494788;-0.00608045;0.00073757;-0.00138522;0.00178400 
0.38597035;162.87730217;-0.00430548;0.00496213;-0.00611697;0.00037700;-0.00062104;0.00114042 
0.42665720;163.30395937;-0.00427980;0.00490659;-0.00608675;-0.00013775;-0.00030014;0.00039259 
0.43680239;163.74076176;-0.00433638;0.00494220;-0.00608078;-0.00108987;-0.00017371;0.00104151 
0.40173841;164.14250016;-0.00427822;0.00491452;-0.00618060;0.00090936;-0.00141678;0.00080688 
0.42182517;164.56432533;-0.00429858;0.00488492;-0.00615715;-0.00009533;0.00015192;0.00094885 
0.36107445;164.92539978;-0.00436243;0.00488555;-0.00616269;-0.00037826;-0.00067788;0.00124500 
0.38094306;165.30634284;-0.00429334;0.00484176;-0.00616539;-0.00028942;0.00007886;0.00068876 
0.40163660;165.70797944;-0.00431710;0.00487948;-0.00622846;-0.00017589;-0.00093514;0.00114306 
0.41130233;166.11928177;-0.00432646;0.00490834;-0.00632478;-0.00011461;-0.00051844;0.00109234 
0.32520795;166.44448972;-0.00436884;0.00493733;-0.00633394;-0.00063028;0.00027567;0.00107084 
0.36565113;166.81014085;-0.00432961;0.00503100;-0.00643327;-0.00021603;-0.00069325;0.00034236 
0.38632917;167.19647002;-0.00433078;0.00507236;-0.00641790;-0.00013386;0.00039102;0.00054423 
0.40102673;167.59749675;-0.00432637;0.00507796;-0.00641096;-0.00028725;0.00010557;0.00122626 
0.40616441;168.00366116;-0.00433618;0.00509067;-0.00649576;0.00055782;-0.00068400;0.00083691 
0.40120316;168.40486431;-0.00433473;0.00506620;-0.00649727;0.00023445;-0.00069674;0.00009977 
0.44242430;168.84728861;-0.00435331;0.00504212;-0.00649600;0.00018948;-0.00027085;0.00124712 
0.36059785;169.20788646;-0.00434326;0.00507759;-0.00654421;-0.00022975;-0.00076152;0.00090721 
0.30919576;169.51708221;-0.00434278;0.00509774;-0.00652742;-0.00105726;-0.00023416;0.00060801 
0.35549641;169.87257862;-0.00436008;0.00512649;-0.00659110;-0.00011578;-0.00017270;0.00050719 
0.26920772;170.14178634;-0.00436365;0.00511097;-0.00665740;-0.00071606;0.00013081;-0.00026791 
0.27939439;170.42118073;-0.00431967;0.00513094;-0.00672796;-0.00025846;-0.00066212;0.00073384 
0.36168003;170.78286076;-0.00431095;0.00512753;-0.00675981;-0.00021883;-0.00050828;0.00077011 
0.37661552;171.15947628;-0.00429768;0.00512105;-0.00678527;-0.00022082;0.00007661;0.00002585 
0.40772700;171.56720328;-0.00430189;0.00517708;-0.00685469;0.00074549;0.00040427;0.00094816 
0.31058550;171.87778878;-0.00431778;0.00527664;-0.00690595;0.00031929;0.00119763;-0.00031856 
0.31550121;172.19329000;-0.00431766;0.00529457;-0.00693038;-0.00014906;-0.00004526;0.00052842 
0.30076838;172.49405837;-0.00431714;0.00528908;-0.00690278;-0.00002859;-0.00092077;0.00129479 
0.24472284;172.73878121;-0.00427976;0.00528494;-0.00693751;-0.00027553;-0.00059767;-0.00013677 
0.35109568;173.08987689;-0.00429013;0.00531445;-0.00698512;0.00008373;-0.00024637;-0.00013630 
0.25932145;173.34919834;-0.00422923;0.00531475;-0.00697835;0.00002012;-0.00097352;-0.00029394 
0.23444104;173.58363938;-0.00424125;0.00532793;-0.00700429;-0.00018582;-0.00134043;0.00021956 
0.43331265;174.01695204;-0.00426007;0.00535509;-0.00699608;0.00008429;-0.00085884;0.00285202 
0.39238358;174.40933561;-0.00424438;0.00533042;-0.00702058;0.00018138;0.00065678;0.00080427 
0.25520563;174.66454124;-0.00428578;0.00538730;-0.00706622;-0.00069006;0.00042707;0.00040281 
0.40248680;175.06702805;-0.00423902;0.00535560;-0.00702081;0.00031106;-0.00146416;0.00340880 
0.43831348;175.50534153;-0.00423931;0.00539781;-0.00706650;0.00059242;0.00075066;0.00374285 
0.45832610;175.96366763;-0.00420056;0.00544633;-0.00711555;0.00045850;-0.00079961;0.00630112 
0.35693264;176.32060027;-0.00420201;0.00544218;-0.00723287;0.00108286;-0.00010828;0.00290134 
0.37242484;176.69302511;-0.00420220;0.00540166;-0.00733464;-0.00031493;-0.00197588;-0.00003942 
0.40769672;177.10072184;-0.00422473;0.00547527;-0.00741004;0.00026848;-0.00082140;-0.00010497 
0.36160302;177.46232486;-0.00424547;0.00549077;-0.00747217;-0.00071546;-0.00032522;0.00035886 
0.35646296;177.81878781;-0.00421991;0.00551678;-0.00749038;-0.00082419;-0.00066026;0.00052015 
0.42245030;178.24123812;-0.00419731;0.00555493;-0.00747359;0.00026135;-0.00105385;0.00093089 
0.44836664;178.68960476;-0.00419974;0.00559337;-0.00759047;-0.00048758;0.00067821;-0.00051452 
0.40213847;179.09174323;-0.00417804;0.00562619;-0.00768840;-0.00017638;0.00005401;-0.00468683 
0.38676143;179.47850466;-0.00421121;0.00562019;-0.00759499;0.00044350;-0.00052046;-0.00016345 
0.40754867;179.88605332;-0.00424932;0.00562095;-0.00760003;-0.00058157;-0.00058248;0.00182221 
0.38250232;180.26855564;-0.00426642;0.00564159;-0.00760783;0.00001539;-0.00014209;0.00133920 
0.33110213;180.59965777;-0.00422542;0.00563101;-0.00761628;0.00043540;-0.00005733;0.00023364 
0.33596706;180.93562484;-0.00423610;0.00565328;-0.00764764;-0.00004662;-0.00030258;0.00452026 
0.36638784;181.30201268;-0.00425989;0.00570108;-0.00771561;-0.00078260;-0.00017829;0.00392888 
0.38201380;181.68402648;-0.00424107;0.00571991;-0.00788024;0.00062025;-0.00030474;-0.00097311 
0.29506850;181.97909498;-0.00424223;0.00573999;-0.00787654;0.00019405;-0.00032893;0.00316127 
0.30533552;182.28443050;-0.00424228;0.00575464;-0.00791869;0.00039964;-0.00043207;0.00153316 
0.35071540;182.63514590;-0.00421458;0.00573111;-0.00792344;0.00054539;-0.00126045;0.00191636 
0.37141895;183.00656486;-0.00425436;0.00572068;-0.00803372;0.00046063;-0.00107554;0.00095180 
0.35637712;183.36294198;-0.00422112;0.00570869;-0.00805279;-0.00077984;0.00012247;0.00231671 
0.34201980;183.70496178;-0.00430355;0.00570214;-0.00809855;0.00021617;-0.00030805;0.00166313 
0.35169601;184.05665779;-0.00429666;0.00572760;-0.00818263;0.00001135;-0.00060717;-0.00015412 
0.38226080;184.43891859;-0.00423114;0.00573870;-0.00817339;0.00069639;-0.00050200;0.00238395 
0.34170389;184.78062248;-0.00430595;0.00574140;-0.00818641;0.00012433;-0.00118956;0.00286375 
0.36690855;185.14753103;-0.00427065;0.00567529;-0.00826351;0.00049600;-0.00162329;0.00196681 
0.37104845;185.51857948;-0.00429175;0.00567724;-0.00836310;-0.00043076;-0.00070879;0.00083427 
0.32756782;185.84614730;-0.00427769;0.00563498;-0.00836487;0.00036706;-0.00211003;0.00586195 
0.10281420;185.94896150;-0.00427504;0.00565779;-0.00833572;0.00018796;-0.00045322;0.00725898 
0.29778051;186.24674201;-0.00425549;0.00563428;-0.00846065;-0.00152157;-0.00088493;-0.00205327 
0.30231500;186.54905701;-0.00427447;0.00563137;-0.00860294;0.00021954;0.00037998;-0.00543175 
0.31293869;186.86199570;-0.00422415;0.00560340;-0.00862660;0.00256607;-0.00046395;0.00333892 
0.27145648;187.13345218;-0.00429670;0.00558142;-0.00846055;0.00027341;-0.00049193;0.01429807 
0.26111960;187.39457178;-0.00433678;0.00554616;-0.00847815;0.00015481;0.00331474;0.03097075 
0.27122402;187.66579580;-0.00422214;0.00552776;-0.00876679;-0.00060186;-0.00032560;0.00393919 
0.29197216;187.95776796;-0.00422988;0.00546617;-0.00885744;-0.00074315;0.00133562;-0.00013025 
0.29238653;188.25015450;-0.00414772;0.00540638;-0.00894105;-0.00001750;-0.00025713;-0.00042137 
0.30225992;188.55241442;-0.00412227;0.00541322;-0.00897391;-0.00005899;-0.00043657;0.00135434 
0.27634645;188.82876086;-0.00418907;0.00537853;-0.00903723;0.00096472;-0.00109830;0.00019399 
0.31793666;189.14669752;-0.00409920;0.00546572;-0.00921565;0.00032514;0.00104969;-0.00677468 
0.26099086;189.40768838;-0.00413717;0.00548375;-0.00932918;-0.00052608;0.00087459;-0.00270700 
0.29824710;189.70593548;-0.00414989;0.00543221;-0.00939178;-0.00066687;-0.00164663;0.00155952 
0.28151584;189.98745131;-0.00412460;0.00540101;-0.00934325;0.00001031;-0.00054874;0.00749244 
0.28687906;190.27433038;-0.00418426;0.00540465;-0.00947135;-0.00014669;-0.00060952;0.00531291 
0.26624393;190.54057431;-0.00416041;0.00541592;-0.00965210;0.00009911;-0.00032999;-0.00000018 
0.26589561;190.80646992;-0.00408536;0.00536042;-0.00965780;0.00015129;-0.00110847;0.00102640 
0.30224967;191.10871959;-0.00406004;0.00537253;-0.00971846;0.00046273;-0.00053907;0.00035957 
0.32270336;191.43142295;-0.00400402;0.00536176;-0.00982493;0.00016512;-0.00056406;-0.00074435 
0.24057055;191.67199349;-0.00394507;0.00533487;-0.00992592;0.00109783;-0.00069721;0.00079088 
0.30224442;191.97423792;-0.00397013;0.00534111;-0.00993339;-0.00020542;-0.00026256;0.00120363 
0.29717422;192.27141213;-0.00397079;0.00532407;-0.00991673;0.00012473;-0.00043504;0.00114181 
0.30719709;192.57860923;-0.00401874;0.00528738;-0.00998366;0.00020882;-0.00061387;0.00121829 
0.30693269;192.88554192;-0.00398935;0.00527533;-0.01007922;0.00051256;-0.00046322;-0.00027250 
0.30193067;193.18747258;-0.00405252;0.00527351;-0.01011261;-0.00088781;-0.00037466;0.00036139 
0.26622891;193.45370150;-0.00408651;0.00525870;-0.01018049;-0.00089919;-0.00037752;0.00096089 
0.29210544;193.74580693;-0.00416227;0.00521726;-0.01021993;-0.00123079;-0.00020852;0.00059077 
0.28647757;194.03228450;-0.00415414;0.00519441;-0.01029963;0.00008008;-0.00053741;0.00059493 
0.29178739;194.32407188;-0.00411754;0.00514439;-0.01031439;0.00041487;-0.00014267;0.00138159 
0.28154492;194.60561681;-0.00416609;0.00513468;-0.01030889;-0.00081279;-0.00100691;0.00089642 
0.27266622;194.87828302;-0.00416224;0.00509330;-0.01037766;0.00015439;0.00013179;0.00060437 
0.27635646;195.15463948;-0.00414298;0.00502455;-0.01048875;-0.00014624;-0.00062654;-0.00100984 
0.24573517;195.40037465;-0.00417759;0.00497201;-0.01043629;0.00004637;-0.00112517;0.00100247 
0.23522091;195.63559556;-0.00417060;0.00498602;-0.01044781;-0.00036038;-0.00044536;0.00143553 
0.27636313;195.91195869;-0.00422508;0.00495907;-0.01054786;-0.00031704;-0.00058756;0.00009797 
0.29264355;196.20460224;-0.00420684;0.00491852;-0.01056985;-0.00047250;0.00029183;-0.00035710 
0.26642823;196.47103047;-0.00419246;0.00492264;-0.01053592;0.00013278;-0.00048090;0.00028603 
0.37069964;196.84173012;-0.00414809;0.00490365;-0.01052920;0.00038547;-0.00050491;0.00064908 
0.36605430;197.20778441;-0.00415299;0.00482210;-0.01050109;0.00022135;-0.00107545;-0.00017161 
0.25383759;197.46162200;-0.00413788;0.00477409;-0.01045767;0.00086039;-0.00101073;0.00174627 
0.16748238;197.62910438;-0.00407833;0.00472398;-0.01044200;-0.00040640;-0.00046715;0.00150616 
0.18264532;197.81174970;-0.00405074;0.00472442;-0.01036555;-0.00039784;-0.00039955;0.00152634 
0.34034228;198.15209198;-0.00408042;0.00474544;-0.01028099;0.00010441;0.00012536;0.00172787 
0.35028481;198.50237679;-0.00412888;0.00473627;-0.01032062;-0.00097730;-0.00020657;-0.00030340 
0.42140174;198.92377853;-0.00404827;0.00473353;-0.01033618;0.00038212;0.00001569;-0.00097464 
0.35618997;199.27996850;-0.00408145;0.00469481;-0.01022626;-0.00067114;-0.00089642;0.00263788 
0.31621146;199.59617996;-0.00412488;0.00462317;-0.01028299;-0.00109866;-0.00088403;-0.00047466 
0.33183932;199.92801929;-0.00417280;0.00457487;-0.01026941;-0.00090923;-0.00107463;0.00282999 
0.33171034;200.25972962;-0.00411720;0.00458686;-0.01029051;-0.00021204;-0.00289894;0.00194282 
0.30555654;200.56528616;-0.00406386;0.00452968;-0.01025545;-0.00070444;0.00037893;-0.00042743 
0.38348389;200.94877005;-0.00407815;0.00448041;-0.01019800;0.00009511;-0.00056560;0.00077554 
0.28080606;201.22957611;-0.00417237;0.00454494;-0.01014763;-0.00248281;-0.01076683;-0.00054485 
0.37137723;201.60095334;-0.00413396;0.00454587;-0.00987524;-0.00064429;-0.00042972;0.00197136 
0.32585382;201.92680717;-0.00402096;0.00458503;-0.00990296;0.00153837;-0.00068252;-0.00274593 
0.38183570;202.30864286;-0.00418177;0.00454948;-0.00983645;-0.00144246;-0.00376655;-0.00133222 
0.30065989;202.60930276;-0.00407879;0.00454894;-0.00980026;0.00033260;0.00030634;0.00045518 
0.36076117;202.97006392;-0.00404912;0.00453016;-0.00981159;0.00058787;-0.00002351;0.00202677 
0.25892377;203.22898769;-0.00409496;0.00456134;-0.00990189;-0.00002399;-0.00164504;0.00146677 
0.36076665;203.58975434;-0.00411696;0.00458954;-0.00984096;-0.00050541;-0.00058288;0.00165587 
0.35020995;203.93996429;-0.00411436;0.00459174;-0.00985692;-0.00024059;-0.00031994;0.00175630 
0.26397038;204.20393467;-0.00406985;0.00464211;-0.00992042;0.00092181;-0.00010497;0.00062150 
0.38094378;204.58487844;-0.00404376;0.00466328;-0.00996059;-0.00179986;-0.00076248;0.00096501 
0.41724610;205.00212455;-0.00402782;0.00470830;-0.01005108;-0.00025603;-0.00048493;-0.00082460 
0.31475043;205.31687498;-0.00397750;0.00468383;-0.01009672;0.00048201;-0.00096686;-0.00006016 
0.17764187;205.49451685;-0.00397272;0.00468209;-0.01006718;0.00082735;-0.00111868;0.00519795 
0.21314096;205.70765781;-0.00391185;0.00479584;-0.01049457;0.00047179;-0.00151348;-0.00116673 
0.26491475;205.97257257;-0.00388952;0.00477530;-0.01072162;0.00102319;0.00016116;-0.00692328 
0.19483471;206.16740727;-0.00394746;0.00481795;-0.01068090;0.00050649;-0.00081046;-0.00155195 
0.32547545;206.49288273;-0.00397332;0.00486890;-0.01067365;-0.00069397;0.00010182;0.00301308 
0.41665077;206.90953350;-0.00396687;0.00485377;-0.01085446;-0.00012710;-0.00109963;-0.01374009 
0.40727353;207.31680703;-0.00400722;0.00489878;-0.01069892;0.00035327;-0.00029339;-0.00400532 
0.49738002;207.81418705;-0.00395337;0.00498361;-0.01056583;0.00099886;-0.00087391;0.00289177 
0.28435397;208.09854102;-0.00401097;0.00505704;-0.01054969;-0.00028179;0.00035378;0.00009568 
0.26912880;208.36766982;-0.00404358;0.00506618;-0.01055975;-0.00090719;-0.00112578;-0.00373080 
0.25430393;208.62197375;-0.00394480;0.00517514;-0.01082241;0.00047345;-0.00048295;-0.00185973 
0.19304657;208.81502032;-0.00384674;0.00539124;-0.01239925;0.00067298;0.00097107;-0.01394965 
0.28420329;209.09922361;-0.00383351;0.00545820;-0.01435443;-0.00000965;0.00117750;-0.01488530 
0.29432297;209.39354658;-0.00391147;0.00547047;-0.01684842;-0.00009976;0.00110011;0.00279014 
0.29499173;209.68853831;-0.00396380;0.00533188;-0.01828718;-0.00037885;-0.00279314;0.00127880 
0.21361399;209.90215230;-0.00396437;0.00536320;-0.01822533;0.00018713;-0.00020856;0.00214858 
0.26512742;210.16727972;-0.00400368;0.00535504;-0.01833207;-0.00069758;-0.00129505;0.00203788 
0.27660108;210.44388080;-0.00401136;0.00543754;-0.01825860;-0.00007836;0.00069965;0.00128697 
0.30201006;210.74589086;-0.00407640;0.00547649;-0.01829182;-0.00029004;-0.00148578;-0.00266398 
0.23503232;210.98092318;-0.00407171;0.00554000;-0.01825782;-0.00014311;-0.00100660;0.00223775 
0.24024153;211.22116470;-0.00411402;0.00556799;-0.01826433;0.00020558;0.00045516;0.00395864 
0.25543737;211.47660208;-0.00412053;0.00559009;-0.01824643;-0.00043493;-0.00108163;0.00230031 
0.27633333;211.75293541;-0.00409908;0.00565116;-0.01830713;0.00015727;-0.00025910;0.00233373 
0.26091957;212.01385498;-0.00420408;0.00565351;-0.01842126;-0.00022177;-0.00116933;-0.00947888 
0.26134777;212.27520275;-0.00423269;0.00567816;-0.01829443;0.00038946;-0.00066421;-0.00052696 
0.26594758;212.54115033;-0.00432171;0.00572630;-0.01775710;0.00152747;0.00116116;-0.00164181 
0.26602197;212.80717230;-0.00445201;0.00587560;-0.01741369;0.00049181;0.00831269;0.00220301 
0.24536872;213.05254102;-0.00429868;0.00583419;-0.01769726;0.00015443;0.00012409;0.00585518 
0.24020791;213.29274893;-0.00438975;0.00544015;-0.01653617;0.00207653;0.00095689;-0.01502216 
0.27746677;213.57021570;-0.00448411;0.00657117;-0.02028777;-0.00328609;0.00004121;-0.01655236 
0.23576260;213.80597830;-0.00442558;0.00659603;-0.02057620;0.00091967;-0.00077538;-0.00734411 
0.23014140;214.03611970;-0.00433506;0.00662908;-0.02044080;0.00042610;0.00159809;0.00330761 
0.25067449;214.28679419;-0.00564521;0.00703644;-0.02145248;0.03370913;-0.01932524;0.14884745 
0.41494012;214.70173430;-0.00464311;0.00686107;-0.00198666;-0.00021048;0.00390196;0.00221097 
0.43588543;215.13761973;-0.00461485;0.00662354;-0.00233753;0.00036822;0.00059139;0.00095457 
0.39460015;215.53221989;-0.00463840;0.00661104;-0.00219710;0.00058617;-0.00021335;-0.00063076 
0.35836148;215.89058137;-0.00464093;0.00655795;-0.00217276;0.00002586;-0.00062713;-0.00308693 
0.21448064;216.10506201;-0.00457571;0.00660124;-0.00206212;-0.00039517;0.00010397;0.00024082 
0.23012042;216.33518243;-0.00456575;0.00661842;-0.00200999;0.00081415;-0.00121577;-0.00155165 
0.28509188;216.62027431;-0.00483624;0.00622583;-0.01079982;-0.05347500;0.01563619;-0.25239041 
0.35613418;216.97640848;-0.00244177;0.00913384;-0.02021981;0.00438950;0.02524025;0.00242096 
0.37125444;217.34766293;0.00748848;0.01114928;-0.03521312;-0.01455407;-0.05424147;-0.01142416 
0.34114909;217.68881202;-0.00521904;0.00653023;-0.03484069;-0.04778399;-0.01644677;0.00363734 
0.31045389;217.99926591;-0.00485803;0.00697912;-0.02714779;0.01448953;-0.00838917;0.04339515 
0.33096933;218.33023524;-0.00430645;0.00674535;-0.02972105;0.00584648;-0.00616536;-0.06276253 
0.35620737;218.68644261;-0.00427971;0.00676237;-0.03081422;-0.00247324;0.00035306;0.00969272 
0.29573894;218.98218155;-0.00430607;0.00688147;-0.03571600;0.00096540;0.01472987;-0.02287440 
0.36108804;219.34326959;0.01556199;0.01498428;-0.04235485;0.37019485;0.00524062;-0.02276941 
0.31039453;219.65366411;0.01625445;0.01487346;-0.02226812;0.07615535;-0.01876599;0.11110865 
0.30618429;219.95984840;-0.00531790;0.00799928;-0.01427465;-0.00093273;-0.00346511;0.00167535 
0.39698625;220.35683465;-0.00455559;0.00619025;-0.02138289;0.00170775;-0.00504133;-0.01916204 
0.38621736;220.74305201;-0.00438320;0.00602932;-0.02196495;0.00005781;-0.00040763;0.00145747 
0.39186502;221.13491702;-0.00429249;0.00616280;-0.02209857;0.00151398;0.00166628;-0.00191887 
0.30554366;221.44046068;-0.00426062;0.00615473;-0.02211618;-0.00046764;-0.00148898;0.00167270 
0.35649872;221.79695940;-0.00434626;0.00594168;-0.02135609;0.00058865;-0.00003759;-0.00404071 
0.29520822;222.09216762;-0.00428637;0.00600610;-0.02125140;-0.00033833;-0.00059683;0.00361052 
0.36598229;222.45814991;-0.00426112;0.00594999;-0.02132357;-0.00023995;-0.00133052;0.00612008 
0.33572435;222.79387426;-0.00489094;0.00620989;-0.02911099;-0.00859666;-0.00185843;-0.09179536 
0.32105756;223.11493182;-0.00498965;0.00589453;-0.03040464;-0.00087884;0.00037525;0.00068357 
0.35102844;223.46596026;-0.00501416;0.00576772;-0.03017658;-0.00122637;0.00059897;0.00502453 
0.33603382;223.80199409;-0.00494743;0.00577892;-0.03011180;0.00061008;-0.00025452;-0.00022931 
0.29970860;224.10170269;-0.00497444;0.00576313;-0.03008677;0.00051536;-0.00043241;0.00140678 
0.28573084;224.38743353;-0.00501203;0.00580486;-0.03014563;0.00007737;-0.00073563;0.00101402 
0.36076832;224.74820185;-0.00503507;0.00582897;-0.03021344;-0.00078957;-0.00277038;-0.00096132 
0.39593887;225.14414072;-0.00502489;0.00587489;-0.03019128;0.00021557;-0.00085873;-0.00175206 
0.02001524;225.16415596;-0.00497566;0.00585972;-0.03000688;-0.00043533;-0.00024762;0.00303876 
0.18803358;225.35218954;-0.00497311;0.00583312;-0.03012735;0.00023160;-0.00100619;-0.00078846 
0.29434013;225.64652967;-0.00498411;0.00589576;-0.03008866;0.00009426;-0.00018156;0.00051998 
0.34029055;225.98682022;-0.00500166;0.00594148;-0.03009528;0.00009049;0.00063103;0.00248129 
0.33097172;226.31779194;-0.00495494;0.00594185;-0.03010316;0.00091927;-0.00093196;0.00129231 
0.25028849;226.56808043;-0.00494484;0.00600801;-0.03003699;0.00004022;-0.00106515;0.00109848 
0.29039407;226.85847449;-0.00497892;0.00607004;-0.03006029;-0.00071008;-0.00113157;0.00006873 
