deltaTime(s)	Time(s)	Roll(rad)	Pitch(rad)	Yaw(rad)	RollSpeed(rad/s)	PitchSpeed(rad/s)	YawSpeed(rad/s)	Motor1(PWM)	Motor2(PWM)	Motor3(PWM)	Motor4(PWM)	
0.23500943 	55.19172740	-0.01239676	0.02554882	1.73835075	-0.00054165	-0.00049525	-0.00098669	900	900	900	900
0.23970962 	55.43143702	-0.01239159	0.02555058	1.73841667	-0.00049318	0.00063940	-0.00029005	900	900	900	900
0.22494197 	55.65637898	-0.01240358	0.02547701	1.73850954	-0.00046461	0.00123586	0.00097309	900	900	900	900
0.25029826 	55.90667725	-0.01242800	0.02542583	1.73849094	0.00061617	-0.00240503	0.00019178	900	900	900	900
0.23976493 	56.14644217	-0.01242935	0.02545779	1.73853374	-0.00041839	0.00130589	-0.00428283	900	900	900	900
0.20425844 	56.35070062	-0.01244389	0.02540562	1.73860443	-0.00032049	-0.00019587	0.00356082	900	900	900	900
0.29132843 	56.64202905	-0.01240813	0.02537603	1.73855126	-0.00025060	-0.00107374	0.00109965	900	900	900	900
0.31185651 	56.95388556	-0.01242270	0.02535039	1.73871696	0.00057810	-0.00005427	-0.00152783	900	900	900	900
0.26570725 	57.21959281	-0.01235471	0.02533000	1.73868740	0.00044050	-0.00235507	0.00021804	900	900	900	900
0.20389128 	57.42348409	-0.01233702	0.02527271	1.73877370	0.00185295	0.00036458	-0.00261985	900	900	900	900
0.11722994 	57.54071403	-0.01238580	0.02523284	1.73893249	-0.00071248	0.00027544	0.00204133	900	900	900	900
0.25003433 	57.79074836	-0.01240348	0.02522206	1.73892927	-0.00108189	-0.00194174	0.00323547	900	900	900	900
0.24504781 	58.03579617	-0.01233997	0.02522481	1.73894107	-0.00014843	0.00005128	0.00195020	900	900	900	900
0.24048901 	58.27628517	-0.01231028	0.02520228	1.73893762	0.00172885	-0.00087908	0.00126372	900	900	900	900
0.26996970 	58.54625487	-0.01234913	0.02519104	1.73898709	-0.00068142	-0.00255909	0.00206624	900	900	900	900
0.31646323 	58.86271811	-0.01241466	0.02513479	1.73894429	0.00026696	-0.00453822	-0.00096561	900	900	900	900
0.20920420 	59.07192230	-0.01243610	0.02512985	1.73908460	-0.00036835	-0.00250056	-0.00056273	900	900	900	900
0.24465084 	59.31657314	-0.01243707	0.02515789	1.73905134	0.00028938	-0.00250487	0.00345225	900	900	900	900
0.21905041 	59.53562355	-0.01237633	0.02512802	1.73897803	0.00088734	-0.00127319	-0.00318634	900	900	900	900
0.29711270 	59.83273625	-0.01236541	0.02513444	1.73897398	-0.00047542	-0.00207340	0.00022484	900	900	900	900
0.24016404 	60.07290030	-0.01232472	0.02511505	1.73920023	-0.00112362	-0.00248741	0.00267016	900	900	900	900
0.26031327 	60.33321357	-0.01227171	0.02510952	1.73909843	0.00061392	-0.00163362	-0.00342214	900	900	900	900
0.26088285 	60.59409642	-0.01219892	0.02516484	1.73899806	0.00079941	0.00146917	-0.00388215	900	900	900	900
0.27575397 	60.86985040	-0.01218760	0.02527605	1.73867774	0.00657858	0.00294579	-0.02271928	900	900	900	900
0.26013350 	61.12998390	-0.01226894	0.02514120	1.73907721	-0.00336626	-0.00094564	0.00586391	900	900	900	900
0.20407772 	61.33406162	-0.01226552	0.02514393	1.73897946	-0.00171481	-0.00250908	-0.00092520	900	900	900	900
0.25570464 	61.58976626	-0.01232474	0.02520689	1.73913455	0.00079695	-0.00044755	-0.00603469	900	900	900	900
0.23500490 	61.82477117	-0.01235305	0.02517195	1.73940206	-0.00125094	0.00221704	0.00507708	900	900	900	900
0.23484182 	62.05961299	-0.01235168	0.02513050	1.73929644	-0.00018795	-0.00019837	0.00018551	900	900	900	900
0.28203964 	62.34165263	-0.01235992	0.02511718	1.73941445	-0.00148677	-0.00068101	0.00248726	900	900	900	900
0.23977375 	62.58142638	-0.01232978	0.02513228	1.73952138	0.00056245	-0.00099761	0.00329151	900	900	900	900
0.24520922 	62.82663560	-0.01229583	0.02510425	1.73959482	0.00159465	-0.00086821	0.00033762	900	900	900	900
0.23993802 	63.06657362	-0.01224933	0.02509053	1.73962462	0.00022164	0.00084091	-0.00330636	900	900	900	900
0.26005745 	63.32663107	-0.01223313	0.02514506	1.73980033	0.00015405	0.00094716	0.00180807	900	900	900	900
0.25812149 	63.58475256	-0.01226992	0.02513417	1.73976791	-0.00119656	0.00079502	-0.00242525	900	900	900	900
0.28085947 	63.86561203	-0.01221325	0.02507518	1.73997593	0.00040233	0.00019508	0.00043522	900	900	900	900
0.24033761 	64.10594964	-0.01220893	0.02504312	1.73998940	-0.00036156	-0.00034021	0.00026435	900	900	900	900
0.23530841 	64.34125805	-0.01219624	0.02507600	1.73995256	0.00039338	-0.00205957	0.00026532	900	900	900	900
0.24003983 	64.58129787	-0.01222352	0.02512440	1.73998117	0.00004416	-0.00036053	-0.00330765	900	900	900	900
0.20948291 	64.79078078	-0.01225626	0.02513222	1.74007297	0.00074452	0.00094902	-0.00035229	900	900	900	900
0.24458957 	65.03537035	-0.01220356	0.02513005	1.74011171	0.00015940	-0.00011381	0.00037203	900	900	900	900
0.29515648 	65.33052683	-0.01216775	0.02517871	1.74007952	0.00025772	-0.00060504	-0.00049431	900	900	900	900
0.18731570 	65.51784253	-0.01217949	0.02525363	1.74008405	0.00044967	0.00035583	-0.00368209	900	900	900	900
0.33278060 	65.85062313	-0.01221656	0.02519077	1.74023497	-0.00050605	-0.00058541	0.00196770	900	900	900	900
0.27908230 	66.12970543	-0.01223511	0.02515798	1.74017894	-0.00046021	-0.00192567	0.00061797	900	900	900	900
0.21548033 	66.34518576	-0.01224495	0.02521112	1.74017298	-0.00042520	-0.00086203	-0.00071855	900	900	900	900
0.20463920 	66.54982495	-0.01223022	0.02525249	1.74013221	0.00064764	0.00129666	-0.00099658	900	900	900	900
0.26691127 	66.81673622	-0.01225300	0.02530771	1.74018717	0.00025788	0.00052707	-0.00072772	900	900	900	900
0.25486064 	67.07159686	-0.01230413	0.02537942	1.74018145	-0.00128739	0.00078102	-0.00050601	900	900	900	900
0.26821589 	67.33981276	-0.01230344	0.02544249	1.74018657	0.00010030	-0.00175591	0.00128626	900	900	900	900
0.23128390 	67.57109666	-0.01228011	0.02542137	1.74019027	0.00113310	-0.00008470	-0.00173046	900	900	900	900
0.31420326 	67.88529992	-0.01225022	0.02539027	1.74026501	0.00052500	0.00014652	-0.00011470	900	900	900	900
0.35557461 	68.24087453	-0.01227318	0.02537504	1.74022329	0.00097555	0.00182404	-0.00071161	900	900	900	900
0.47672200 	68.71759653	-0.01231096	0.02539105	1.74022233	0.00009264	0.00202668	-0.00181300	900	900	900	900
0.46731997 	69.18491650	-0.01230293	0.02537929	1.74022579	0.00045600	0.00062828	0.00175376	900	900	900	900
0.26878452 	69.45370102	-0.01227506	0.02536980	1.74007833	0.00090630	0.00055983	-0.00263336	900	900	900	900
0.28201127 	69.73571229	-0.01220126	0.02540234	1.74001789	0.00070437	0.00175808	-0.00367922	900	900	900	900
0.02608037 	69.76179266	-0.01218322	0.02531545	1.73991287	0.00009684	-0.00344162	0.00032506	900	900	900	900
0.21752501 	69.97931767	-0.01220573	0.02532442	1.73986638	-0.00009813	-0.00028397	-0.00000860	900	900	900	900
0.23846817 	70.21778584	-0.01219999	0.02530066	1.73991179	-0.00020549	-0.00026692	0.00172147	900	900	900	900
0.20446563 	70.42225146	-0.01223108	0.02532727	1.73983729	-0.00067112	0.00064765	0.00092116	900	900	900	900
0.12812495 	70.55037642	-0.01228231	0.02531159	1.73979533	-0.00210092	0.00036622	-0.00195022	900	900	900	900
0.04661870 	70.59699512	-0.01224791	0.02532818	1.73986757	-0.00048357	-0.00031175	0.00145162	900	900	900	900
0.23067641 	70.82767153	-0.01226016	0.02537837	1.73982310	0.00038230	0.00092085	0.00071594	900	900	900	900
0.25008941 	71.07776093	-0.01221065	0.02532879	1.73976719	-0.00095746	-0.00031226	-0.00087011	900	900	900	900
0.22515225 	71.30291319	-0.01219943	0.02534819	1.73985016	-0.00088052	-0.00043622	0.00200320	900	900	900	900
0.35868645 	71.66159964	-0.01216127	0.02535224	1.73985350	-0.00057601	-0.00114204	0.00174872	900	900	900	900
0.28895617 	71.95055580	-0.01217777	0.02532700	1.73968875	0.00109593	-0.00046510	0.00126336	900	900	900	900
0.29611993 	72.24667573	-0.01225089	0.02532189	1.73966396	-0.00267990	0.00143853	-0.00124048	900	900	900	900
0.20576143 	72.45243716	-0.01218998	0.02530852	1.73975456	0.00037893	-0.00012307	0.00190551	900	900	900	900
0.13250661 	72.58494377	-0.01219324	0.02541055	1.73961866	-0.00657288	0.00114081	-0.01019234	900	900	900	900
0.26803899 	72.85298276	-0.01218743	0.02544257	1.73985541	-0.00020652	0.00101496	0.00261930	900	900	900	900
0.22123528 	73.07421803	-0.01212142	0.02534924	1.73979187	0.00003341	-0.00236621	0.00406348	900	900	900	900
0.24302578 	73.31724381	-0.01208136	0.02537117	1.73986316	0.00255858	-0.00193457	-0.00096391	900	900	900	900
0.19384217 	73.51108599	-0.01210802	0.02533495	1.73989964	0.00225691	-0.00143812	0.00189455	900	900	900	900
0.25685883 	73.76794481	-0.01213299	0.02531968	1.73987901	0.00036695	0.00026989	-0.00229160	900	900	900	900
0.27214217 	74.04008698	-0.01216043	0.02529465	1.73994362	0.00031576	0.00049237	0.00047925	900	900	900	900
0.24018049 	74.28026748	-0.01217811	0.02529348	1.73998725	-0.00055175	0.00224281	0.00163124	900	900	900	900
0.23059177 	74.51085925	-0.01219143	0.02525783	1.73991001	0.00116926	0.00042303	-0.00106042	900	900	900	900
0.36151624 	74.87237549	-0.01215092	0.02523591	1.73995996	0.00036596	-0.00085714	-0.00205969	900	900	900	900
0.14073205 	75.01310754	-0.01215146	0.02520763	1.74005198	0.00010623	-0.00119073	0.00065616	900	900	900	900
0.25430226 	75.26740980	-0.01217828	0.02523272	1.74005592	-0.00023092	-0.00048975	0.00160766	900	900	900	900
0.26528668 	75.53269649	-0.01223302	0.02520133	1.74003732	0.00034304	0.00009154	-0.00051599	900	900	900	900
0.31154561 	75.84424210	-0.01224556	0.02521638	1.74007440	0.00115483	0.00050381	-0.00218768	900	900	900	900
0.32665539 	76.17089748	-0.01223120	0.02521967	1.74013484	-0.00039413	-0.00064804	0.00073284	900	900	900	900
0.14117813 	76.31207561	-0.01219286	0.02524570	1.74012256	-0.00051990	-0.00018949	0.00077711	900	900	900	900
0.30451131 	76.61658692	-0.01221279	0.02528398	1.74011719	0.00000770	-0.00024393	-0.00019069	900	900	900	900
0.25777173 	76.87435865	-0.01225391	0.02523618	1.74019909	-0.00004500	-0.00080012	0.00050815	900	900	900	900
0.25611997 	77.13047862	-0.01224222	0.02525364	1.74020588	0.00029984	0.00024088	-0.00006888	900	900	900	900
0.33473921 	77.46521783	-0.01221474	0.02523716	1.74020839	0.00037759	-0.00122476	0.00186131	900	900	900	900
0.25557232 	77.72079015	-0.01225732	0.02522802	1.74011409	0.00012954	-0.00105725	-0.00362789	900	900	900	900
0.28614664 	78.00693679	-0.01227858	0.02523109	1.74027061	0.00041135	0.00037865	0.00040884	900	900	900	900
0.14818144 	78.15511823	-0.01226070	0.02526404	1.74028480	-0.00050533	-0.00065012	0.00118224	900	900	900	900
0.12181020 	78.27692842	-0.01222105	0.02530621	1.74031460	-0.00024816	0.00013437	-0.00081987	900	900	900	900
0.23189783 	78.50882626	-0.01223779	0.02535725	1.74035096	-0.00039388	-0.00009636	0.00056152	900	900	900	900
0.26476431 	78.77359056	-0.01229194	0.02534569	1.74033427	0.00010511	-0.00030452	-0.00035724	900	900	900	900
0.24897480 	79.02256536	-0.01228928	0.02538043	1.74033940	-0.00052967	0.00020203	0.00001275	900	900	900	900
0.27237797 	79.29494333	-0.01232583	0.02529670	1.74040675	-0.00037897	0.00021646	0.00037509	900	900	900	900
0.24231124 	79.53725457	-0.01235504	0.02532356	1.74042881	-0.00031627	-0.00030408	-0.00035889	900	900	900	900
0.27673578 	79.81399035	-0.01234911	0.02535558	1.74049604	-0.00016467	-0.00042914	-0.00026171	900	900	900	900
0.26679802 	80.08078837	-0.01231521	0.02533335	1.74049973	0.00049496	0.00011160	0.00067006	900	900	900	900
0.20878148 	80.28956985	-0.01232017	0.02531557	1.74052179	-0.00060175	-0.00118197	0.00115462	900	900	900	900
0.24656463 	80.53613448	-0.01228586	0.02533261	1.74053192	-0.00000351	-0.00020685	0.00079299	900	900	900	900
0.33007312 	80.86620760	-0.01236008	0.02528311	1.74058473	0.00003279	0.00099194	0.00020803	900	900	900	900
0.30138659 	81.16759419	-0.01236919	0.02522960	1.74065971	0.00099795	0.00062905	-0.00013822	900	900	900	900
0.29456139 	81.46215558	-0.01236813	0.02524435	1.74071515	0.00053083	0.00041190	-0.00045727	900	900	900	900
0.30160952 	81.76376510	-0.01241260	0.02520850	1.74077022	-0.00062343	-0.00072764	0.00103877	900	900	900	900
0.27088189 	82.03464699	-0.01237872	0.02517396	1.74081910	-0.00054547	-0.00116582	0.00102401	900	900	900	900
0.19954729 	82.23419428	-0.01237816	0.02519334	1.74089015	0.00007875	0.00081341	-0.00068084	900	900	900	900
0.22525573 	82.45945001	-0.01233660	0.02517545	1.74095500	0.00056370	0.00004300	0.00146437	900	900	900	900
0.24305344 	82.70250344	-0.01230089	0.02514771	1.74092484	0.00050136	0.00029056	-0.00044089	900	900	900	900
0.24529243 	82.94779587	-0.01230545	0.02518689	1.74101591	0.00030663	0.00079535	-0.00032633	900	900	900	900
0.25100970 	83.19880557	-0.01229199	0.02524546	1.74103308	-0.00005925	0.00075995	0.00074664	900	900	900	900
0.20521712 	83.40402269	-0.01229424	0.02528579	1.74101496	-0.00043944	-0.00020769	-0.00012506	900	900	900	900
0.22151566 	83.62553835	-0.01231706	0.02530448	1.74107742	-0.00062962	-0.00017785	-0.00105173	900	900	900	900
0.27380610 	83.89934444	-0.01228596	0.02531594	1.74112129	-0.00085621	-0.00090385	0.00036080	900	900	900	900
0.20399785 	84.10334229	-0.01227170	0.02537523	1.74115229	-0.00054918	-0.00078339	0.00064311	900	900	900	900
0.25207710 	84.35541940	-0.01225181	0.02536623	1.74110687	0.00054333	0.00067257	-0.00242285	900	900	900	900
0.24090743 	84.59632683	-0.01229434	0.02540304	1.74118817	0.00001938	0.00007510	-0.00016064	900	900	900	900
0.26476026 	84.86108708	-0.01234111	0.02536809	1.74130952	-0.00007206	-0.00029547	0.00089261	900	900	900	900
0.25978374 	85.12087083	-0.01236876	0.02538922	1.74137676	-0.00022475	-0.00081344	0.00021213	900	900	900	900
0.21546555 	85.33633637	-0.01243480	0.02540718	1.74139631	0.00058707	-0.00023004	0.00046578	900	900	900	900
0.25335288 	85.58968925	-0.01246146	0.02540442	1.74137557	0.00035162	0.00040074	-0.00112409	900	900	900	900
0.16753745 	85.75722671	-0.01246497	0.02538786	1.74144542	-0.00040219	0.00005119	-0.00039721	900	900	900	900
0.35337186 	86.11059856	-0.01243508	0.02541666	1.74144661	0.00014574	0.00080383	0.00049800	900	900	900	900
0.26108599 	86.37168455	-0.01241840	0.02540696	1.74149072	0.00052430	0.00022807	-0.00032391	900	900	900	900
0.22446418 	86.59614873	-0.01240576	0.02535563	1.74153852	0.00083521	0.00178140	-0.00128868	900	900	900	900
0.28837776 	86.88452649	-0.01239924	0.02530689	1.74155748	0.00074267	-0.00077388	-0.00051928	900	900	900	900
0.14769816 	87.03222466	-0.01229990	0.02530959	1.74157655	-0.00010572	0.00011883	-0.00090654	900	900	900	900
0.26221275 	87.29443741	-0.01228152	0.02531904	1.74158394	-0.00082052	0.00017438	0.00189859	900	900	900	900
0.22263288 	87.51707029	-0.01231473	0.02535765	1.74149871	-0.00901679	0.00435822	-0.00521248	900	900	900	900
0.25156307 	87.76863337	-0.01226402	0.02535733	1.74154210	-0.00084948	-0.00165150	0.00040374	900	900	900	900
0.30462980 	88.07326317	-0.01220662	0.02531285	1.74153364	0.00040079	-0.00398919	0.00134244	900	900	900	900
0.28195834 	88.35522151	-0.01216235	0.02539831	1.74148488	0.00051085	-0.00119467	-0.00258180	900	900	900	900
0.20545864 	88.56068015	-0.01215740	0.02537403	1.74161136	-0.00015416	0.00079094	-0.00000547	900	900	900	900
0.19668007 	88.75736022	-0.01218734	0.02534267	1.74167764	-0.00064778	0.00043390	0.00109449	900	900	900	900
0.25034571 	89.00770593	-0.01219741	0.02536521	1.74169278	-0.00089893	-0.00229373	0.00041279	900	900	900	900
0.24823499 	89.25594091	-0.01215101	0.02543341	1.74167895	-0.00065299	-0.00237755	-0.00024179	900	900	900	900
0.25001740 	89.50595832	-0.01210373	0.02549778	1.74177611	-0.00000291	0.00166606	-0.00108922	900	900	900	900
0.35579109 	89.86174941	-0.01208826	0.02539581	1.74194133	-0.00017904	-0.00203158	0.00537255	900	900	900	900
0.19010663 	90.05185604	-0.01209807	0.02548206	1.74185860	-0.00175870	-0.00199032	0.00246777	900	900	900	900
0.20991659 	90.26177263	-0.01206884	0.02563070	1.74192274	0.00075354	0.00100427	-0.00039157	900	900	900	900
0.39363551 	90.65540814	-0.01206188	0.02562352	1.74192452	0.00126184	0.00175727	-0.00344971	900	900	900	900
0.24870467 	90.90411282	-0.01207813	0.02559143	1.74199355	0.00043882	-0.00078009	-0.00057142	900	900	900	900
0.21038961 	91.11450243	-0.01202835	0.02558446	1.74197352	0.00093434	-0.00221072	0.00132092	900	900	900	900
0.30571413 	91.42021656	-0.01205324	0.02563903	1.74197507	0.00139138	0.00175912	-0.00166814	900	900	900	900
0.24180198 	91.66201854	-0.01203428	0.02564655	1.74206424	-0.00027510	0.00370191	0.00024575	900	900	900	900
0.24146008 	91.90347862	-0.01204822	0.02565713	1.74199879	-0.00094445	0.00110423	0.00153504	900	900	900	900
0.22965717 	92.13313580	-0.01210880	0.02564150	1.74184990	0.00009244	-0.00093905	-0.00426603	900	900	900	900
0.23706508 	92.37020087	-0.01209355	0.02552120	1.74201667	0.00145503	-0.00241469	-0.00257788	900	900	900	900
0.23088622 	92.60108709	-0.01212544	0.02542986	1.74205124	-0.00074363	-0.00317569	0.00111629	900	900	900	900
0.19134712 	92.79243422	-0.01207583	0.02543009	1.74205482	0.00091003	-0.00114041	0.00184811	900	900	900	900
0.31817842 	93.11061263	-0.01208968	0.02543616	1.74200523	0.00065614	-0.00089049	-0.00225291	900	900	900	900
0.23531675 	93.34592938	-0.01208734	0.02547974	1.74217570	-0.00127628	0.00280781	0.00208755	900	900	900	900
0.28141212 	93.62734151	-0.01209054	0.02543842	1.74220538	0.00122239	-0.00159498	0.00214993	900	900	900	900
0.32031083 	93.94765234	-0.01215420	0.02548182	1.74237096	-0.00110623	-0.00189529	-0.00054523	900	900	900	900
0.34164691 	94.28929925	-0.01213957	0.02547769	1.74241531	0.00030969	0.00100691	0.00400196	900	900	900	900
0.34258890 	94.63188815	-0.01210783	0.02548012	1.74235165	-0.00151538	-0.00202417	0.00066870	900	900	900	900
0.26296997 	94.89485812	-0.01215609	0.02552236	1.74241543	-0.00005747	-0.00109513	-0.00072014	900	900	900	900
0.32847285 	95.22333097	-0.01217728	0.02548811	1.74244606	0.00008355	0.00116385	-0.00301706	900	900	900	900
0.31538868 	95.53871965	-0.01220712	0.02543732	1.74250948	-0.00027377	0.00157964	0.00049331	900	900	900	900
0.25003052 	95.78875017	-0.01224517	0.02543788	1.74243999	-0.00117612	-0.00037066	0.00031816	900	900	900	900
0.30731988 	96.09607005	-0.01221204	0.02543678	1.74245298	0.00236530	-0.00161127	-0.00181077	900	900	900	900
0.24582505 	96.34189510	-0.01224792	0.02547423	1.74252975	-0.00349210	0.00175964	0.00022224	900	900	900	900
0.26529527 	96.60719037	-0.01229989	0.02540846	1.74248850	-0.00037940	0.00065646	-0.00323954	900	900	900	900
0.13787270 	96.74506307	-0.01237309	0.02540991	1.74255669	0.00034198	0.00104458	-0.00266578	900	900	900	900
0.25490761 	96.99997067	-0.01240447	0.02542916	1.74259830	-0.00053163	-0.00035204	0.00114854	900	900	900	900
0.00759339 	97.00756407	-0.01242260	0.02547037	1.74260950	-0.00157529	-0.00143609	0.00087259	900	900	900	900
0.06387639 	97.07144046	-0.01241945	0.02550996	1.74258184	-0.00099160	-0.00041463	0.00164625	900	900	900	900
0.21900511 	97.29044557	-0.01246606	0.02552589	1.74255812	-0.00016613	0.00034362	-0.00006421	900	900	900	900
0.27733779 	97.56778336	-0.01255399	0.02556075	1.74248362	-0.00163300	-0.00061870	0.00050056	900	900	900	900
0.29259396 	97.86037731	-0.01250896	0.02562171	1.74252486	-0.00142267	-0.00005563	0.00190548	900	900	900	900
0.23982835 	98.10020566	-0.01246215	0.02564909	1.74238503	-0.00024882	-0.00003494	0.00280831	900	900	900	900
0.16194463 	98.26215029	-0.01245925	0.02566074	1.74236643	0.00042906	0.00119545	-0.00447062	900	900	900	900
0.32012415 	98.58227444	-0.01244475	0.02563155	1.74241292	0.00172676	-0.00000170	0.00090524	900	900	900	900
0.23755670 	98.81983113	-0.01242917	0.02568384	1.74239218	-0.00084502	-0.00312639	-0.00048281	900	900	900	900
0.22841501 	99.04824615	-0.01246699	0.02574800	1.74240875	-0.00064974	0.00184228	-0.00292714	900	900	900	900
0.27178884 	99.32003498	-0.01239119	0.02568790	1.74252307	0.00126914	0.00057679	0.00061929	900	900	900	900
0.26730943 	99.58734441	-0.01246886	0.02564808	1.74258733	0.00089339	0.00161816	0.00041776	900	900	900	900
0.24255967 	99.82990408	-0.01253924	0.02566629	1.74255085	-0.00039121	-0.00072709	0.00070470	900	900	900	900
0.24830961 	100.07821369	-0.01255836	0.02567722	1.74257219	-0.00022554	-0.00061724	0.00035365	900	900	900	900
0.27209520 	100.35030890	-0.01256569	0.02570649	1.74265635	0.00006755	0.00036889	0.00004425	900	900	900	900
0.22224569 	100.57255459	-0.01254835	0.02568215	1.74263179	0.00037466	0.00072903	0.00054046	900	900	900	900
0.25689244 	100.82944703	-0.01247536	0.02564095	1.74262106	0.00035941	-0.00041763	0.00013799	900	900	900	900
0.23660445 	101.06605148	-0.01244005	0.02558908	1.74270201	0.00098435	-0.00136559	-0.00045062	900	900	900	900
0.19261742 	101.25866890	-0.01246851	0.02557473	1.74269176	0.00060327	-0.00063445	-0.00041469	900	900	900	900
0.28076291 	101.53943181	-0.01247336	0.02552959	1.74274552	0.00104044	-0.00148066	-0.00023838	900	900	900	900
0.22432613 	101.76375794	-0.01246317	0.02554012	1.74277723	-0.00046899	-0.00197012	0.00071846	900	900	900	900
0.34825063 	102.11200857	-0.01248703	0.02556493	1.74273884	-0.00172095	-0.00010799	-0.00072784	900	900	900	900
0.30064845 	102.41265702	-0.01244909	0.02559135	1.74281728	-0.00011136	0.00043189	0.00059996	900	900	900	900
0.31395674 	102.72661376	-0.01247203	0.02558299	1.74274707	0.00103342	-0.00024013	-0.00177790	900	900	900	900
0.07693315 	102.80354691	-0.01251496	0.02558263	1.74280417	-0.00030012	-0.00006486	0.00009923	900	900	900	900
0.28443670 	103.08798361	-0.01255672	0.02556984	1.74277234	-0.00036323	-0.00014906	0.00092800	900	900	900	900
0.24768949 	103.33567309	-0.01256239	0.02553541	1.74269140	-0.00469150	0.00102653	-0.00485545	900	900	900	900
0.22664237 	103.56231546	-0.01256991	0.02546492	1.74280715	-0.00146266	-0.00109481	0.00384743	900	900	900	900
0.22685909 	103.78917456	-0.01259025	0.02548507	1.74271607	0.00021104	-0.00030078	0.00023583	900	900	900	900
0.23473239 	104.02390695	-0.01258172	0.02548484	1.74273717	0.00070328	-0.00011125	0.00033288	900	900	900	900
0.25673175 	104.28063869	-0.01259513	0.02547604	1.74273336	0.00039370	-0.00057503	0.00160903	900	900	900	900
0.23559141 	104.51623011	-0.01255668	0.02545524	1.74266362	0.00211858	-0.00107329	0.00034063	900	900	900	900
0.31638360 	104.83261371	-0.01258723	0.02551432	1.74262202	-0.00065824	-0.00019639	-0.00164487	900	900	900	900
0.23868942 	105.07130313	-0.01262571	0.02545131	1.74265730	-0.00016466	-0.00040859	-0.00050954	900	900	900	900
0.21942234 	105.29072547	-0.01261908	0.02539560	1.74271393	0.00048792	-0.00155910	0.00067681	900	900	900	900
0.24193597 	105.53266144	-0.01262676	0.02542000	1.74267483	-0.00100112	-0.00117677	0.00053442	900	900	900	900
0.28553057 	105.81819201	-0.01260260	0.02539391	1.74265826	0.00036316	-0.00085051	0.00007203	900	900	900	900
0.20369172 	106.02188373	-0.01266427	0.02538616	1.74263108	-0.00016832	0.00060634	-0.00092434	900	900	900	900
0.30247211 	106.32435584	-0.01270652	0.02538344	1.74274206	-0.00058719	0.00241243	-0.00165378	900	900	900	900
0.25968385 	106.58403969	-0.01274628	0.02532291	1.74276102	-0.00031462	-0.00115841	0.00114559	900	900	900	900
0.21408439 	106.79812407	-0.01270574	0.02528913	1.74276495	0.00148211	-0.00152168	0.00125407	900	900	900	900
0.28627777 	107.08440185	-0.01271877	0.02531323	1.74269688	0.00013606	-0.00023798	-0.00243221	900	900	900	900
0.27575874 	107.36016059	-0.01270329	0.02529206	1.74271774	-0.00013641	-0.00039179	-0.00065705	900	900	900	900
0.26102805 	107.62118864	-0.01264840	0.02529682	1.74279261	0.00027583	-0.00077113	0.00139123	900	900	900	900
0.22037435 	107.84156299	-0.01263757	0.02525383	1.74291122	0.00153735	-0.00157249	0.00225028	900	900	900	900
0.25627756 	108.09784055	-0.01267658	0.02529653	1.74289989	0.00003589	-0.00140293	-0.00086249	900	900	900	900
0.29077673 	108.38861728	-0.01269484	0.02529275	1.74297512	0.00142296	-0.00116927	-0.00138478	900	900	900	900
0.22085071 	108.60946798	-0.01269429	0.02530356	1.74300122	0.00199122	0.00060792	0.00208792	900	900	900	900
0.32331061 	108.93277860	-0.01269805	0.02529783	1.74303591	-0.00096812	-0.00032142	0.00088484	900	900	900	900
0.28071785 	109.21349645	-0.01270005	0.02528384	1.74300849	0.00094222	-0.00083977	0.00003446	900	900	900	900
0.28153419 	109.49503064	-0.01268353	0.02529329	1.74313200	-0.00070195	-0.00037213	0.00095936	900	900	900	900
0.50169230 	109.99672294	-0.01268176	0.02534502	1.74313688	0.00042887	0.00081895	0.00033641	900	900	900	900
0.31893992 	110.31566286	-0.01264604	0.02534696	1.74313200	-0.00014840	-0.00068702	-0.00149056	900	900	900	900
0.22986960 	110.54553246	-0.01264070	0.02541041	1.74308920	0.00094843	0.00041771	-0.00112737	900	900	900	900
0.24015760 	110.78569007	-0.01259355	0.02542721	1.74301577	0.00006367	0.00034363	0.00107699	900	900	900	900
0.18595028 	110.97164035	-0.01257042	0.02544428	1.74296129	0.00002189	-0.00059680	0.00020108	900	900	900	900
0.00465560 	110.97629595	-0.01257323	0.02544333	1.74299645	-0.00005150	0.00016731	-0.00072757	900	900	900	900
0.08859682 	111.06489277	-0.01259582	0.02538957	1.74305391	-0.00054204	-0.00084237	0.00198208	900	900	900	900
0.29309177 	111.35798454	-0.01259216	0.02542065	1.74302077	-0.00140305	0.00081368	-0.00011900	900	900	900	900
0.31218243 	111.67016697	-0.01261836	0.02537859	1.74305296	-0.00106453	-0.00176273	0.00161579	900	900	900	900
0.37937880 	112.04954576	-0.01259484	0.02544811	1.74300659	0.00057093	-0.00305231	-0.00263095	900	900	900	900
0.24003768 	112.28958344	-0.01260486	0.02544205	1.74309647	0.00018204	-0.00028561	-0.00108094	900	900	900	900
0.26521063 	112.55479407	-0.01260642	0.02542758	1.74309886	-0.00058907	-0.00099491	-0.00005596	900	900	900	900
0.22509980 	112.77989388	-0.01261684	0.02539224	1.74311733	-0.00054143	-0.00111928	-0.00045743	900	900	900	900
0.29184222 	113.07173610	-0.01264145	0.02541894	1.74312270	-0.00137321	0.00011922	-0.00016863	900	900	900	900
0.10177231 	113.17350841	-0.01259230	0.02542736	1.74310791	-0.00047274	0.00148685	-0.00036899	900	900	900	900
