deltaTime(s);Time(s);Roll(rad);Pitch(rad);Yaw(rad);RollSpeed(rad/s);PitchSpeed(rad/s);YawSpeed(rad/s) 
0.28015995;8.52418876;0.00029902;-0.00018264;0.28945407;0.00032186;-0.00188101;0.00552399 
0.28979397;8.81398273;0.00031521;-0.00012977;0.28946668;0.00075274;-0.00133890;0.00119632 
0.29006386;9.10404658;0.00031751;-0.00014145;0.28959140;-0.00045484;-0.00273226;-0.01110127 
0.23428321;9.33832979;0.00030799;-0.00029261;0.28997901;-0.00034185;-0.00513858;0.01209761 
0.29029322;9.62862301;0.00034346;-0.00030213;0.29012632;0.00136127;-0.00242749;-0.00310070 
0.31533051;9.94395351;0.00031905;-0.00028034;0.29014549;-0.00044628;0.00057830;0.00009736 
0.33082485;10.27477837;0.00036439;-0.00026147;0.29029283;0.00053058;-0.00330769;-0.00224062 
0.27982450;10.55460286;0.00037154;-0.00027824;0.29046941;-0.00014503;-0.00026830;0.00262132 
0.30579996;10.86040282;0.00041392;-0.00027686;0.29044029;-0.00016419;-0.00078871;0.00092977 
0.31038666;11.17078948;0.00041492;-0.00023853;0.29053339;0.00031203;0.00069452;0.00029897 
0.28984952;11.46063900;0.00038361;-0.00030251;0.29075712;0.00065698;0.00043282;0.00910976 
0.28496242;11.74560142;0.00036528;-0.00029142;0.29067382;0.00004662;0.00029030;-0.00401071 
0.29141212;12.03701353;0.00032002;-0.00028716;0.29068744;-0.00009691;-0.00024274;0.00193443 
0.22005320;12.25706673;0.00032810;-0.00036997;0.29062900;-0.00116250;-0.00223141;-0.00147273 
0.13210392;12.38917065;0.00031278;-0.00033884;0.29057866;-0.00069806;-0.00118281;0.00419730 
0.28007150;12.66924214;0.00030009;-0.00032211;0.29063761;-0.00172560;0.00005812;-0.00095035 
0.22407031;12.89331245;0.00025411;-0.00025727;0.29053599;-0.00024894;0.00098866;-0.00265872 
0.28530455;13.17861700;0.00024463;-0.00022555;0.29053637;-0.00009177;0.00109282;0.00200801 
0.20882940;13.38744640;0.00024414;-0.00028824;0.29048613;-0.00017110;-0.00086709;-0.00368585 
0.04562187;13.43306828;0.00026547;-0.00029618;0.29073772;0.00173008;0.00022930;0.00449678 
0.07615423;13.50922251;0.00016586;-0.00027536;0.29059502;-0.00066682;-0.00027086;-0.00519707 
0.09111166;13.60033417;0.00016739;-0.00028332;0.29054612;0.00032025;-0.00104305;0.00150589 
0.05550385;13.65583801;0.00011868;-0.00025915;0.29069093;-0.00036991;-0.00094220;0.00042378 
0.03516269;13.69100070;0.00003474;-0.00019038;0.29066449;-0.00002332;-0.00145108;0.00123941 
0.13738704;13.82838774;0.00002768;-0.00012693;0.29067683;-0.00049404;-0.00171429;0.00130708 
0.06074119;13.88912892;-0.00002804;-0.00018575;0.29068497;0.00019437;-0.00228676;0.00173213 
0.18067384;14.06980276;0.00000182;-0.00031483;0.29097962;0.00169699;0.00593766;0.01791301 
0.24531484;14.31511760;-0.00004889;-0.00009640;0.29072985;0.00076598;0.01132876;-0.00015225 
0.24999571;14.56511331;0.00008031;0.00001786;0.29045662;-0.00246624;0.00950274;-0.00229396 
0.25348687;14.81860018;0.00017349;-0.00020609;0.29054329;0.00062983;-0.00305532;0.00099284 
0.24611402;15.06471419;0.00012393;-0.00026878;0.29053044;-0.00055210;-0.00087449;-0.00035167 
0.25031114;15.31502533;0.00013086;-0.00033036;0.29073185;-0.00074152;-0.00082630;0.00583190 
0.24957991;15.56460524;0.00019938;-0.00036449;0.29063413;0.00083498;-0.00102680;0.00128550 
0.25208497;15.81669021;0.00019106;-0.00035907;0.29067203;0.00047654;-0.00131510;0.00014928 
0.26312828;16.07981849;0.00009738;-0.00033746;0.29074568;-0.00184962;-0.00221543;0.00370953 
0.25000453;16.32982302;0.00007342;-0.00031033;0.29076436;-0.00134564;0.00076466;0.00475929 
0.23473787;16.56456089;0.00008184;-0.00035466;0.29054937;-0.00004363;-0.00015923;-0.00337907 
0.25126052;16.81582141;0.00019477;-0.00044700;0.29066744;0.00057876;-0.00301619;0.00744385 
0.25089097;17.06671238;0.00015677;-0.00038261;0.29062960;0.00143494;-0.00326312;-0.00020270 
0.24866819;17.31538057;0.00013815;-0.00035084;0.29070029;-0.00126479;-0.00139323;0.00195057 
0.24736476;17.56274533;0.00013975;-0.00034432;0.29069129;-0.00002170;-0.00194018;0.00419691 
0.25395393;17.81669927;0.00020662;-0.00036648;0.29063666;-0.00105403;-0.00062484;0.00209576 
0.25804043;18.07473969;0.00018549;-0.00034053;0.29067075;-0.00001451;0.00007330;0.00038342 
0.24483681;18.31957650;0.00017019;-0.00030513;0.29063442;0.00052005;-0.00010179;-0.00261133 
0.24639916;18.56597567;0.00015559;-0.00025374;0.29075894;0.00092973;-0.00034651;0.00661242 
0.25148034;18.81745601;0.00013824;-0.00026489;0.29063967;0.00061214;-0.00015328;-0.00013829 
0.24807286;19.06552887;0.00020909;-0.00021696;0.29072231;0.00047011;-0.00111043;0.00106562 
0.24882030;19.31434917;0.00016766;-0.00013017;0.29071504;-0.00075094;0.00040891;-0.00013206 
0.25511098;19.56946015;0.00020131;-0.00011160;0.29072824;0.00006220;-0.00046791;0.00112043 
0.24994445;19.81940460;0.00023216;-0.00014796;0.29064217;0.00088524;-0.00132427;0.00267497 
0.24969459;20.06909919;0.00020678;-0.00007999;0.29071501;-0.00029085;0.00033649;-0.00050058 
0.26384950;20.33294868;0.00027683;0.00006377;0.29096785;-0.00064148;-0.00044654;0.00608174 
0.23643899;20.56938767;0.00032809;0.00007356;0.29069152;-0.00020429;-0.00003991;-0.00128722 
0.24488330;20.81427097;0.00028970;0.00012097;0.29073942;-0.00030170;0.00018994;-0.00102513 
0.25463843;21.06890941;0.00024878;0.00010257;0.29075086;-0.00026777;-0.00115272;0.00213163 
0.24544978;21.31435919;0.00020738;0.00009315;0.29077265;0.00093788;-0.00090312;-0.00069822 
0.24990916;21.56426835;0.00025389;0.00009495;0.29083180;-0.00051675;-0.00064781;0.00204592 
0.25010896;21.81437731;0.00024919;0.00012896;0.29082671;-0.00069702;-0.00077998;-0.00030829 
0.24977946;22.06415677;0.00021647;0.00012328;0.29090843;-0.00015117;-0.00156669;0.00131111 
0.25028181;22.31443858;0.00018391;0.00012312;0.29102945;0.00082183;-0.00011088;0.00114263 
0.25364208;22.56808066;0.00015534;0.00007471;0.29105827;0.00060331;-0.00156522;-0.00040597 
0.25142860;22.81950927;0.00023775;0.00017422;0.29108822;-0.00016459;-0.00020388;-0.00009401 
0.24492812;23.06443739;0.00029448;0.00016758;0.29133546;-0.00091649;-0.00137000;0.00159322 
0.24990654;23.31434393;0.00028892;0.00018731;0.29123476;-0.00045175;0.00031267;-0.00129558 
0.25011039;23.56445432;0.00037061;0.00014499;0.29142445;-0.00184354;-0.00098932;-0.00366439 
0.25466704;23.81912136;0.00039420;0.00015199;0.29144159;-0.00120461;-0.00161297;0.00035885 
0.24807310;24.06719446;0.00036079;0.00006077;0.29152331;0.00041225;-0.00081278;0.00164483 
0.24690294;24.31409740;0.00037214;0.00002076;0.29161766;0.00005006;0.00036209;-0.00160715 
0.25486708;24.56896448;0.00035752;-0.00003923;0.29171097;0.00002151;-0.00036778;0.00571039 
0.25013089;24.81909537;0.00030564;-0.00012814;0.29172257;-0.00113662;-0.00154264;-0.00151959 
0.24501729;25.06411266;0.00027925;0.00000075;0.29185349;-0.00083477;0.00095338;0.00016352 
0.25337887;25.31749153;0.00024017;-0.00014308;0.29189014;-0.00078038;-0.00119592;0.00086022 
0.24390841;25.56139994;0.00017394;-0.00028103;0.29179925;-0.00172055;-0.00227823;-0.01347072 
0.25297070;25.81437063;0.00017033;-0.00025598;0.29201868;-0.00015998;-0.00069041;0.00811712 
0.25668550;26.07105613;0.00016277;-0.00038208;0.29197606;0.00079037;-0.00074173;0.00076672 
0.24802303;26.31907916;0.00014825;-0.00044275;0.29218134;-0.00021863;-0.00156473;0.00029252 
0.26367211;26.58275127;0.00020507;-0.00044247;0.29230395;-0.00031159;-0.00118799;0.00328446 
0.23288894;26.81564021;0.00019588;-0.00047799;0.29223740;0.00041674;-0.00059026;-0.00049470 
0.24831390;27.06395411;0.00018414;-0.00048096;0.29246324;0.00038642;-0.00083721;0.00212760 
0.25391698;27.31787109;0.00020295;-0.00052058;0.29258496;0.00053381;-0.00131908;0.00157515 
0.25021601;27.56808710;0.00027839;-0.00053699;0.29257905;0.00004576;-0.00093970;-0.00001286 
0.24611688;27.81420398;0.00036840;-0.00054239;0.29264501;-0.00009381;-0.00122929;0.00016885 
0.25367260;28.06787658;0.00036278;-0.00055339;0.29265466;-0.00036179;0.00004088;0.00129180 
0.26148939;28.32936597;0.00032980;-0.00056669;0.29272097;-0.00078474;-0.00095023;0.00132928 
0.23854065;28.56790662;0.00036673;-0.00056507;0.29285917;-0.00025561;-0.00016353;0.00137761 
0.25867128;28.82657790;0.00039044;-0.00054769;0.29293469;-0.00059785;-0.00121217;0.00156309 
0.23956561;29.06614351;0.00034371;-0.00053625;0.29297629;-0.00074065;-0.00159629;0.00026485 
0.24473691;29.31088042;0.00038616;-0.00053665;0.29301494;0.00026395;-0.00116059;0.00138925 
0.25656271;29.56744313;0.00037000;-0.00059773;0.29304808;-0.00008679;-0.00164897;0.00144880 
0.25658512;29.82402825;0.00035424;-0.00053946;0.29309472;0.00064735;-0.00105079;0.00112821 
0.24318719;30.06721544;0.00040085;-0.00052454;0.29328674;-0.00108353;0.00159455;0.00380692 
0.24670267;30.31391811;0.00040723;-0.00058013;0.29325372;0.00011431;-0.00184828;-0.00069715 
0.25002980;30.56394792;0.00042150;-0.00054646;0.29335377;0.00053928;-0.00119018;-0.00020509 
0.25015163;30.81409955;0.00046503;-0.00049988;0.29339620;0.00024164;-0.00066926;0.00129119 
0.25981641;31.07391596;0.00045112;-0.00047331;0.29346398;-0.00124190;-0.00022339;0.00010660 
0.24496078;31.31887674;0.00040393;-0.00047632;0.29354602;-0.00006980;-0.00118655;0.00074186 
0.24330807;31.56218481;0.00036840;-0.00041334;0.29356208;-0.00085694;-0.00117965;-0.00512221 
0.25156379;31.81374860;0.00034961;-0.00039219;0.29384437;-0.00054786;-0.00072220;0.00912084 
0.26019120;32.07393980;0.00030947;-0.00035526;0.29364213;0.00042752;-0.00129537;-0.00628365 
0.25024962;32.32418942;0.00027109;-0.00032602;0.29390481;0.00036328;-0.00140761;0.00230413 
0.23990679;32.56409621;0.00032244;-0.00028685;0.29382175;0.00144803;-0.00152289;0.00079428 
0.25335908;32.81745529;0.00026798;-0.00027292;0.29395688;0.00017752;-0.00054599;0.00201760 
0.25157952;33.06903481;0.00021887;-0.00023545;0.29394591;-0.00068077;-0.00013468;0.00168588 
0.24528980;33.31432462;0.00023252;-0.00018067;0.29394409;0.00062092;-0.00117166;0.00124738 
0.25428128;33.56860590;0.00024045;-0.00011891;0.29404578;-0.00045667;-0.00057579;0.00126951 
0.24749780;33.81610370;0.00030689;-0.00011750;0.29389340;0.00036901;-0.00092333;-0.00071918 
0.27807164;34.09417534;0.00028228;-0.00006955;0.29392037;-0.00123027;-0.00068325;-0.00038516 
0.21945047;34.31362581;0.00028296;-0.00002888;0.29400465;0.00034382;-0.00111496;0.00086237 
0.24996567;34.56359148;0.00031569;0.00000022;0.29389185;0.00125103;-0.00072195;-0.00027418 
0.25002956;34.81362104;0.00034870;0.00004541;0.29396984;0.00120876;0.00028056;0.00839175 
0.26048660;35.07410765;0.00036576;0.00009858;0.29407302;-0.00063678;-0.00079559;-0.00276960 
0.24420190;35.31830955;0.00035841;0.00020261;0.29414052;0.00004423;0.00016892;0.00310190 
0.25548267;35.57379222;0.00033647;0.00020221;0.29397637;-0.00099811;-0.00130468;-0.00102819 
0.25012612;35.82391834;0.00034697;0.00025807;0.29408479;0.00075333;-0.00059988;-0.00106760 
0.23973584;36.06365418;0.00039598;0.00025839;0.29416618;0.00036032;-0.00058600;0.00100529 
0.25011420;36.31376839;0.00042078;0.00028794;0.29420498;-0.00056854;0.00000411;0.00005372 
0.24975133;36.56351972;0.00041164;0.00026514;0.29417145;-0.00004497;-0.00079392;0.00083482 
0.24621034;36.80973005;0.00043544;0.00027139;0.29430303;0.00082750;-0.00286793;0.00248376 
0.25483608;37.06456614;0.00044274;0.00025311;0.29429892;0.00047263;-0.00168098;0.00215221 
0.24898815;37.31355429;0.00039124;0.00027880;0.29432577;-0.00101506;-0.00058225;-0.00041131 
0.24840641;37.56196070;0.00042146;0.00035121;0.29434869;-0.00105059;-0.00013007;0.00041601 
0.25636148;37.81832218;0.00039363;0.00035664;0.29438952;0.00076676;0.00045816;0.00214861 
0.25018191;38.06850410;0.00041506;0.00029928;0.29442853;0.00008457;-0.00072319;0.00088412 
0.24542809;38.31393218;0.00039027;0.00035342;0.29460666;-0.00092737;0.00279303;0.00006567 
0.25463200;38.56856418;0.00033360;0.00037690;0.29456335;-0.00035918;-0.00008670;0.00624613 
0.24482822;38.81339240;0.00034227;0.00036099;0.29444942;0.00063627;-0.00326019;-0.00311746 
0.25044370;39.06383610;0.00043119;0.00036557;0.29466894;0.00010778;-0.00060132;0.00156158 
0.26003671;39.32387280;0.00046294;0.00042306;0.29460189;0.00164455;0.00075945;0.00437277 
0.23977709;39.56364989;0.00046457;0.00043642;0.29453650;0.00070431;-0.00032436;-0.00108843 
0.25370646;39.81735635;0.00044172;0.00042055;0.29456270;0.00034893;-0.00005220;0.00277465 
0.24509978;40.06245613;0.00050926;0.00039639;0.29450157;0.00090514;-0.00293670;-0.00158318 
0.34102678;40.40348291;0.00047508;0.00041450;0.29466048;0.00009254;0.00009693;0.00448703 
0.16007543;40.56355834;0.00042815;0.00045932;0.29463407;-0.00073221;-0.00003113;0.00039901 
0.25023007;40.81378841;0.00045192;0.00049763;0.29474196;-0.00062759;-0.00102993;0.00146124 
0.25439048;41.06817889;0.00050046;0.00046547;0.29481533;0.00116825;0.00232847;0.00335251 
0.25049639;41.31867528;0.00055573;0.00047276;0.29476035;0.00044754;-0.00072271;0.00033285 
0.24118352;41.55985880;0.00053201;0.00047934;0.29475576;0.00023175;-0.00061251;-0.00054093 
0.25291276;41.81277156;0.00052670;0.00042934;0.29487750;-0.00034858;-0.00061944;0.00422424 
0.25277114;42.06554270;0.00057402;0.00038485;0.29486006;-0.00006349;-0.00112504;0.00202958 
0.24773264;42.31327534;0.00057774;0.00037197;0.29490837;-0.00000348;-0.00034738;-0.00077147 
0.25504446;42.56831980;0.00063572;0.00038349;0.29500437;0.00015905;-0.00059935;0.00102637 
0.24485803;42.81317782;0.00062287;0.00040201;0.29500556;0.00005525;-0.00171232;-0.00016545 
0.25439644;43.06757426;0.00056706;0.00043588;0.29505658;-0.00089878;-0.00004768;-0.00046397 
0.24560905;43.31318331;0.00050246;0.00041864;0.29513833;-0.00085400;0.00112887;0.00226761 
0.25216627;43.56534958;0.00052278;0.00037448;0.29514304;-0.00017470;0.00074683;0.00076698 
0.25237179;43.81772137;0.00053318;0.00037588;0.29518142;-0.00031456;-0.00091764;-0.00081708 
0.25051808;44.06823945;0.00055140;0.00030350;0.29519725;0.00045779;-0.00005121;-0.00017817 
0.24961519;44.31785464;0.00056969;0.00021120;0.29524553;0.00014868;-0.00205909;0.00279638 
0.24581838;44.56367302;0.00058740;0.00015514;0.29523647;0.00004567;0.00011850;-0.00039284 
0.25328684;44.81695986;0.00064027;0.00009984;0.29535425;0.00008132;-0.00214796;0.00232575 
0.25631070;45.07327056;0.00065834;0.00001437;0.29545891;-0.00014311;-0.00144170;0.00170638 
0.24236655;45.31563711;0.00067103;-0.00002340;0.29548755;0.00045857;-0.00075826;0.00218525 
0.25102496;45.56666207;0.00065461;-0.00002327;0.29560432;-0.00019886;-0.00000635;0.00414817 
0.24654412;45.81320620;0.00068484;-0.00006509;0.29561678;0.00100775;-0.00074541;0.00328083 
0.25020981;46.06341600;0.00068783;-0.00012024;0.29567674;-0.00052501;-0.00190791;-0.00028361 
0.25127149;46.31468749;0.00071468;-0.00014482;0.29580727;0.00120682;-0.00107430;0.00629143 
0.25190544;46.56659293;0.00068438;-0.00020712;0.29576996;-0.00003024;-0.00007951;-0.00247213 
0.24637556;46.81296849;0.00065656;-0.00019606;0.29607534;-0.00081168;-0.00026662;0.01111854 
0.24805665;47.06102514;0.00062548;-0.00016394;0.29591551;-0.00099586;-0.00059462;-0.00150757 
0.25447631;47.31550145;0.00058307;-0.00014067;0.29600731;0.00023923;0.00113216;-0.00169230 
0.24777818;47.56327963;0.00058920;-0.00019883;0.29613149;-0.00119082;-0.00067155;-0.00094097 
0.25440407;47.81768370;0.00062623;-0.00025617;0.29619288;0.00003709;-0.00160262;0.00263698 
0.24555516;48.06323886;0.00060645;-0.00013912;0.29636389;-0.00135743;0.00253474;-0.00013607 
0.25199938;48.31523824;0.00059419;-0.00015743;0.29635069;-0.00020118;-0.00140934;-0.00275433 
0.25260663;48.56784487;0.00063439;-0.00017434;0.29652616;0.00019426;-0.00089240;0.00484789 
0.25007486;48.81791973;0.00061868;-0.00018687;0.29651821;-0.00066140;-0.00129834;-0.00072155 
0.24699092;49.06491065;0.00060959;-0.00016183;0.29671514;-0.00037098;-0.00031556;0.00223913 
0.24837899;49.31328964;0.00070864;-0.00001329;0.29663357;0.00533188;0.00524338;-0.00495544 
0.24954987;49.56283951;0.00057815;-0.00002673;0.29684204;0.00175080;0.00169455;0.00480301 
0.25329709;49.81613660;0.00054570;-0.00005665;0.29683670;0.00098162;-0.00087774;0.00489541 
0.25691462;50.07305121;0.00050885;-0.00013619;0.29697785;0.00083156;-0.00125556;0.00434460 
0.24205303;50.31510425;0.00051453;-0.00010447;0.29713842;0.00130098;0.00012284;0.00451903 
0.27489018;50.58999443;0.00048627;-0.00010165;0.29720005;0.00025172;-0.00351025;0.00155113 
0.21910501;50.80909944;0.00047310;-0.00004588;0.29708892;0.00118310;0.00361154;-0.00501831 
0.27479696;51.08389640;0.00045033;-0.00009183;0.29742178;0.00080246;-0.00009350;0.01758292 
0.23488903;51.31878543;0.00045381;-0.00014547;0.29728311;0.00030298;-0.00219905;-0.00496954 
0.24481606;51.56360149;0.00049814;-0.00014013;0.29748321;-0.00046255;-0.00265810;0.00439750 
0.26954508;51.83314657;0.00051759;-0.00017214;0.29747847;0.00063275;-0.00211018;0.00087807 
0.24960899;52.08275557;0.00051200;-0.00010381;0.29755890;0.00038815;-0.00058654;0.00004164 
0.26503968;52.34779525;0.00052507;-0.00007082;0.29761064;-0.00083419;0.00032617;-0.00012085 
0.33603716;52.68383241;0.00059161;-0.00005174;0.29766521;0.00025647;0.00003386;-0.00006187 
0.29509163;52.97892404;0.00057097;-0.00001505;0.29775965;-0.00072022;-0.00039297;0.00207849 
0.24455333;53.22347736;0.00054679;-0.00000113;0.29780784;-0.00005264;-0.00095051;-0.00181678 
0.19866991;53.42214727;0.00058490;-0.00001047;0.29791120;0.00008974;-0.00129671;0.00311727 
0.27014613;53.69229341;0.00055132;-0.00004517;0.29791388;-0.00010836;-0.00078082;0.00216003 
0.30535603;53.99764943;0.00058620;-0.00002865;0.29794642;0.00083406;-0.00153199;-0.00139423 
0.22404957;54.22169900;0.00056608;0.00002572;0.29804498;-0.00041498;0.00011121;0.00284373 
0.23927522;54.46097422;0.00052545;0.00000722;0.29804030;-0.00069106;-0.00077126;0.00038167 
0.31618023;54.77715445;0.00048619;0.00003391;0.29807791;-0.00004791;-0.00145336;0.00066182 
0.23484635;55.01200080;0.00042451;0.00003786;0.29818293;-0.00064759;-0.00032968;0.00060612 
0.23937154;55.25137234;0.00046288;0.00010785;0.29822972;0.00023762;0.00114014;0.00140150 
0.22921658;55.48058891;0.00043843;0.00007755;0.29832220;0.00048649;-0.00092416;0.00127149 
0.31052113;55.79111004;0.00047257;0.00009430;0.29839170;0.00005712;-0.00110800;0.00106463 
0.31031203;56.10142207;0.00041281;0.00012801;0.29844809;0.00051648;-0.00059081;0.00072024 
0.25965619;56.36107826;0.00038714;0.00015389;0.29861340;0.00043199;-0.00213645;0.00357248 
0.23912668;56.60020494;0.00040990;0.00017759;0.29861641;0.00017068;-0.00074852;0.00115593 
0.28019071;56.88039565;0.00038057;0.00014377;0.29867864;0.00010539;-0.00082870;-0.00071094 
0.29028130;57.17067695;0.00038077;0.00017044;0.29876041;-0.00010135;0.00015541;0.00398379 
0.28007102;57.45074797;0.00041758;0.00015964;0.29884228;-0.00007080;-0.00121656;0.00092634 
0.26463127;57.71537924;0.00041314;0.00021808;0.29897383;-0.00029019;-0.00024660;0.00151863 
0.26512456;57.98050380;0.00040854;0.00025440;0.29906994;-0.00067737;0.00164031;0.00122152 
0.34202385;58.32252765;0.00044765;0.00029117;0.29917777;-0.00058260;-0.00136635;0.00485749 
0.31092238;58.63345003;0.00043139;0.00027504;0.29921213;-0.00004887;-0.00052154;0.00247661 
0.29011726;58.92356730;0.00040251;0.00027589;0.29924631;-0.00000168;-0.00111549;0.00079625 
0.28028989;59.20385718;0.00035366;0.00033953;0.29934213;-0.00072249;-0.00038148;0.00191500 
0.28021336;59.48407054;0.00039175;0.00029672;0.29931495;0.00003626;0.00022000;0.00086267 
0.14760733;59.63167787;0.00036840;0.00032164;0.29940352;-0.00036613;-0.00133482;0.00040271 
0.07625079;59.70792866;0.00037327;0.00033456;0.29949656;0.00067088;-0.00135071;0.00107101 
0.08666682;59.79459548;0.00040325;0.00034049;0.29945761;0.00003555;0.00025148;0.00015184 
0.08617663;59.88077211;0.00038474;0.00035499;0.29958859;-0.00032646;-0.00056405;0.00049871 
0.18143559;60.06220770;0.00043345;0.00035750;0.29973525;-0.00000699;-0.00137099;0.00066802 
0.25432897;60.31653666;0.00050272;0.00038555;0.29978904;0.00053171;-0.00104170;0.00040691 
0.24943423;60.56597090;0.00055824;0.00038675;0.29988733;0.00020536;-0.00041609;0.00254386 
0.24672675;60.81269765;0.00055427;0.00038045;0.29993331;-0.00146807;-0.00104773;0.00089532 
0.25475216;61.06744981;0.00059236;0.00035776;0.29999623;0.00091973;-0.00289237;0.00371558 
0.24460602;61.31205583;0.00054993;0.00035694;0.30009580;-0.00041309;0.00027805;0.00085909 
0.25498033;61.56703615;0.00048333;0.00040570;0.30013871;-0.00024533;0.00026814;0.00025075 
0.24508166;61.81211782;0.00048339;0.00037881;0.30019638;-0.00027557;-0.00155999;-0.00000688 
0.24993753;62.06205535;0.00047374;0.00040806;0.30021873;-0.00210534;-0.00022316;-0.00492437 
0.25348568;62.31554103;0.00043829;0.00039742;0.30027679;-0.00076886;-0.00071213;0.00477647 
0.25024438;62.56578541;0.00037675;0.00037127;0.30018029;-0.00021556;-0.00054185;-0.00890315 
0.25635099;62.82213640;0.00033171;0.00042756;0.30039656;-0.00066060;-0.00003615;0.00409796 
0.24324322;63.06537962;0.00032877;0.00045306;0.30047095;-0.00081702;0.00022702;-0.00027806 
0.24691224;63.31229186;0.00031844;0.00041921;0.30053622;-0.00008052;-0.00095732;0.00303471 
0.25287652;63.56516838;0.00025396;0.00043197;0.30054834;-0.00152699;-0.00090780;-0.00099460 
0.24684381;63.81201220;0.00020490;0.00046014;0.30059984;0.00040424;0.00015309;0.00267935 
0.24978900;64.06180120;0.00022182;0.00047935;0.30066928;-0.00003738;-0.00116211;0.00090999 
0.25000119;64.31180239;0.00021718;0.00048720;0.30071646;-0.00078010;-0.00082952;0.00354282 
0.25054908;64.56235147;0.00017352;0.00047327;0.30067837;0.00112740;0.00024047;0.00159122 
0.25453162;64.81688309;0.00014588;0.00043461;0.30074114;-0.00045200;-0.00051140;0.00026986 
0.24493170;65.06181479;0.00022467;0.00044594;0.30087540;0.00082967;-0.00115171;0.00254289 
0.25034881;65.31216359;0.00020533;0.00047975;0.30086896;-0.00010634;-0.00033538;0.00155814 
0.24987674;65.56204033;0.00016758;0.00053660;0.30093771;-0.00057640;0.00074332;0.00159660 
0.24613190;65.80817223;0.00018929;0.00056367;0.30100161;-0.00097686;-0.00083688;-0.00150680 
0.25967598;66.06784821;0.00017350;0.00062603;0.30109483;-0.00086331;-0.00036736;0.00019645 
0.25902319;66.32687140;0.00022447;0.00061824;0.30114108;-0.00037954;-0.00024722;-0.00070437 
0.23478746;66.56165886;0.00020419;0.00066581;0.30127609;0.00005384;-0.00037757;0.00339181 
0.24998713;66.81164598;0.00020401;0.00071156;0.30132243;0.00067432;-0.00069358;0.00059656 
0.25498748;67.06663346;0.00027706;0.00077140;0.30132818;-0.00035160;0.00011663;0.00048154 
0.25015068;67.31678414;0.00021158;0.00084901;0.30138400;-0.00103152;-0.00059414;0.00253453 
